x,y,z
-0.04700074542378306,-0.23817148216812262,0.3364464624791581
-0.25840457377868553,-0.232694404702278,0.1829788672154343
-0.24321199846294173,0.23765287294154044,-0.03499612446355977
0.368263417675044,-0.058808052284321705,0.09249870880931163
-0.14060759288736882,-0.0678146490196244,-0.19613422881886677
-0.12482009737900165,0.16485017646085096,0.36869229021578304
-0.21986321970937608,0.2949948354207308,0.018852712152300347
-0.15690871772450868,0.13581253177831687,0.37143207295497005
0.33723898860944057,0.16047948900297535,0.16825964143346545
-0.2750428877787433,0.06357394136743727,-0.12467500334705542
0.28709317749696495,-0.259703297138412,0.08293856560528143
-0.23471622493928845,0.2731971845362107,0.15060543542484184
-0.2514928723018376,0.0003991873636272522,0.3149849372018365
-0.03871014732772651,0.35298793659757344,0.15710712870590704
-0.04250239665913223,-0.3263523464293232,0.2447333846983309
0.09374869895831661,-0.03916608848208883,0.4282197661955206
0.08650085400405072,0.36399271056182814,0.12679078855722545
0.024245579233987194,0.22257439501368975,0.36207291336969405
0.05850118731599183,0.3425487776208115,0.19281281314081386
0.16730269068543704,-0.06542546541574501,-0.18960701960640358
-0.1306472955137694,-0.32664529566222594,0.1625843858484249
0.2476421042923403,-0.2621735467197219,-0.06511051059623821
-0.07759725619920657,-0.24396827458141268,-0.15602163738314284
-0.01686480536993117,0.32373814811312723,-0.09211012047689408
0.25539551589918574,-0.03738684658667674,0.33714270108550265
-0.33393994965490237,-0.06388347942321235,0.19845305809993502
0.09502240805717921,-0.297149474590494,0.2629513196375024
-0.28457948649357573,-0.1924982663977697,0.19783023795398927
0.24268050483102077,0.06372632980924703,-0.1603981244081378
0.3352331988439133,0.03470472523110661,0.24595562467785934
0.3258879119446125,-0.18111766610404223,0.046265476631039144
0.2516120578994169,-0.25664054347550197,0.1983336432955417
-0.14847673719228424,0.2825780339593581,0.2367148286196108
0.17907859836805362,-0.16630570523378546,0.34974031094873503
0.3114612630332254,-0.017245557258226255,-0.1081240440242413
0.3200398539860986,-0.18739750704062036,0.13446563068712009
0.03740791813789134,0.06972274614061903,0.4259361139363471
0.1944773402866582,0.15189636510074672,0.354881559326899
0.13672165803622685,-0.07292004166968902,0.40617909974835364
-0.1517350089950771,0.1937796613269147,0.32308128686127796
-0.07025572417036746,0.3701493782976641,0.0507915531719267
-0.10451950065845184,0.3409066096432715,0.1733231676731007
0.3420265256691765,0.13493644213375,-0.04108905811399923
0.01990012114713428,-0.060453309803564254,0.4336778915553201
0.16852960662763103,-0.1837678102605163,-0.16397325594129813
0.08910651322661675,-0.05634149307687853,-0.18586009074009613
0.2745235733667361,-0.17154512003250347,-0.10190474691157925
-0.24615843638205964,-0.17456025420414878,0.25394544421557075
-0.13147850650062404,-0.2038004914212209,0.34114007342550995
0.10116066385088618,0.11151032335921128,0.4114992073552537
0.18688946268882528,-0.29292341364141417,0.2223006810650478
-0.007760244547761302,-0.3774644824279033,0.04066471390876006
-0.29524275725188875,0.08951895588982121,-0.09384789834782087
-0.1955434973957304,-0.10584910475930101,0.35828781792675335
-0.06418988038178967,-0.3182924081767634,-0.07105578100049026
-0.31949515427694664,-0.08831304593676687,0.2005913370415266
-0.3507262323697512,0.010584336655671444,0.08091109229295293
-0.02372698969169787,-0.06703539878694627,0.4292892251515018
0.220781908035792,-0.31656340400658345,0.08648518765488694
0.32948269995524165,-0.007472760315933954,-0.07983984572683234
0.08518756671073892,0.2818458786291087,-0.12556506889224092
0.29922771664229364,0.22387951655715613,0.14197731090698273
-0.030910195959226408,0.033879391398016316,0.43333185044734457
-0.34386245519400793,-0.02229464378296214,0.19146160542153515
-0.3427749284606195,-0.08687645532680333,0.13988896449605542
-0.3031086443072004,0.07964554808039163,0.24510843162399565
0.3076440016585806,0.21379556283669005,0.004569355869860674
0.22333150106820107,-0.04570655929952832,0.3717953711697489
-0.16659617700693133,0.08130034623656347,-0.1775200645204767
-0.17543138901149177,-0.32604033506883423,0.1007373239389795
0.06040765395640381,-0.02760934521951476,0.43462995510705726
0.2802715202227044,0.12012826136433052,0.28889276474715464
-0.14243275061766286,-0.15258824904493576,0.36244752335461566
0.12782854802071553,-0.11355961024868112,-0.19004598734582556
0.10063417703065416,0.24457911732207074,-0.15816108519906927
0.04915439897196091,0.07328196426454775,-0.19090642991286255
0.08243525239607312,0.1306098970211173,-0.18096697761415298
-0.19373138708738064,0.16578303447776016,0.3317970021272277
0.1397457405252887,0.13513164970188823,0.38037665434439877
0.058211006128218265,0.2721836809417689,0.3196678443729167
0.02349682868701501,-0.35399938343026327,0.19256282181493062
-0.2595773597954515,0.20387160826070988,0.22207873422664554
0.14664567386865385,0.26299722110112345,0.29594932494383697
-0.2325955955016849,-0.2622695667051821,-0.04022975247464782
-0.24100012024208525,0.2601479581148787,0.053136638207487104
0.051181606926657706,-0.36460656796586066,0.13081737757129966
-0.13215656602741888,-0.3107506472644114,0.22139098563052925
0.06152984406757983,-0.0014716643389279692,0.43492750715164696
0.07369431068553906,0.3158020760190685,0.25383298683732547
0.023331308142949446,0.20686449188860917,0.37247130182221877
-0.13257087972518927,-0.19570150784987608,0.3480396310508619
0.007387221604820154,-0.23675260444713048,0.34904653400769425
-0.26685520730953655,-0.06192841306806428,0.30968595365728524
0.006192570271463445,0.0074734148370520954,0.439079329475925
-0.1141683902487257,0.34780800616885477,0.11050616542658812
0.09434562709366187,-0.15501662471999889,0.3938122469332196
0.32044467995522924,-0.18497821854444474,0.17874706392709822
0.008748725143311247,-0.1012704582525262,0.424051512344535
0.11433056547781699,0.03880179159885187,0.4195108420355134
0.138581911236994,0.01847744314897292,-0.18007337950735725
0.2882892904685036,-0.032587302407651585,0.31046943197426236
0.04537747586935642,-0.0310043351314727,0.43648287800930746
-0.25651249062507064,0.17003885083205525,-0.11324060247214288
0.04007315528450474,0.3528029493442525,0.08282536078929378
-0.2916874015030483,-0.20520896496201702,-0.003454929717379762
0.23170935512821572,-0.14222004132086022,0.31728375243819024
0.11765716482920038,-0.35682096181881884,0.05145998762064725
-0.3274371370866094,-0.1542487493893529,0.036013493847707634
0.033296327346127204,-0.11298375195439711,0.4178931998102813
-0.21587503801841135,0.23360436910784185,0.25161516551975127
0.19376718811902893,-0.2203754318488536,0.2969363490744157
-0.0033922647145012623,-0.24035162876643276,0.3422128817932998
-0.2080222793189869,0.020928084803928784,0.35009937073022057
-0.1404685212792415,-0.29696337840225373,0.23927914392185456
0.07172052255920422,0.035978773317563315,0.43284575595015046
-0.17085858280665425,-0.09023772219681205,0.3758533820101979
-0.08511704783921874,-0.2565034304630824,0.31401854390785244
0.19261292588724893,0.30792524148871814,-0.012313426991975657
0.13983568158979331,-0.16016048667160632,0.37515371432407424
0.19759906166415458,-0.09900291821568286,0.3660168074752461
0.13290006242677058,0.34148487253669657,0.0719830539056643
-0.16802567595400394,-0.29859975555877577,-0.0142596220067331
-0.04984519891300741,-0.2774948205551193,0.3037810061195587
-0.36079771671867966,-0.03306773763739006,0.04355251759663538
0.04748114214777385,-0.0033312666028673344,0.4368263902613489
0.1436352207311627,0.08168714981516802,-0.1828424823817491
-0.19387342719134917,0.2439148249320236,-0.10370473003500183
0.3078856050089151,-0.1802654065072328,-0.05235322194738817
-0.03658041892862669,0.09725936399535566,-0.18148800668822834
0.24272404652105914,0.28561537251432406,0.05512169532492558
0.15205684385818086,-0.20259046463693042,-0.16963238837206424
-0.12730417966931912,-0.2251901486657061,0.3229533088103747
0.021907784860563363,-0.2954353323016079,-0.12991736440809915
0.21636849410702388,-0.07802263684586912,-0.15749532417483675
-0.011164541323798245,-0.022733102659218102,0.4380657283552628
-0.021876661236903447,0.3524116539904507,0.19324180765719803
-0.16382956924043227,-0.306119013783336,0.17449015351887498
0.29595576970623705,0.16319685054773808,0.23648782619041164
0.23629884009137714,0.06752124436715211,0.3491168000903392
0.1745699246017673,-0.33887450943669883,0.11007116987742863
-0.19626561842988857,0.2956982129459136,0.1037698025865291
0.1559941002836246,-0.2572756288426872,0.2765105938525768
-0.22663025477867416,0.19004426047811723,0.28039849946035666
-0.2162386911276642,-0.28325173280395566,0.12402668171404899
0.1852094863475491,-0.17002489041885938,0.34621147044773487
-0.14457491831025066,0.32580941125628865,-0.042168872217450075
0.2756315384700478,0.03130085371418917,0.3185512893648298
-0.1424422571343763,0.3231993045164743,0.16803458895395054
0.2259107856732973,0.02616783413431136,0.35695731278215787
-0.029009226446690323,-0.2474340707560159,-0.14156147129291985
0.10269344395060516,0.3339040430162665,0.21243526886815384
0.13630345461961044,0.049246405467375534,0.40671817881172806
0.20239524149740745,-0.050309131034408816,0.38292318605754105
-0.03317115230409587,0.07509071035897438,0.4288116195774394
0.18592579787367708,0.1121015220571032,0.37208046886687524
-0.05970292544463219,0.06914184954444004,0.42083958756420026
-0.17679367776253593,0.25386343159782077,0.2627730124151235
0.21321206825880232,-0.24927027750914973,0.2482479025334443
-0.3135054252614618,0.19405855980680858,0.05408061683079193
0.3678996174071196,0.07719128798574723,0.1506616710103172
0.28994666269116165,-0.08525746108970525,0.2968628744240034
-0.10696337175951764,0.16488067711934168,0.37181708185959045
0.024903358222929047,-0.25467184491374184,0.3379661656456425
-0.0294548341435954,-0.0813523664793181,0.42222056046683065
-0.3439631736399168,0.07327992650436102,0.05394633731431735
0.3459673560785674,-0.050382451619763804,0.1978847515745538
0.07022075764006651,0.09288763800947522,0.4152047686083955
0.1236854091179725,-0.2713071841066551,0.2817790370797707
-0.16566671154248697,-0.12142266538912463,0.36696987360788735
-0.2000634141811983,-0.18947068174093107,0.3095753540600402
0.13694632038424362,0.3246464017247633,0.19178975176463262
-0.04045352252853483,-0.001980984323056413,0.4359139548400047
0.34744089531767264,0.05849307426220566,-0.053476116451751106
0.31496340313849414,0.20592362686175492,0.016664562836997965
0.2533403738688166,0.2763278306025328,0.09074882845439702
-0.1833009652701146,0.101942806721666,-0.16548482300149892
0.324723788360204,-0.1782848133750764,0.08224174847592056
-0.2715530398414177,-0.24967927253275882,0.08650971701350282
0.11313039780193335,0.2934722721329993,-0.09682227009525995
-0.10170281230338607,0.08665150213527036,-0.20175552498333676
0.10961347832935085,0.07338957592903032,0.41576943672474087
-0.12551690268438886,0.05164651059063079,0.40680054666810384
-0.14587803502349309,0.2807933857217299,-0.08737665986172694
-0.06083496617835621,-0.365407824314345,0.06324192039064194
0.19919606236646378,0.08775731949254753,0.3753076023846427
-0.2852790889985284,0.10139707704119663,0.2584970711150055
0.36108359986296046,0.1308984303838587,0.1128971732078978
-0.11223473647414292,-0.3423121692335909,-0.006465865200664188
-0.3188945228051984,0.11093394342793006,0.20216227143897442
-0.0016620859241563007,0.17985911404308944,0.3905693791335857
-0.24034508559512452,-0.04466245803293255,0.32684957781381624
-0.19338061274621693,-0.251454291432442,0.2569577926033318
-0.23698321447260878,0.2695471367193396,0.14097408461316768
0.2740159035263651,-0.017375190547595645,-0.1422762991424661
-0.06248836548197245,0.21127595029395863,0.35815734947139377
-0.013282389143158905,-0.18826366401901568,0.38260888909127955
0.06580742122299514,-0.06717940654466294,0.42545497042880925
0.10442981569871239,-0.1283425075852861,0.39963384858059825
0.11080083901544713,-0.023246637688899074,-0.1921329008227859
-0.01206467966271761,-0.2082420710499681,-0.15920211613824758
0.24578211959814583,0.14125716518877024,0.31626549490285716
-0.2375373480304638,-0.14509888397613985,-0.1405811638246811
-0.28984162180409245,-0.0029912951360896436,-0.0990898213962927
0.27572047980413406,0.25740383754778196,0.03394189173636826
-0.07322145466545721,-0.19275370650406368,-0.15981412539329692
-0.293958885389122,-0.17552609456311138,0.16116798551662334
0.25101924947944737,0.21259598637299348,0.2617730148071477
0.38984870478240813,0.0369509204894576,0.05118299847940879
-0.0389445696659956,-0.35783617006021695,-0.005447249950445071
-0.32144295601251277,-0.15643764905620589,0.07672093079990598
0.1542927179442632,-0.34537086584605536,0.09514882395416457
0.15988464338462705,-0.09960370317563591,0.39310752431733453
-0.1388991928093141,-0.2688436996394698,-0.09082734655478944
0.16774659136956577,-0.046206648478184,0.39716525813945663
0.02181335371202233,0.013555357353478906,0.4364227996668859
0.23615575649676274,-0.18531183899335074,0.2791800598231172
0.2591277832356355,-0.2750045485251479,-0.010481326637404323
-0.05658216825598515,-0.0898266834346599,0.41397079189363817
0.3810115168417758,0.05837673152781604,0.06666063122939458
-0.10992323796893155,0.17622529530722686,0.3633935302803194
0.32499782323324067,-0.11209392123413922,0.22945730380053458
-0.22599699205080995,-0.2794587270627889,0.10534333196318349
-0.288789451229742,-0.01696367967290599,0.290567325114627
0.2411569689173274,0.06783981275839295,-0.16133127931184552
-0.11371065826406375,0.1895792151791879,-0.15457928029411566
0.2871344473398879,0.1426932529731599,-0.08729756186791468
0.27014642099939046,-0.26151651113743385,0.13159651515925003
0.16359464542488686,-0.13924186371048972,-0.16663788253523532
0.26060015277804977,-0.12297530330594642,-0.12085880935058736
-0.0498999542405615,0.22897547980756855,0.3510573179816828
-0.18400410172144338,-0.14357770606391979,0.33876200711545945
0.30308779374315575,0.042925291592864706,-0.09750583089558663
-0.23688399005167893,0.23723099069860884,0.21985737791872995
-0.20527692448052634,0.05123616179512674,0.3464567450152862
0.23545094527724397,-0.22119945944606367,-0.10370893407949314
-0.01573000107332137,-0.3617974793502225,0.1518284381074746
-0.21367765259233645,-0.07299649778367083,0.3515286870536876
-0.3371054308581505,0.0247775855153462,0.16522823013421456
-0.028581678269161904,-0.3551895412058178,0.1681559455709089
0.34850332034420173,-0.08267195689718217,0.19692455645766044
0.31560650471041635,0.05729296517051051,0.27249490010899247
-0.19141524466942175,-0.04625714779392168,0.3633471126588514
-0.0638138116049512,-0.1478352101961212,0.3986323601170336
0.06231082031046147,0.18459796615658364,0.3852309384902679
-0.35415842790773383,-0.001533618807210839,0.06649901270183453
-0.15554694932091628,0.20635982328411157,0.3091860450811266
0.0498933534733987,-0.36815409930334114,0.0023907481092812558
0.32670445384108504,0.0716785823617904,0.24956556755168996
-0.23998348398821118,0.08431652004724846,0.3250306393630078
-0.13762876972830707,-0.04754513581645145,0.40421370393189526
0.18468813017516705,-0.31535080746556293,-0.048976693295613424
-0.27701804055293167,-0.08904907501314095,0.2638670647658752
-0.007443789303967821,-0.2778928722617777,0.3150898547101143
-0.018671047632525226,0.3209700327405002,0.2395840905022174
0.34593116136577284,0.03103368680830402,-0.0702864424262038
0.07907545831128132,-0.32845693718903435,-0.05603931009658343
-0.2882232506464466,-0.2189657227857951,0.13325108379886197
-0.040179959762425124,0.08887669194684905,0.4229867669639358
0.16995610752226523,0.3012899955977154,0.21717055278388503
0.023559569974658526,-0.17634532275147616,0.39420576919545924
-0.05651100515922808,0.30193731340087965,0.27646909856991475
0.0599419336173286,0.0934230124614227,0.41605001219938775
0.3600312056042725,0.08529493687344852,0.17869954250788916
0.0998749706352803,-0.25970042759030154,0.32179145101471596
-0.056160475337803877,0.35655741763302157,-0.03401887164157529
-0.11938204605799772,-0.09804688337353337,0.39695350899570625
0.35863122278189896,-0.1000589439410488,-0.02675696495493049
0.14148641733354256,0.2899491225301447,0.2615554570701334
0.2949166590381558,-0.2246319568477561,0.16407436042373874
0.06367111206869741,0.3379101793317667,0.21293532343285465
0.10205015784837182,-0.10571873112072358,0.4104394693676145
-0.30010387379216397,0.1784672587809318,0.1724122334892719
0.0185574968335131,-0.2033125469098689,0.37880373503222003
0.11407682565990171,0.10381414346410435,0.4050952752690492
-0.0492470577187152,0.2198395406702898,0.35732232250506774
-0.25150979635596654,-0.23973193869969478,0.1818358522413304
-0.08720140145482884,0.16070670558925115,-0.16440954458800805
0.23825326267954344,0.29495451334873407,0.11134399063933349
-0.07963475501950934,0.3042884310004681,0.26095123589459857
-0.3104921124415806,0.042835869879412666,0.24175763666735578
-0.15908667812756946,0.15410617062901893,0.3617467360504217
0.27942456291198237,-0.08403796396186537,0.3161311379688424
0.19411531478474942,0.1805667411707274,0.33792316258911137
-0.31655698752921957,-0.13279089548101708,-0.04678120156576687
-0.05430367932080346,-0.2781776302576444,-0.10790803286841708
0.19555008671411098,0.2662585739124097,-0.07772336489771074
-0.17789738580572445,0.19035695893465543,-0.13512354054801717
0.3207059480183852,0.16653475048104802,-0.04125366190279627
0.050583358586743496,-0.11997172228777989,0.4128899860671865
0.27373943099294634,0.1291888290546685,0.294541794317151
-0.279908949298243,0.030708642812159896,0.29859232689214577
-0.3104440052081442,0.1559037811948305,-0.008692832987533108
-0.05123623816897019,0.35159618819174276,0.17865876880857248
-0.043934280482179774,-0.044208708204995006,0.42535710076023964
0.01762442091394463,-0.11967631695924368,0.41618999120495614
-0.09117503901190852,0.21044873348181717,0.34849406612572853
0.0050178976300519085,-0.3460079979055365,-0.05755701004827519
-0.04713596303232991,0.319025193252364,-0.0852716417497676
-0.2883548295410574,0.15432464131920073,-0.07842338924713063
-0.05987718413610059,-0.36934064549743484,0.04588122967348729
0.1716408999724057,0.3284536859192968,0.13159100741279378
0.2799781946533899,-0.22041939310316655,-0.054659021269878955
-0.18633665134052224,-0.27856039456102055,-0.07421052527516382
-0.12217960467610513,-0.19894059485783397,0.35305566338107386
0.06990781180217352,-0.08339278145247188,0.42345582280224237
0.29950585697339455,-0.06569180532996202,0.29013402054753556
-0.2266695341918795,0.1058976461516316,0.3273302747606456
-0.04109954279942103,0.2367909450417122,-0.16512703568475723
0.06258045946954527,-0.3267218412945615,0.23146769568048672
-0.1732545226708695,-0.0056416195889800284,0.3779507042512051
0.1246927375138458,0.17727657051037413,-0.1578001709493101
0.37082896586698433,-0.005630047724941319,0.1818453442112115
-0.12081274603982851,-0.01672538110770499,0.4086257568075824
0.04040084385415175,0.12150519373536842,0.41125354976402834
0.05128483473026332,-0.3059927606518506,0.2765645147605783
0.2102578436511648,0.19406780591682146,-0.15286496481964812
0.18854644201498813,-0.014841761027259405,0.3936439582371827
-0.26589959040258276,-0.011772364721574426,-0.13832033384131814
-0.33965557880926955,-0.04987171265162545,-0.0010807159070588303
0.3283441996902951,-0.12475584848376653,0.20681771631416923
0.13376383860838031,-0.02146668389278802,0.4145745170818301
-0.029768725978874706,0.35270498341349743,0.1729530743716821
0.1415119507700583,0.07540773656297434,0.395785031977306
0.25443994295042754,0.07576641718740483,-0.15510080167646642
-0.17437126658440294,0.3129700994757039,0.05553295597548329
0.37393969753649553,0.06655013446790975,-0.0045073711034903235
0.21219840085975225,-0.0403375547800197,-0.16122465428276384
-0.0490979874848947,0.2939732287907355,-0.1217720373843233
0.2100357324644146,0.3016898639280938,0.07300744181662039
0.3582442399583045,-0.07451333999055859,0.16232044920607108
0.27049471754200394,0.10674382094544006,0.3001077782909678
0.34890064745710997,0.15163612092169357,0.11941988562186064
0.3267413445684929,0.10622142129393936,0.2319050507615019
0.31804131309297906,-0.1363663026500307,0.21962267307034414
-0.002278618412541485,0.0018209833221809078,0.4388171851905356
-0.27123089003358675,0.24307884523442375,0.10607609953318657
0.29077736056056414,0.23453407335398133,0.14763858829981827
0.22505076899693122,-0.2906294779432965,0.17166254718303192
0.12708468468366974,0.005020109269832769,0.4173285036633037
-0.014227611510375496,0.09332161026519878,0.4248669087900045
0.11012216156151793,0.34406905038603264,0.1737396638567057
-0.055518830236219834,-0.13711566297876443,0.4034678720880475
-0.24373136919993577,-0.143405492590521,0.29836365516445523
0.008579403246814466,0.06740212003316463,0.4314981698728826
0.3613590831261675,-0.05985525043394627,-0.03801541518232805
0.009611469716583996,0.006839231219599826,0.43912492442974393
-0.14173162915488524,0.05321986772970829,0.3995190066755915
-0.2868742078810682,0.11739418003538263,0.23865404094615272
-0.22314137822248742,0.2817515170503183,0.06973614553589362
0.007545409501307078,-0.019801882098952932,0.43668464458519307
-0.07022803406160137,-0.20764785263985813,0.3576968740573631
-0.2732536947904061,0.17668837855738834,-0.04881405414443131
0.242343326327003,-0.08988354020438591,0.3474213062164703
-0.30829272697394605,-0.11377340738476288,0.1978007708816112
-0.07532252457362139,0.02963935439403393,0.4270020204181687
0.08056369585089915,0.36237744652354553,0.016760467508596937
0.05530753026099257,-0.326696402633465,0.23007334479368535
0.28343455122053784,-0.08823970855749158,0.3049307322726095
0.04555619040014493,0.32454696157010476,-0.07395705446334044
-0.20247858636855537,0.3064663593920883,0.061823221835745866
-0.26931380593020976,-0.13307906578245154,0.25172837338089793
-0.019815432153974452,-0.30242011411033276,0.2841415893795288
-0.07512805823553736,0.24093030800136905,0.33987023655391224
-0.21321609542686745,-0.19202977985204334,0.29050109161326865
0.1847313920148778,0.12202381106372712,-0.17937029640610275
0.026280348434230837,-0.0005856901364917036,0.4391854418129284
-0.11787338622788962,0.32948533634995614,0.19579843868303462
0.35035725769384857,0.1633643062767003,0.0698866268211839
0.2130025469070334,0.16539146124923929,-0.15736753687107022
-0.22530922351312715,0.009084965482365186,-0.16955931987483
0.16931996693026288,0.26111455425724306,0.2780490852421432
-0.22549779836413056,0.19845719989437205,-0.11701055190404472
0.11411918632136457,-0.3516915656469992,0.07345178589414228
-0.31867476883832085,0.07630253852038119,-0.0702543448123455
-0.3589067858753944,-0.010693816109310781,0.0058283718204862126
0.04289750699674194,0.276823327676971,0.3166502966749428
-0.1752499936034787,-0.22148216671961907,-0.1391465410257546
0.12727459539431535,-0.29248412568209836,-0.12019982484620818
-0.08096541396154255,-0.1809958020235395,0.37088698898820005
-0.027529996451816852,-0.14719549577567587,0.401751759319445
0.32880962266979247,-0.15662556690266544,0.1187305910406811
0.3872548205188584,-0.0015670118773982076,0.11961131373284437
-0.033108819193902975,-0.36886941400265005,0.10660857590949786
-0.01936985690347356,0.16655261765463295,-0.16753607720921326
0.2225400266145668,0.2675695683908326,0.2285947144042181
0.16330307618714546,-0.33430395452115313,0.152009199405155
-0.19515844556948045,-0.09349427814912062,0.36385795981875496
0.07357197977419946,-0.37043210228290147,0.008339984946750815
0.1736130836832326,0.31121208328661365,0.18052186413074398
0.14728927011660733,-0.3343440786702295,-0.01369729379564092
-0.04707793398082435,0.20944771705466605,0.3626529523711993
0.024762426938993276,0.18259499710285457,-0.17689771348005906
-0.2998886863367589,-0.19243908901408754,0.10379107979823737
-0.20242755188411804,0.11290604883727912,0.35054707492698034
0.10168340739162801,0.24228461657512873,0.3345293917209618
0.07066482366077018,0.019009364837287306,0.43303376307386643
0.25984444709418264,-0.0981379305662084,0.3253525394543102
-0.13273516509624897,-0.12061465322342366,0.388883112325161
-0.2988513558974847,-0.09679255202163106,0.2299058390813461
0.15574610361679392,0.2002119621787112,0.3433537868046923
0.08414296585784362,0.3667958989165771,0.02697404135478939
-0.3488956970731716,0.018581631590369525,0.08034992802664581
0.11300918168898497,-0.057862537124134764,0.4184848801459242
0.07230440853368399,0.1218494556199265,-0.18834621547154295
-0.3390193407934222,0.08706112969661176,0.08600454815213945
0.36130161858856663,-0.06431624616763787,0.18192183741455076
-0.2289700555790931,-0.24731206902024988,-0.06456429797541902
0.16825477414967058,0.2133184309463872,0.3304125961620996
0.09147396677390063,-0.2240159138174384,0.3495267778351135
