x,y,z,qx,qy,qz,qw,is_colliding,joint1,joint2,joint3,joint4
-0.14176695827499555,0.06558414803964734,0.21905202272283936,-0.10852224816485759,-0.5310539179205783,-0.16825253562450568,0.8233442428112151,False,-0.40315445255329196,-1.4129255401598542,-0.5252243232746909,0.7924507180540437
-0.024662911167804967,0.025146877084948407,0.2615460114496084,0.2749393587902914,0.8869250559184609,0.10990232338388997,-0.35453317684927765,False,-0.6011960986164016,-1.0048658063894735,-0.14456856722630063,-1.2316059839781401
-0.0946009667257445,-0.1029883327197951,0.22395429466296768,0.24212673874337132,-0.599096456310531,0.28597300979246276,0.7075856952284318,False,0.7681631408926712,-1.4191006442845868,-0.3573412566148564,0.37131857770092114
-0.15706455329922453,-0.029071068908567997,0.24377301984658684,0.33405812666038276,0.028511839590124394,0.9387082817931921,-0.08011869137857695,False,-2.9713054742298417,0.4282489440280073,-1.1064714870313637,-0.005566710330952018
-0.0034534722042129304,-0.005051710081251269,0.30531804940412055,0.7577801630296545,0.12071529273069534,0.633261714134937,-0.10087935383701686,False,-2.825644983277138,-0.3626884074355812,-0.8861851757867035,-0.5004758960855977
0.005315966484330904,0.09457334367892352,0.14889445292515388,0.5426743274213388,-0.5056741151101698,-0.4906673788841396,-0.4572130651723685,False,1.641354662438566,-0.36262135330759104,0.680828488308876,1.3531621265198506
0.008772051300099153,0.22615096624254305,0.17536006071868426,0.65664417872978,0.6660836255786564,0.24835949197960341,-0.2519297303216084,False,-1.5565238716750514,-1.2542813017150722,-1.443788467554969,0.2796679058756988
-0.07766071747890127,5.192526703078795e-05,0.19320968810309477,-0.5237201650302238,0.00015165117959719678,0.8518903127120692,0.0002466778624091257,False,3.1410135230331155,-0.45011896883944824,0.3854178704246374,1.1671252920719841
0.04228423240952612,0.042663987118529104,0.0235773991422467,-0.22965218269753165,0.4446413382356298,0.39729668280346,0.7692264303491234,False,0.9535026201245094,0.7626996121785785,1.2538740248763678,-0.9683462957295043
0.17972744366881696,0.021595904694422585,0.24663184225125845,0.6504596673662438,0.041703143813718924,0.7568411508243917,-0.04852361636005736,False,-3.0135412282026155,-1.0428529626456289,-1.133959172864802,0.756913959755072
0.04685354380701125,0.014815311118424032,0.20105102368425448,-0.0774453331024246,0.3801626523006857,0.183980719016952,0.9031221806634846,False,0.4019327372891168,-0.8461063772804891,0.5284484166138372,1.1145160209674037
-0.05280038759191586,-0.11408828043971028,0.06962585776198155,0.12442423055210224,0.07242257920068858,0.8552534696105639,-0.4978102887572028,False,-2.087342373276969,0.32174248167279496,0.668984390670329,-1.2796643620394454
-0.09410937159651853,0.22808811795307835,0.03280139304829002,0.542562664933005,-0.34599395533297733,0.6453889323954614,0.41156659659802824,False,2.006228446996598,1.394162319102263,-1.186513625992941,-1.6057601784242996
0.0333096825737597,-0.05194647467895598,0.03718441537591026,0.3929955208222404,0.5859938650236294,-0.39470145264122175,0.5885375723360692,False,-1.1815074791408129,0.5320418605512263,1.2787012307970982,-0.2442781996339778
0.0062920681778840006,-0.02554690624051964,0.20636683591025334,0.05222775032647979,-0.06518471720025527,0.6230936739836619,0.7776744101363371,False,1.3509772355943719,-1.2720105664708201,0.5027818062056428,0.601979591855833
-0.05506558748648282,-0.04996087631444781,0.008346874072425209,0.8638126685486808,0.28638529356905396,-0.39344183088925333,0.1304402659790523,False,-2.501327868429214,0.817442654853672,0.9658503933575093,0.5035106263778177
0.09027035519112106,-0.03781026379652876,0.23773363782125828,-0.09388897001564363,-0.41020535185669443,-0.20239664443236483,0.8842805148481142,False,-0.45001421491446436,-0.38828737134583147,-0.032713709936474045,-0.44768158825909077
-0.1284415472068467,0.1943890931802012,0.1403193450673194,0.6384692067842815,-0.32638923906275946,-0.620620711431827,-0.3172649825526548,False,2.1964484433118354,0.9669927542701742,-1.193937275132404,1.8260903716775034
0.14467747399427922,0.032446942004243445,0.22355398649652913,-0.040827744093105356,0.3388139663517666,0.11245435592799738,0.9332160571647228,False,0.23984744492802168,-0.04950748835041163,-0.23683397028870656,0.9828662064997988
0.009538609240251045,0.0022643777958786873,0.2669252782033036,0.17633374557686288,-0.06877229977354478,0.9148111782301753,0.356787456533733,False,2.3978594480877655,-0.768409682427132,-0.152345446850628,0.5399173545260105
0.0041635788477955155,0.007453100791894346,0.15670961951532733,-0.2500447430003916,-0.6257288583064665,-0.27417917111696516,0.6861244817858987,False,-0.7603326263128687,-1.4139000066897314,0.9677632253061312,-1.032647724231271
-0.04220742493632471,-0.22343770357399617,0.07496460227851731,0.6419526627432561,0.5048327085979006,-0.4536302509794757,0.35673563113718854,False,-1.808804327579322,0.8934970704842895,-0.5130173548235775,1.5307743257126873
-0.026595299874903472,-0.12186074596634093,0.2789917470639468,0.10645649537959362,-0.14538473092130844,0.5811192698368667,0.7936187301410547,False,1.2640747841305755,-0.6711942727314453,-1.4705617681278365,1.7793896604417043
-0.16093682533831344,-0.10317560014501269,0.07822850878615722,0.7112590488865509,0.19605139521026152,-0.6507673472442937,0.17937746673909058,False,-2.6036705489110292,0.660223992312583,-0.08312424413851671,1.082464278280652
0.08199434703385122,0.1787823412553046,0.12145152310483234,-0.39864309737037446,0.5841768704903226,0.39850046040604326,0.583967848395148,False,1.1976338010215999,0.4377086992228567,-0.07661812827210013,1.2100636260456048
-0.020145510768066616,-0.021276008974948135,0.20325254875807383,0.4187741857413181,0.1260335605184241,0.8611474413456709,-0.259169456617768,False,-2.5569212086008486,-0.8352107985824095,0.5061827503560852,-0.5762238694225756
0.13189471704220665,0.06744699621950104,0.1940377549960838,0.02264403339631402,-0.08643680211843711,0.2524066886779973,0.9634867879227474,False,0.5124288554787606,-0.08021853372142562,0.03967360032272649,-0.13840100737186178
0.014111644503930921,0.08266708361254956,0.17922541188820107,0.23116233774865075,-0.2371425424696326,0.6586320364471346,0.6756709470763987,False,1.5452579224737466,-0.5076261084122096,0.53827933233873,-0.7057367129973594
0.010531278059638346,0.166525795492098,0.24326469356709907,0.7004935345186009,0.7066989825294226,-0.06999347416245931,0.07061352394680236,False,-1.5619767691131032,-1.1380323457430825,-0.9415055489905996,-1.2612340995939562
0.23583418154610034,0.051310213579612664,0.15468536379813722,0.05791919628868356,-0.5118835393570205,0.09636525699578442,0.8516656304446828,False,0.22533994035637406,0.7865688284523089,-0.9630654569307803,-0.9058683716455171
-0.024406271481189387,0.1730665088406232,0.2331751508069752,0.6285722647699112,0.7745557642522842,0.044380064281741884,-0.05468716412406933,False,-1.3634593592217203,-1.1984216757276278,-0.937059023535887,-0.8651367900190242
0.05679944282119157,0.0943429696862004,0.2201819843940593,0.733590712938506,0.4637474407839376,0.41990530438876816,-0.2654477583308978,False,-2.014128182808043,-1.4575548982318085,0.048991758876223424,-0.693277430705409
-0.12648648835230697,0.022563446853615436,0.10381852222139162,0.27256416986009324,-0.02205885218188864,0.9587500144831356,0.07759246147328455,False,2.9800829423744766,0.1600769003958249,0.5225104394395639,-1.2365542608426394
