trial,success,planning_time,wall_time,path_length_joint,trajectory_duration,timestamp_utc,elapsed_time_sec,start_state_json,goal_pose_json,waypoints_json
0,False,10.057239532470703,10.057239532470703,0.0,0.0,2026-02-23T06:14:44.033903+00:00,10.057577133178711,"[0.0, 0.0, 0.0, 0.0]","[-0.1935376270967253, -0.3107344852115217, 0.1958092629039163, 0.2090710427300747, -0.2097130021772958, 0.8529599466930057, -0.4298477464719453]",[]
1,False,10.929424047470093,10.929424047470093,0.0,0.0,2026-02-23T06:14:55.041504+00:00,20.987461805343628,"[0.0, 0.0, 0.0, 0.0]","[0.1226325461777102, 0.0933423644989731, 0.4097088309911634, 0.5825701535407295, -0.4126174046152265, 0.5954856626736673, 0.368450429721867]",[]
2,False,10.568344593048096,10.568344593048096,0.0,0.0,2026-02-23T06:15:05.653477+00:00,31.677122354507446,"[0.0, 0.0, 0.0, 0.0]","[0.0589857377014579, -0.0087130748593392, 0.4654037446416507, 0.6863375523413165, 0.0008407837912164, 0.7272529313105437, 0.0065750459290182]",[]
3,False,10.04592227935791,10.04592227935791,0.0,0.0,2026-02-23T06:15:15.699898+00:00,41.72356104850769,"[0.0, 0.0, 0.0, 0.0]","[-0.010738297170193, -0.2872225189698142, 0.3187732498193567, -0.5335834362582544, 0.6956385718456688, 0.2306045797883283, -0.4221341276087496]",[]
4,False,10.054123163223267,10.054123163223267,0.0,0.0,2026-02-23T06:15:25.754485+00:00,51.77816033363342,"[0.0, 0.0, 0.0, 0.0]","[-0.0174718680199702, 0.0458785652019752, 0.0021501966913656, 0.7645755545016105, -0.0971891105155138, -0.620244985368022, 0.1458583435446195]",[]
5,False,10.018965721130371,10.018965721130371,0.0,0.0,2026-02-23T06:15:35.773760+00:00,61.79743432998657,"[0.0, 0.0, 0.0, 0.0]","[-0.0085174115787493, -0.0478815683431006, 0.3108897559460453, 0.6931717117627907, -0.1379232189686657, 0.6971896792364888, 0.1200696249985232]",[]
6,False,10.020859479904175,10.020859479904175,0.0,0.0,2026-02-23T06:15:45.794986+00:00,71.81866073608398,"[0.0, 0.0, 0.0, 0.0]","[0.054980724786662, 0.079126005921597, 0.3192780072603955, 0.2290220232293713, -0.784398293963334, -0.2066518604860152, 0.5381108044455203]",[]
7,False,10.016117811203003,10.016117811203003,0.0,0.0,2026-02-23T06:15:55.811497+00:00,81.83517026901245,"[0.0, 0.0, 0.0, 0.0]","[-0.2012898750205956, 0.2307316817015223, 0.178895371759033, -0.3074557796670428, -0.7728991404501373, -0.1831999913772054, 0.523961473202145]",[]
8,False,10.08782958984375,10.08782958984375,0.0,0.0,2026-02-23T06:16:05.899900+00:00,91.9235589504242,"[0.0, 0.0, 0.0, 0.0]","[-0.0620664992971213, 0.0664012053843841, 0.3599198656943693, 0.4366291655991218, 0.68001403145002, 0.5879611189748529, -0.0351797008677547]",[]
9,False,10.745547771453857,10.745547771453857,0.0,0.0,2026-02-23T06:16:16.645922+00:00,102.66959571838379,"[0.0, 0.0, 0.0, 0.0]","[-0.2954785714530106, 0.1330519929547787, 0.1193597674840028, 0.1791170342356581, 0.93583065418044, -0.0161757699868443, 0.3031112324018435]",[]
10,False,10.071841955184937,10.071841955184937,0.0,0.0,2026-02-23T06:16:26.718451+00:00,112.74212694168091,"[0.0, 0.0, 0.0, 0.0]","[0.0809258466122313, 0.0135997275175315, -0.1641846449957252, -0.0744375589442494, 0.9202493713747206, 0.0001627807555817, 0.3841876075633863]",[]
11,False,10.030953645706177,10.030953645706177,0.0,0.0,2026-02-23T06:16:36.749645+00:00,122.7733199596405,"[0.0, 0.0, 0.0, 0.0]","[-0.0499301786308955, -0.1195062065582553, -0.1396793853895018, 0.1460961662111804, 0.5233220884944539, -0.6073956900448749, 0.5795346215948692]",[]
12,False,10.014588117599487,10.014588117599487,0.0,0.0,2026-02-23T06:16:46.764560+00:00,132.7882354259491,"[0.0, 0.0, 0.0, 0.0]","[0.1372672261189396, 0.1073514583815802, 0.3116055078595757, 0.0576999197090057, -0.7957051904624505, -0.1495779487420233, 0.58408082179337]",[]
13,False,10.017791032791138,10.017791032791138,0.0,0.0,2026-02-23T06:16:56.782686+00:00,142.80636167526245,"[0.0, 0.0, 0.0, 0.0]","[-0.1230366927388869, 0.1260541639914521, 0.2848831231623098, 0.352405847935212, 0.9237928483078656, -0.0772706027746754, -0.1282425268900427]",[]
14,False,10.061841249465942,10.061841249465942,0.0,0.0,2026-02-23T06:17:06.844878+00:00,152.86855292320251,"[0.0, 0.0, 0.0, 0.0]","[0.0567268467151348, -0.0781042552107425, 0.4537194166718465, -0.3880940363312657, -0.5051091293092771, -0.4437759937386141, 0.6303258314822865]",[]
15,False,10.308732509613037,10.308732509613037,0.0,0.0,2026-02-23T06:17:17.153970+00:00,163.1776442527771,"[0.0, 0.0, 0.0, 0.0]","[0.1164732547046868, -0.257465814038027, -0.0904817445152737, 0.7422075387766796, -0.1646625075486623, -0.6496073498417108, 0.0049516686560948]",[]
16,False,10.00976848602295,10.00976848602295,0.0,0.0,2026-02-23T06:17:27.164123+00:00,173.18779945373535,"[0.0, 0.0, 0.0, 0.0]","[-0.0732369793537085, 0.0608371738968511, 0.4418569851579329, 0.5971633906183254, 0.3434483445150346, 0.7024975602311551, -0.1787072953865677]",[]
17,False,10.029056310653687,10.029056310653687,0.0,0.0,2026-02-23T06:17:37.193384+00:00,183.21705985069275,"[0.0, 0.0, 0.0, 0.0]","[0.0655210895557504, -0.3020262589471402, 0.211780478087812, 0.470345196182203, -0.4854073453141619, -0.4227273103047392, 0.6037025150402338]",[]
18,False,10.015355587005615,10.015355587005615,0.0,0.0,2026-02-23T06:17:47.209003+00:00,193.23267817497253,"[0.0, 0.0, 0.0, 0.0]","[-0.1432411158742101, -0.0905595923526595, 0.3112809477500174, 0.5677564579659274, -0.34112666997511, 0.4895911837394233, 0.5670852425114825]",[]
19,False,10.016364812850952,10.016364812850952,0.0,0.0,2026-02-23T06:17:57.225659+00:00,203.2493348121643,"[0.0, 0.0, 0.0, 0.0]","[0.0355625175637007, 0.1129762154192631, 0.3894313092073903, 0.69357777711052, 0.6391638039509231, 0.0479950721345398, -0.3288099327395932]",[]
20,False,10.086703062057495,10.086703062057495,0.0,0.0,2026-02-23T06:18:07.314926+00:00,213.3386013507843,"[0.0, 0.0, 0.0, 0.0]","[0.015950703955203, 0.0292616630793135, -0.0230927388681304, 0.6902950431938945, 0.3632855738699144, -0.591925368947587, 0.2028317104306161]",[]
21,False,11.049798727035522,11.049798727035522,0.0,0.0,2026-02-23T06:18:18.365363+00:00,224.38894486427307,"[0.0, 0.0, 0.0, 0.0]","[-0.2438045633426457, 0.0432554837679567, 0.3106914856889462, 0.1638698665203009, -0.6137232236356419, 0.736415889574026, 0.2327705075815888]",[]
22,False,11.226190328598022,11.226190328598022,0.0,0.0,2026-02-23T06:18:29.592355+00:00,235.616028547287,"[0.0, 0.0, 0.0, 0.0]","[0.0586953334298666, 0.058697776383534, 0.3763891680655554, 0.1409263174990203, -0.5271282001230054, 0.3039612221589298, 0.7809501962960863]",[]
23,False,11.03512191772461,11.03512191772461,0.0,0.0,2026-02-23T06:18:40.628703+00:00,246.6523733139038,"[0.0, 0.0, 0.0, 0.0]","[-0.0225080657733442, 0.2188339027223494, 0.3773437770830997, 0.6810365809809793, 0.3602877582992017, 0.6353135494863564, -0.0525223802252056]",[]
24,False,11.065793514251709,11.065793514251709,0.0,0.0,2026-02-23T06:18:51.695423+00:00,257.71909761428833,"[0.0, 0.0, 0.0, 0.0]","[-0.0746851777252112, 0.0084603869544788, 0.3951193487293626, 0.8389791292058447, 0.0627868756986311, 0.5212522214942436, -0.1430662454400871]",[]
25,False,10.017725467681885,10.017725467681885,0.0,0.0,2026-02-23T06:19:01.713482+00:00,267.7371575832367,"[0.0, 0.0, 0.0, 0.0]","[0.0185658159276913, 0.087129550352732, 0.2924692312432016, -0.5061975529873469, -0.5047794783694662, 0.4557725796197196, 0.530314125055573]",[]
26,False,10.063889980316162,10.063889980316162,0.0,0.0,2026-02-23T06:19:11.777727+00:00,277.8014008998871,"[0.0, 0.0, 0.0, 0.0]","[0.0996669768851388, 0.2579742862860188, 0.2731696150286827, 0.7136556018047173, 0.328370875725318, 0.5006740134762502, 0.36358462868735]",[]
