trial,success,planning_time,wall_time,path_length_joint,trajectory_duration,timestamp_utc,elapsed_time_sec,start_state_json,goal_pose_json,waypoints_json
57,False,10.042917490005493,10.042917490005493,0.0,0.0,2026-02-23T05:11:21.226931+00:00,588.011890411377,"[0.0, 0.0, 0.0, 0.0]","[-0.1446424532186542, -0.0359887736580852, 0.2139640562238454, 0.2871186297099732, 0.2997464885350331, 0.8886505657956145, -0.1949746316717089]",[]
58,False,10.054610967636108,10.054610967636108,0.0,0.0,2026-02-23T05:11:31.282025+00:00,598.0669844150543,"[0.0, 0.0, 0.0, 0.0]","[0.0036506021632781, -0.0016199477334165, 0.1919153865394297, -0.2446198656260333, 0.8138516602718704, -0.3875493100446104, -0.3572283985040493]",[]
59,False,10.302189350128174,10.302189350128174,0.0,0.0,2026-02-23T05:11:41.584641+00:00,608.369601726532,"[0.0, 0.0, 0.0, 0.0]","[0.2714861666309712, 0.0365033806630335, 0.1216229144713392, 0.9341259840114065, -0.0031312997369437, -0.2660302539739183, -0.2379637470860885]",[]
60,False,10.08776330947876,10.08776330947876,0.0,0.0,2026-02-23T05:11:51.675905+00:00,618.4608645439148,"[0.0, 0.0, 0.0, 0.0]","[-0.1601127675831214, -0.0579404702924943, 0.1406300903170372, -0.3888606097587268, 0.5447218450604151, 0.7300635162838943, 0.1381043079822064]",[]
61,False,10.02208662033081,10.02208662033081,0.0,0.0,2026-02-23T05:12:01.698339+00:00,628.483300447464,"[0.0, 0.0, 0.0, 0.0]","[-0.149832488850385, 0.0247443431853739, 0.2255181940347694, -0.3053121319984357, -0.597521189974901, 0.7209582971027689, -0.1731244160256535]",[]
62,False,10.047066688537598,10.047066688537598,0.0,0.0,2026-02-23T05:12:11.745743+00:00,638.5307035446167,"[0.0, 0.0, 0.0, 0.0]","[-0.1776867683789436, 0.0765240318521846, 0.2003011167191588, 0.737700002273352, -0.3520444204839659, 0.2700046646333247, 0.5088820233887722]",[]
63,False,10.03033447265625,10.03033447265625,0.0,0.0,2026-02-23T05:12:21.776440+00:00,648.5613994598389,"[0.0, 0.0, 0.0, 0.0]","[0.0122091174300864, 0.0005921947097776, 0.3303983073077248, 0.1706646253896367, -0.6866108466865677, -0.3885009239663747, 0.5903441055268045]",[]
64,False,10.039232730865479,10.039232730865479,0.0,0.0,2026-02-23T05:12:31.816417+00:00,658.6013770103455,"[0.0, 0.0, 0.0, 0.0]","[0.1909467516707118, 0.0571835321141835, 0.0267964434338357, 0.955842410070291, 0.176424369785814, -0.1661128064942174, 0.1662716583645891]",[]
65,False,10.01965618133545,10.01965618133545,0.0,0.0,2026-02-23T05:12:41.836550+00:00,668.6215105056763,"[0.0, 0.0, 0.0, 0.0]","[0.0263610134743711, 0.1884824398932548, 0.120259526347149, 0.5832047414177752, 0.4083241413108662, -0.5447319949765939, -0.4431824442138809]",[]
66,False,10.042162656784058,10.042162656784058,0.0,0.0,2026-02-23T05:12:51.879122+00:00,678.6640832424164,"[0.0, 0.0, 0.0, 0.0]","[0.1293541066277871, -0.1493976740768237, 0.2437438710891236, 0.5484825608925494, -0.1336896138011382, 0.7739273583053042, 0.286932764990383]",[]
67,False,10.028512001037598,10.028512001037598,0.0,0.0,2026-02-23T05:13:01.908019+00:00,688.6929774284363,"[0.0, 0.0, 0.0, 0.0]","[-0.100815777307834, -0.0295174830852236, -0.0569702622599589, 0.1374741166807365, 0.6707604160725894, -0.1146953846803199, 0.7197404394682928]",[]
68,False,10.017441511154175,10.017441511154175,0.0,0.0,2026-02-23T05:13:11.925943+00:00,698.7109026908875,"[0.0, 0.0, 0.0, 0.0]","[0.0969737418286827, -0.0044804779450233, 0.3292459202129535, -0.2739182232651926, -0.523280874581034, -0.1957525924321802, 0.7828325847951331]",[]
69,False,10.031774520874023,10.031774520874023,0.0,0.0,2026-02-23T05:13:21.958322+00:00,708.7432839870453,"[0.0, 0.0, 0.0, 0.0]","[0.1259500694541285, 0.1015473418288689, 0.3016589173213226, 0.4850966549083503, -0.4083275652737828, 0.4788415049589894, 0.6071743143142041]",[]
70,False,10.078678607940674,10.078678607940674,0.0,0.0,2026-02-23T05:13:32.037276+00:00,718.8222358226776,"[0.0, 0.0, 0.0, 0.0]","[0.1781729690432696, 0.0032749775686999, -0.0358695783804021, 0.9585460344765286, -0.0318311347523927, -0.1852301843288035, -0.2141636231090943]",[]
71,False,10.13430380821228,10.13430380821228,0.0,0.0,2026-02-23T05:13:42.172220+00:00,728.9571795463562,"[0.0, 0.0, 0.0, 0.0]","[-0.0203003134960292, -0.0402755018046512, 0.2020161317924619, 0.0944835639911021, 0.3271603433135195, 0.3505625991960805, 0.8724361466281687]",[]
