trial,success,planning_time,wall_time,path_length_joint,trajectory_duration,timestamp_utc,elapsed_time_sec,start_state_json,goal_pose_json,waypoints_json
0,False,10.063438892364502,10.063438892364502,0.0,0.0,2026-02-23T04:31:14.382145+00:00,10.063862800598145,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0508719382719043, -0.0390972322597038, -0.0709669022665221, -0.0969221178432401, 0.5218504551358758, 0.7099877390174618, 0.462812722374972]",[]
1,True,2.278251439,2.344529151916504,3.0760813781051617,2.085812045,2026-02-23T04:31:16.728227+00:00,12.409938335418701,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0060840360184177, -0.0269708489571175, 0.1457154468873741, -0.3521347809885856, 0.4981960218513118, 0.7246534736056746, -0.320435895337707]","[[0.0, 0.0, 0.0, 0.0, 0.0], [-0.010000000000000002, -0.006238841214964251, 0.004659723473686223, 0.0022181658725692987, 0.005865943649301363], [-0.03999999999999998, -0.024955364859856985, 0.01863889389474488, 0.00887266349027719, 0.023463774597205434], [-0.08999998976152304, -0.05614956454705505, 0.041937506492328865, 0.01996349058205967, 0.05279348683787937], [-0.15999994298527903, -0.09982142386884889, 0.0745555490116962, 0.03549064131429795, 0.09385506494430775], [-0.24999983810195664, -0.1559709293684877, 0.11649301140214427, 0.055454110902561006, 0.14664849626405413], [-0.3599997031608111, -0.2245980985454564, 0.16774990673385037, 0.07985390556863892, 0.21117379725065352], [-0.48999950430216976, -0.3057029102752429, 0.22832621922914337, 0.10869001780189462, 0.2874309480422128], [-0.6399992543908102, -0.39928537258397756, 0.2982219548826538, 0.14196245045594919, 0.37541995618513796], [-0.8099989846724629, -0.5053455049653757, 0.37743712825402825, 0.17967121046162396, 0.4751408400079985], [-0.9999986604687718, -0.6238832857841614, 0.4659717231841115, 0.22181629012668433, 0.5865935791686662], [-1.2034790599473868, -0.7508314760546189, 0.5607879625726667, 0.26695161791270744, 0.7059540348765547], [-1.3906414689712099, -0.8675991311856013, 0.6480004696446638, 0.3084673447451575, 0.8157424493366786], [-1.5578038779950318, -0.9718891038866544, 0.7258935297692878, 0.3455467398324687, 0.913798976498199], [-1.7049662870188533, -1.0637013941577789, 0.7944671429465393, 0.37818980317464124, 1.0001236163611167], [-1.8321286960426746, -1.1430360019989747, 0.8537213091764181, 0.40639653477167503, 1.074716368925431], [-1.9392911050664954, -1.2098929274102417, 0.9036560284589243, 0.4301669346235702, 1.137577234191143], [-2.0264535140903157, -1.2642721703915798, 0.944271300794058, 0.4495010027303266, 1.1887062121582515], [-2.0936159231141356, -1.3061737309429895, 0.975567126181819, 0.46439873909194446, 1.2281033028267574], [-2.1407783321379563, -1.3355976090644708, 0.9975435046222076, 0.4748601437084238, 1.2557685061966608], [-2.167940741161777, -1.3525438047560236, 1.010200436115224, 0.48088521657976446, 1.2717018222679612], [-2.1753044482492996, -1.3571379046832797, 1.0136317199921319, 0.48251860895547843, 1.2760213313504982]]"
2,False,10.042306900024414,10.042306900024414,0.0,0.0,2026-02-23T04:31:26.771496+00:00,22.453216075897217,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0385613826680224, -0.0065761258095708, -0.0671658970329017, 0.3066873361957893, 0.6637837450490011, -0.377029060995337, 0.5684919566632652]",[]
3,True,5.162730071,5.228858709335327,2.8068406382103075,1.91461809,2026-02-23T04:31:32.001135+00:00,27.68285608291626,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0204232364125262, -0.0729115183281938, 0.2668650675807861, 0.5349281683955971, -0.3380513902345461, 0.7373365704172635, -0.2364485020944942]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.006349329875133628, -0.006239091034234655, 0.00013456146067296286, -0.007433365416821396, 0.009999999999999992], [0.025397319500534435, -0.024956364136938542, 0.0005382458426918497, -0.02973346166728549, 0.03999999999999984], [0.05714395646495096, -0.056151807112347824, 0.0012110528830247883, -0.06690027422113962, 0.0899999804526588], [0.10158921994542179, -0.09982539949903516, 0.002152982140370388, -0.11893377870027078, 0.15999990856245072], [0.15873312274733262, -0.15597715388005556, 0.003364033886113415, -0.18583399009635726, 0.24999980449746562], [0.2285756629840129, -0.22460706840149539, 0.004844208080269627, -0.267600906200613, 0.35999966528625527], [0.31111683767782344, -0.305715140137414, 0.006593504659733865, -0.3642345235270198, 0.48999948623912926], [0.4063566455774774, -0.3993013678582499, 0.00861192359798758, -0.4757348406106554, 0.6399992653853488], [0.5142950787524354, -0.5053657437711557, 0.010899464726958717, -0.6021018481669819, 0.809998990234558], [0.6326178830201451, -0.6216341944218842, 0.013407082016704435, -0.740626174129241, 0.9963537813615813], [0.7424127924131819, -0.729522813893602, 0.015733967479096903, -0.8691666183140002, 1.1692773993689476], [0.8395090420559523, -0.8249332512968516, 0.01779173002014347, -0.9828403316651176, 1.3222010173763155], [0.9239066319484553, -0.9078655066316316, 0.019580369639844105, -1.0816473141825922, 1.4551246353836833], [0.9956055620906911, -0.9783195798979422, 0.02109988633819881, -1.1655875658664239, 1.5680482533910505], [1.0546058324826588, -1.0362954710957828, 0.02235028011520758, -1.2346610867166121, 1.6609718713984174], [1.1009074431243597, -1.0817931802251546, 0.023331550970870432, -1.2888678767331578, 1.7338954894057843], [1.1345103940157926, -1.1148127072860563, 0.02404369890518734, -1.3282079359160597, 1.7868191074131503], [1.1554146851569584, -1.1353540522784888, 0.024486723918158326, -1.352681264265319, 1.8197427254205165], [1.163620316547857, -1.143417215202452, 0.024660626009783387, -1.3622878617809357, 1.8326663434278827], [1.163755994461322, -1.1435505374380408, 0.02466350143421021, -1.3624467042933917, 1.832880031984208]]"
4,True,8.81584778,8.879018306732178,1.514746053664186,1.473983879,2026-02-23T04:31:40.881354+00:00,36.56307029724121,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0936822536671506, -0.0895206074504337, 0.2922782488817997, 0.2300202708267938, -0.8280640924432963, 0.0594425882848586, 0.5078061761270974]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.006331374422769068, -0.009999999999999986, -0.006113085525902759, -0.0029650496537436967, -0.0028609633688253507], [0.02532549769107631, -0.04, -0.024452342103611073, -0.011860198614974806, -0.01144385347530142], [0.05698235760583076, -0.08999998073231795, -0.05501775795462609, -0.026685441170729914, -0.025748664807014942], [0.101301920031414, -0.15999988828193296, -0.09780930012023442, -0.04744076133493762, -0.04577538193907593], [0.1582841899121924, -0.2499997304581547, -0.15282697337433387, -0.07412616142309703, -0.0715240071056993], [0.22792917045614558, -0.3599995123277814, -0.22007078081430154, -0.10674164293753893, -0.10299454175647743], [0.3102368663833589, -0.48999924134588513, -0.29954072699748674, -0.1452872080887293, -0.14018698802427917], [0.4001802795312689, -0.6320590961926508, -0.3863831312450479, -0.18740866043115761, -0.18082979211400355], [0.47919379100743553, -0.7568558720585922, -0.46267246766758974, -0.22441152413812157, -0.2165336925440002], [0.5455445536380643, -0.8616526479245339, -0.5267356330383262, -0.25548428853759825, -0.24651566623634621], [0.5992325674231551, -0.9464494237904761, -0.5785726273572575, -0.28062695362958767, -0.27077571319104166], [0.6402578323627078, -1.0112461996564182, -0.6181834506243832, -0.29983951941408965, -0.2893138334080864], [0.6686203484567226, -1.0560429755223608, -0.6455681028397036, -0.3131219858911044, -0.30213002688748053], [0.6843201157051993, -1.0808397513883037, -0.6607265840032184, -0.32047435306063177, -0.30922429362922405], [0.6877856659268519, -1.0863133657889772, -0.6640726512999315, -0.32209730690897614, -0.31079027465876424]]"
5,True,3.403479207,3.5082552433013916,3.491559814867628,2.379744357,2026-02-23T04:31:44.391340+00:00,40.073060274124146,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0073825068328577, 0.0205507246117878, 0.2697914546845983, 0.5790412259910693, 0.7738621519424662, 0.0227047239269565, -0.2556034504953628]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.006310696412601739, -0.0031561198546110705, -4.4166157458800424e-05, 0.0015030499934150445, -0.009999999999999985], [0.025242785650407024, -0.012624479418444315, -0.00017666462983520216, 0.0060121999736601935, -0.04000000000000004], [0.056796267713415796, -0.028405078691499705, -0.00039749541712920475, 0.013527449940735433, -0.0900000000000001], [0.10097112271404395, -0.05049790772755341, -0.0007066583801551918, 0.02404879515791581, -0.15999996848591228], [0.1577673574852371, -0.07890296994391374, -0.0011041535667343436, 0.03757623725263802, -0.2499999162852985], [0.2271849725534263, -0.11362026560386061, -0.0015899809805509505, 0.05410977635028476, -0.35999984423234743], [0.3092239669499766, -0.15464979422295808, -0.0021641406148259056, 0.07364941222015142, -0.4899997507921491], [0.40388432912463545, -0.20199155002466757, -0.0028266323887233963, 0.09619514211125685, -0.6399996176620444], [0.5111660635255239, -0.25564553523359346, -0.0035774563333741253, 0.12174696708303212, -0.8099994518905757], [0.6310691681660342, -0.31561174885618903, -0.004416612434874585, 0.15030488666231706, -0.9999992503297422], [0.7635936409261576, -0.38189018983219064, -0.005344100678387638, 0.18186890034417857, -1.209999009620154], [0.9086100479337859, -0.45441612539885534, -0.006359015205605063, 0.21640818021868405, -1.4397936274028238], [1.0511995212377254, -0.5257282973573163, -0.00735694454939881, 0.2503694252062531, -1.6657424989397343], [1.18116760171646, -0.5907282296065548, -0.008266541578274951, 0.28132457020699186, -1.8716913704766431], [1.298514289369991, -0.6494159221465706, -0.009087806292233483, 0.3092736152209003, -2.0576402420135507], [1.4032395841983163, -0.7017913749773635, -0.009820738691274403, 0.3342165602479783, -2.223589113550456], [1.4953434862014385, -0.7478545880989342, -0.010465338775397723, 0.35615340528822614, -2.3695379850873612], [1.5748259953793573, -0.7876055615112831, -0.011021606544603445, 0.375084150341644, -2.4954868566242663], [1.6416871117320728, -0.8210442952144098, -0.011489541998891564, 0.3910087954082318, -2.6014357281611726], [1.6959268352595847, -0.8481707892083141, -0.011869145138262083, 0.4039273404879894, -2.6873845996980776], [1.7375451659618926, -0.8689850434929962, -0.012160415962714999, 0.41383978558091694, -2.753333471234983], [1.7665421038389981, -0.8834870580684566, -0.012363354472250319, 0.42074613068701455, -2.7992823427718894], [1.7829176488909007, -0.8916768329346951, -0.012477960666868043, 0.4246463758062822, -2.8252312143087965], [1.7869307233405662, -0.8936838608632341, -0.01250604664446061, 0.4256021897340603, -2.831590376891316]]"
6,True,0.486370269,0.7163102626800537,3.7570452137524377,2.428666787,2026-02-23T04:31:45.108773+00:00,40.79049372673035,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.102839930855672, -0.0920572811115705, 0.2589990663695501, 0.9159001956794488, 0.292568353078719, 0.2744721774223598, 0.0139862129320882]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0023204548892777743, -0.003764104839973464, -0.003597345777942385, 0.00545823600179783, 0.00999999999999998], [0.009281819557111078, -0.015056419359893825, -0.01438938311176951, 0.021832944007191275, 0.03999999999999984], [0.020884092873361244, -0.0338769417265169, -0.0323761102494544, 0.04912412135783796, 0.08999999512966715], [0.03712725741117518, -0.060225643671031115, -0.057557500174563056, 0.08733172706182836, 0.15999991028798116], [0.058011331442853725, -0.0941025548336834, -0.0899335812142069, 0.13645580409975674, 0.2499998242194195], [0.08353630507820839, -0.1355076591711943, -0.12950433803586303, 0.19649632920765747, 0.35999969430221646], [0.11370218108037979, -0.18444096116576728, -0.17626977492316231, 0.2674533088850638, 0.4899995324441261], [0.14850895761749672, -0.24090245784584904, -0.23022988903619857, 0.34932673882299925, 0.6399993307506995], [0.18795663530372786, -0.3048921502077078, -0.29138468132710293, 0.44211662046612793, 0.8099990918686968], [0.23204521167465772, -0.37641003425371444, -0.3597341479753508, 0.5458229480175857, 0.99999880517772], [0.28077468568760083, -0.45545610829248595, -0.43527828736449187, 0.66044571902474, 1.2099984661843157], [0.33414506001236327, -0.5420303766548241, -0.5180171036334626, 0.78598493976758, 1.439998086394013], [0.3887505630745737, -0.6306081978895326, -0.6026707104762149, 0.9144294633339074, 1.675320493713924], [0.4388105155151098, -0.7118124954352225, -0.680277458785814, 1.0321818212538088, 1.8910538513062227], [0.4842295581770899, -0.7854885833009648, -0.7506895155395278, 1.1390177071701133, 2.0867872088985195], [0.5250076910605141, -0.8516364614867595, -0.8139068807373563, 1.234937121082821, 2.2625205664908146], [0.5611449141653824, -0.9102561299926067, -0.8699295543792993, 1.3199400629919327, 2.4182539240831087], [0.592641227491695, -0.9613475888185068, -0.9187575364653574, 1.3940265328974482, 2.5539872816754015], [0.6194966310394521, -1.00491083796446, -0.9603908269955308, 1.4571965307993682, 2.669720639267695], [0.6417111248086536, -1.0409458774304663, -0.9948294259698194, 1.5094500566976923, 2.7654539968599887], [0.6592847087992996, -1.0694527072165259, -1.0220733333882233, 1.550787110592421, 2.8411873544522823], [0.6722173830113897, -1.0904313273226376, -1.0421225492507418, 1.5812076924835532, 2.896920712044574], [0.6805091474449247, -1.1038817377488035, -1.0549770735573765, 1.600711802371091, 2.9326540696368686], [0.6841600020999042, -1.1098039384950222, -1.060636906308126, 1.6092994402550331, 2.9483874272291626], [0.6843506935398408, -1.1101132668837461, -1.0609325306917397, 1.6097479897560407, 2.9492092119611897]]"
7,False,10.078396797180176,10.078396797180176,0.0,0.0,2026-02-23T04:31:55.187811+00:00,50.86953163146973,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0338848934101066, -0.0569436279023722, 0.3281232026180301, 0.2921838737161786, -0.4001783983689047, 0.6618235812430358, 0.5625614461814362]",[]
8,True,2.1006463760000003,2.3756725788116455,3.3230603679652617,2.172206933,2026-02-23T04:31:57.564513+00:00,53.24623131752014,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0413569068668526, -0.0514070950210098, 0.302935838667339, -0.1807512324491844, 0.6636559675632597, -0.6409045759439146, 0.3407800951052238]","[[0.0, 0.0, 0.0, 0.0, 0.0], [-0.009999999999999992, -0.0007806205570924887, -0.004485276353008614, 0.006039229455592544, -0.006418437719175683], [-0.03999999999999989, -0.0031224822283699486, -0.017941105412034423, 0.024156917822370127, -0.02567375087670268], [-0.0899999826928904, -0.00702558366280385, -0.04036747941436063, 0.05435305464817233, -0.0577659283641207], [-0.15999989404384368, -0.012489920642324452, -0.07176437412387365, 0.09662760730012676, -0.10269493549951199], [-0.2499997696251923, -0.019515495943781158, -0.11213180549574772, 0.15098059726118127, -0.1604607951147567], [-0.3599996166203612, -0.02810231012792689, -0.16146977675194743, 0.217412028869571, -0.2310635118204913], [-0.489999429284273, -0.038250362746289096, -0.2197782853156468, 0.29592189865571195, -0.31450308192927384], [-0.6399992146012419, -0.04995965434407771, -0.2870573343195038, 0.3865102108375917, -0.4107795099239427], [-0.8099989663572442, -0.06323018443621324, -0.36330692097635703, 0.4891769616624187, -0.5198927918160656], [-0.9999986666550328, -0.07806195162559981, -0.44852703725879656, 0.6039221403216347, -0.6418429161184058], [-1.2096121396619497, -0.09442481023287491, -0.54254447263379, 0.7305125263688774, -0.7763820182779069], [-1.4140535264408407, -0.1103839251568848, -0.6342420844033548, 0.8539793708666041, -0.9076014491041289], [-1.5984949132197293, -0.12478179896670957, -0.7169691434669015, 0.9653677564531445, -1.0259840044919981], [-1.7629362999986187, -0.13761843166234936, -0.7907256498244312, 1.0646776831285, -1.1315296844415164], [-1.9073776867775063, -0.14889382324380404, -0.8555116034759428, 1.1519091508926693, -1.224238488952682], [-2.0318190735563944, -0.15860797371107377, -0.9113270044214372, 1.2270621597456537, -1.3041104180254963], [-2.136260460335281, -0.16676088306415845, -0.958171852660914, 1.2901367096874528, -1.3711454716599587], [-2.220701847114167, -0.17335255130305807, -0.9960461481943732, 1.3411328007180656, -1.4253436498560692], [-2.2851432338930526, -0.17838297842777273, -1.024949891021815, 1.3800504328374936, -1.4667049526138283], [-2.329584620671939, -0.1818521644383024, -1.04488308114324, 1.4068896060457368, -1.4952293799332361], [-2.354026007450824, -0.18376010933464706, -1.0558457185586472, 1.4216503203427944, -1.5109169318142923], [-2.35923984875326, -0.184167112504857, -1.0581842704688627, 1.4247990787398397, -1.5142634033820273]]"
9,True,5.646821012999999,5.699476718902588,2.295728250154361,1.970259961,2026-02-23T04:32:03.265439+00:00,58.947155714035034,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0587466627830513, 0.0763076011039424, 0.2542764860804279, -0.6902676886494521, -0.465108408144629, 0.1749857955697384, 0.5259131658634707]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.005338563799768526, -0.002869273321256371, 2.6602804576130025e-05, 0.0017784560643998974, -0.010000000000000002], [0.021354255199074083, -0.011477093285025473, 0.00010641121830451998, 0.007113824257599583, -0.039999999999999966], [0.04804707419791662, -0.02582345989130728, 0.00023942524118516963, 0.01600610457959904, -0.0899999999999998], [0.08541699338200626, -0.04590835840597225, 0.0004256447366088665, 0.028455287897771603, -0.15999994864856698], [0.13346402867611185, -0.07173179738797297, 0.0006650697839309447, 0.0444613795171961, -0.24999987577538874], [0.19218818337465735, -0.10329377860793598, 0.0009577003995679761, 0.06402438053535651, -0.359999787551458], [0.2615894502486533, -0.1405942981805567, 0.001303536547496903, 0.0871442885440321, -0.48999967043569964], [0.3416678322117509, -0.1836333576718108, 0.001702578242236853, 0.11382110451385852, -0.6399995298858567], [0.4324233260053726, -0.23241095533033793, 0.0021548254675498825, 0.14405482735929348, -0.8099993597980829], [0.533619861433913, -0.28680021247872606, 0.0026591018528772637, 0.17776681411815742, -0.9995569622246536], [0.6318771917540185, -0.3396097595927977, 0.003148731771094473, 0.21049965229967588, -1.1836089544933714], [0.7194573944745865, -0.38668076006435637, 0.0035851560801594207, 0.2396755783523944, -1.3476609467620888], [0.7963604695956166, -0.42801321389340186, 0.003968374780072104, 0.2652945922763128, -1.4917129390308044], [0.8625864171171093, -0.46360712107993446, 0.004298387870832527, 0.2873566940714314, -1.6157649312995195], [0.9181352370390643, -0.49346248162395384, 0.004575195352440684, 0.30586188373774986, -1.7198169235682332], [0.9630069293614821, -0.5175792955254606, 0.004798797224896583, 0.3208101612752686, -1.803868915836947], [0.997201494084363, -0.5359575627844545, 0.004969193488200221, 0.3322015266839875, -1.8679209081056607], [1.0207189312077067, -0.5485972834009357, 0.0050863841423515995, 0.34003597996390666, -1.9119729003743744], [1.0335592407315137, -0.5554984573749043, 0.005150369187350718, 0.34431352111502606, -1.9360248926430883], [1.0361946025544149, -0.5569148632949077, 0.005163501561185994, 0.3451914492229621, -1.9409613548110884]]"
