trial,success,planning_time,wall_time,path_length_joint,trajectory_duration,timestamp_utc,elapsed_time_sec,start_state_json,goal_pose_json,waypoints_json
0,False,5.0696258544921875,5.0696258544921875,0.0,0.0,2026-02-25T01:44:33.429266+00:00,5.070636510848999,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1935376270967253, -0.3107344852115217, 0.1958092629039163, 0.2090710427300747, -0.2097130021772958, 0.8529599466930057, -0.4298477464719453]",[]
1,False,5.036471605300903,5.036471605300903,0.0,0.0,2026-02-25T01:44:38.466288+00:00,10.107660055160522,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.1226325461777102, 0.0933423644989731, 0.4097088309911634, 0.5825701535407295, -0.4126174046152265, 0.5954856626736673, 0.368450429721867]",[]
2,False,5.055174350738525,5.055174350738525,0.0,0.0,2026-02-25T01:44:43.521778+00:00,15.163151264190674,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0589857377014579, -0.0087130748593392, 0.4654037446416507, 0.6863375523413165, 0.0008407837912164, 0.7272529313105437, 0.0065750459290182]",[]
3,False,5.039531707763672,5.039531707763672,0.0,0.0,2026-02-25T01:44:48.561828+00:00,20.203201055526733,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.010738297170193, -0.2872225189698142, 0.3187732498193567, -0.5335834362582544, 0.6956385718456688, 0.2306045797883283, -0.4221341276087496]",[]
4,False,5.0487635135650635,5.0487635135650635,0.0,0.0,2026-02-25T01:44:53.611054+00:00,25.252427101135254,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0174718680199702, 0.0458785652019752, 0.0021501966913656, 0.7645755545016105, -0.0971891105155138, -0.620244985368022, 0.1458583435446195]",[]
5,False,5.050260066986084,5.050260066986084,0.0,0.0,2026-02-25T01:44:58.661706+00:00,30.303077220916748,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0085174115787493, -0.0478815683431006, 0.3108897559460453, 0.6931717117627907, -0.1379232189686657, 0.6971896792364888, 0.1200696249985232]",[]
6,False,5.028072357177734,5.028072357177734,0.0,0.0,2026-02-25T01:45:03.690204+00:00,35.331576108932495,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.054980724786662, 0.079126005921597, 0.3192780072603955, 0.2290220232293713, -0.784398293963334, -0.2066518604860152, 0.5381108044455203]",[]
7,False,5.088659048080444,5.088659048080444,0.0,0.0,2026-02-25T01:45:08.779282+00:00,40.42065382003784,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.2012898750205956, 0.2307316817015223, 0.178895371759033, -0.3074557796670428, -0.7728991404501373, -0.1831999913772054, 0.523961473202145]",[]
8,False,5.024370908737183,5.024370908737183,0.0,0.0,2026-02-25T01:45:13.804100+00:00,45.445472240448,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0620664992971213, 0.0664012053843841, 0.3599198656943693, 0.4366291655991218, 0.68001403145002, 0.5879611189748529, -0.0351797008677547]",[]
9,False,5.098904848098755,5.098904848098755,0.0,0.0,2026-02-25T01:45:18.903378+00:00,50.544750452041626,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.2954785714530106, 0.1330519929547787, 0.1193597674840028, 0.1791170342356581, 0.93583065418044, -0.0161757699868443, 0.3031112324018435]",[]
10,False,5.03045654296875,5.03045654296875,0.0,0.0,2026-02-25T01:45:23.934278+00:00,55.57565140724182,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0809258466122313, 0.0135997275175315, -0.1641846449957252, -0.0744375589442494, 0.9202493713747206, 0.0001627807555817, 0.3841876075633863]",[]
11,False,5.027548313140869,5.027548313140869,0.0,0.0,2026-02-25T01:45:28.962031+00:00,60.60340404510498,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0499301786308955, -0.1195062065582553, -0.1396793853895018, 0.1460961662111804, 0.5233220884944539, -0.6073956900448749, 0.5795346215948692]",[]
12,False,5.221543073654175,5.221543073654175,0.0,0.0,2026-02-25T01:45:34.183776+00:00,65.82514953613281,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.1372672261189396, 0.1073514583815802, 0.3116055078595757, 0.0576999197090057, -0.7957051904624505, -0.1495779487420233, 0.58408082179337]",[]
13,False,5.023454666137695,5.023454666137695,0.0,0.0,2026-02-25T01:45:39.207551+00:00,70.8489248752594,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1230366927388869, 0.1260541639914521, 0.2848831231623098, 0.352405847935212, 0.9237928483078656, -0.0772706027746754, -0.1282425268900427]",[]
14,False,5.020929574966431,5.020929574966431,0.0,0.0,2026-02-25T01:45:44.228807+00:00,75.87018036842346,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0567268467151348, -0.0781042552107425, 0.4537194166718465, -0.3880940363312657, -0.5051091293092771, -0.4437759937386141, 0.6303258314822865]",[]
15,False,5.072974920272827,5.072974920272827,0.0,0.0,2026-02-25T01:45:49.302104+00:00,80.94347620010376,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.1164732547046868, -0.257465814038027, -0.0904817445152737, 0.7422075387766796, -0.1646625075486623, -0.6496073498417108, 0.0049516686560948]",[]
16,False,5.0290846824646,5.0290846824646,0.0,0.0,2026-02-25T01:45:54.332263+00:00,85.97363686561584,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0732369793537085, 0.0608371738968511, 0.4418569851579329, 0.5971633906183254, 0.3434483445150346, 0.7024975602311551, -0.1787072953865677]",[]
17,False,5.01960563659668,5.01960563659668,0.0,0.0,2026-02-25T01:45:59.352100+00:00,90.9934732913971,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0655210895557504, -0.3020262589471402, 0.211780478087812, 0.470345196182203, -0.4854073453141619, -0.4227273103047392, 0.6037025150402338]",[]
18,False,5.018320083618164,5.018320083618164,0.0,0.0,2026-02-25T01:46:04.370760+00:00,96.01213383674622,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1432411158742101, -0.0905595923526595, 0.3112809477500174, 0.5677564579659274, -0.34112666997511, 0.4895911837394233, 0.5670852425114825]",[]
19,False,5.03970193862915,5.03970193862915,0.0,0.0,2026-02-25T01:46:09.410703+00:00,101.05207538604736,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0355625175637007, 0.1129762154192631, 0.3894313092073903, 0.69357777711052, 0.6391638039509231, 0.0479950721345398, -0.3288099327395932]",[]
20,False,5.077721357345581,5.077721357345581,0.0,0.0,2026-02-25T01:46:14.492763+00:00,106.13413500785828,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.015950703955203, 0.0292616630793135, -0.0230927388681304, 0.6902950431938945, 0.3632855738699144, -0.591925368947587, 0.2028317104306161]",[]
21,False,5.048181533813477,5.048181533813477,0.0,0.0,2026-02-25T01:46:19.541800+00:00,111.18317222595215,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.2438045633426457, 0.0432554837679567, 0.3106914856889462, 0.1638698665203009, -0.6137232236356419, 0.736415889574026, 0.2327705075815888]",[]
22,False,5.021190881729126,5.021190881729126,0.0,0.0,2026-02-25T01:46:24.563431+00:00,116.20480394363403,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0586953334298666, 0.058697776383534, 0.3763891680655554, 0.1409263174990203, -0.5271282001230054, 0.3039612221589298, 0.7809501962960863]",[]
23,False,5.035952806472778,5.035952806472778,0.0,0.0,2026-02-25T01:46:29.599703+00:00,121.24107646942139,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0225080657733442, 0.2188339027223494, 0.3773437770830997, 0.6810365809809793, 0.3602877582992017, 0.6353135494863564, -0.0525223802252056]",[]
24,False,5.017536401748657,5.017536401748657,0.0,0.0,2026-02-25T01:46:34.617658+00:00,126.2590320110321,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0746851777252112, 0.0084603869544788, 0.3951193487293626, 0.8389791292058447, 0.0627868756986311, 0.5212522214942436, -0.1430662454400871]",[]
