x,y,z,qx,qy,qz,qw,is_colliding,joint1,joint2,joint3,joint4,joint5_roll
-0.13003642740032514,-0.17043898606991978,0.21158453441136862,-0.3525223774892727,0.6463757588525635,-0.632022281854447,0.2418143647027228,False,0.8760444114976647,-1.4249677343319993,-0.7024149767295542,-0.8808165909938205,1.485792458600244
0.1381150298020609,0.25418868381274956,0.10275245496624709,0.8353899172435324,0.530315234226803,0.04513936181164493,-0.13730213592676718,False,1.1102356231618007,1.1765387031145362,-1.2478773853746932,-0.15154692175505757,-2.9543712026074647
0.007674362980819303,-0.021666730790251217,0.3326220161487123,-0.5320838020540553,-0.6551645584157962,0.009940038727118416,0.5362344865985765,False,-1.767849742712292,0.016065864310087274,-1.4230456879167954,-0.97026582198,0.9417516973541407
0.05800780720622792,0.013348161188821001,0.2159184859421614,0.9403740548905503,0.1271643870539539,-0.3144749748097496,0.025126594920600098,False,0.2823756506090276,-0.8386781338779099,0.20887048324013513,1.2706097760076236,-3.100759742670584
-0.06766799193362481,0.21776271791472585,0.17108257524988896,0.5464904044475745,0.6647786412138161,0.379219656648835,-0.3400147762138853,False,1.921519029768552,0.5944181849646806,-0.5132735020978236,-1.1293902356907617,2.8727544579151907
-0.08618162963123349,0.16228305834775716,0.23447620032844924,0.013272889028630568,-0.5436068836296514,-0.2673274548353858,0.7955195901915472,False,-1.0267067532613403,-1.2217624698595562,-1.2195225071829543,1.4103043244951772,0.6517298763415971
-0.04496549034372314,0.15182629539225398,0.04220263970128377,0.7917605703741892,-0.4308015837471801,-0.4031237869021777,0.15816575822632234,False,1.9297438540570226,0.6891953600814538,0.05506146521863209,1.8713348538042902,-0.7631910165515432
-0.051464369798359645,-0.21627240648753263,0.21954732305040153,0.03031807399142395,-0.2836542344279055,-0.7442811880276617,0.6038763141808939,False,1.2853627555683556,-1.3625268490330134,-0.8390950006105141,-0.6379461735802667,-2.6402448768971887
0.027011435931948033,0.1382886988311082,0.27815848560717127,0.6214772253827121,0.11004562847661872,0.7102807686385558,-0.31170057376593635,False,-1.6789243767608555,-1.1969957117708128,-0.6938765509807329,0.6329619104503486,-0.8492844672095403
-0.024061359106248983,0.03831405145789196,0.2795324663667337,0.4355300480802592,-0.11994137031992691,-0.3824820492026571,0.80599945840101,False,-0.8156770400034667,-0.8714789076855369,-0.7257643160575713,1.737522336904853,0.9301337576455166
0.03155825669803043,0.016000930816468754,0.22853989617277204,-0.048281717512333934,-0.6796974410964027,-0.0023551873798523357,0.7318980239169027,False,0.6856903313645524,-0.986584055405709,0.6144677140560124,-1.1003128478937227,-0.7574037973076977
-0.17577571216437352,0.012378545549087495,0.07068283905274954,-0.2728960815367842,0.6974747441836177,0.35202335440988586,0.561369991946379,False,3.0757659242411757,0.41999927956227845,0.11515425694647408,0.8125343011328396,2.1542021477562
0.04168434033545773,-0.18008935888695507,0.2761240209463941,0.4767557796113247,-0.5695305455364158,-0.3163916268899019,0.5901145844174263,False,1.7341585890102307,-0.8128557841076869,-1.4069092926782905,-0.5422873136231694,-1.4593271157184144
0.0659498150045172,0.02189855323147118,0.2038094589533436,-0.35527412513733914,0.4279319822729866,0.31291268000330874,0.7698962068025517,False,0.3855873589029346,-0.7117751744311942,0.19529937164826738,1.5950099828210906,-0.6320852680940776
-0.09191053561025683,-0.08557711700955546,0.025985285576399023,-0.1963653437590077,0.8361399302445606,0.00037533778818291927,0.512162599125095,False,-2.452646848825512,0.3823381251092701,0.7970301566525957,-0.15067292184515946,-2.7424363040550817
-0.14247296414506846,-0.011162645665387771,9.5471239936612e-07,-0.4630622014600671,-0.5264183749738595,0.5502934085399075,-0.4534691352080842,False,-3.0694552652072624,0.662165458080584,0.4769600701770669,0.27068111260027816,-1.465080540685874
-0.040672158072956134,-0.06445888483147079,0.2875427566875162,0.7131730446460329,0.2327541060910876,0.6358938891247709,-0.1812420929635825,False,0.8856891017102582,-1.1653434792123707,-0.23918077305959562,-0.0348339977718124,2.8514095683368437
-0.00017862774352827866,0.012048787362586348,0.29008846279323663,-0.4237085488585311,-0.47173347840382357,-0.4425513218159698,0.634103239651214,False,2.361553672644514,-0.7098328477467277,-0.048300272154135016,-1.0443475984544177,2.5926171778431604
-0.05616719749874144,0.0721183541094696,0.19997087137531924,0.40727204378924836,0.7806030892807865,-0.4695061437877938,-0.06597181442507499,False,2.328036834035567,-0.6046656256541013,0.3529535351114148,0.5349206759780925,-2.181275207363468
0.0015707670961699262,0.13240110076686118,0.058321573657899195,0.5753371097271852,0.6210296798408629,-0.3624062062400755,0.3898346939488583,False,1.649404002008148,0.1181370903588772,0.7580167880286188,0.2463979769563014,-3.1379993246512035
0.027739577489472436,-0.0013890581503129703,0.16963469830051806,0.8830295417770633,-0.140650908738447,-0.22131448117947727,-0.38922493578944484,False,-0.08802451504944564,-1.2923624445948492,0.7057462792459717,1.110612355556645,-2.334885290582487
0.1766679774707975,-0.025781440755936212,0.224005208658462,-0.1801952423963593,0.4463501373695219,0.03833505515715173,0.8756892445576938,False,-0.15530539875847182,0.1494107804848317,-0.7313357760738286,1.501829260782895,-0.4829385648724047
-0.026878735481732197,-0.15885250214910315,0.1082068805160437,0.41602083003387513,-0.3777776204701019,0.6878210028658797,-0.4594703542846359,False,-1.8108252810690997,0.11788826633837513,0.6168001003609307,-0.961775597359816,-1.1830214322339687
-0.21674316833438168,0.006973677208996127,0.12362220611362047,0.09111375781129073,0.90696270081208,-0.36582364048395544,0.18785634547767813,False,3.111115162631158,0.4496341729183606,-0.22950975664793827,0.1995033366006176,-2.3813008683141588
-0.0030057347364776947,-0.09359022533994969,0.24849562867683425,0.6822346347870569,-0.2716833507027626,0.6779332247422831,-0.03392053711868119,False,-1.7297776469907324,-0.4857433135576339,0.2060952835259766,-0.8554789313705624,-1.757926019447774
-0.16484268142377267,-0.08456762727248109,0.19067871709257356,-0.39780857377523166,0.6802782505366671,0.4571573457347691,0.41228267210547237,False,-2.6955299386665033,0.3933088718102966,-0.8360688269476523,1.6228914477324896,2.25965586311104
-0.036109337403820205,-0.02295588882668831,0.24087623325015978,-0.3951971550702252,0.6685491071668569,-0.43723373249265374,-0.4535283487295379,False,-2.6963827938637226,-0.7859860968930144,0.4400355570592136,-0.9137509169504903,-2.3102527900166043
-0.15731436789090975,0.07262026277727068,0.13720907512773567,-0.19531434237415302,0.7178591036879305,0.3517178052098865,0.568177085435213,False,2.7364166774839473,0.21312927997585351,-0.12925402369579708,1.1795532871470649,1.9320606186214828
0.04804311737531311,0.09172403375858497,0.28393837163992,0.6314123385609698,0.343319345020075,0.6131450428808771,-0.3278771758426641,False,-1.9452118773299198,-1.2092075573135301,-0.24995157102150523,-0.1454664535168908,-0.20719012131838666
0.02198999922974022,0.07554842768874763,0.02322027184280438,-0.3846695959602578,-0.0017696590894562656,0.6660495367618378,0.6390650865364345,False,1.4393260115558162,0.5200936418799045,1.3540791129613017,-1.338806412872311,-0.6118485296069016
0.15479225619786657,-0.22719904433433744,0.08214424340456872,-0.2950090975154882,-0.22143351566673886,-0.4967459711623058,0.7856082170246076,False,-1.0096915086844076,1.0850176090583732,-0.7788966316311717,-1.0019333060222217,-0.3228706012851106
0.00197128644546872,0.005359921159930305,0.2897745679738184,-0.14143170329919655,0.16112806345957376,-0.2158896961014419,0.9525893446731821,False,-0.49083213281343463,-0.6643645659991786,-0.7755613011419086,1.6883847493429671,-0.3573200671570258
-0.059996868200679565,0.08554242001194962,0.2749098144963278,0.17392759831258067,0.8095356147021298,0.27731201691971774,0.48733902403355794,False,2.2704233858020313,0.15097593734954406,-1.3532938443778444,1.9673666590747068,2.1113235856570736
0.019543296425642686,0.032541499302764385,0.34401741068101876,0.3226050446312611,-0.4670268279610272,0.49148872805934823,0.6604928139909829,False,-1.798578763812176,-0.29687912235164227,-1.3299573400806812,-0.309168653354718,3.0492853970792417
0.034720329447146266,-0.23712646890216446,0.031761666535162714,0.7316675607038344,-0.6181087092232332,-0.27686687325243015,-0.07712936335476901,False,-1.475272695063435,0.852211805845708,-0.18047573471648448,-0.147562526416102,2.873411482138719
-0.15467761881986,0.0047949854579902714,0.109593811348351,0.14367701232162572,-0.587452123469354,0.7866487539749978,0.1242604387215076,False,3.112832563464014,0.16730497021685453,0.5833839983593454,-1.1318956512441845,-1.2773224040839264
-0.16327016558223334,0.03490992602432654,0.10771906007625523,0.1866682930449014,0.7519280924827456,-0.19903566413002827,0.6001199017790368,False,2.944987795311693,0.23754087244876865,0.07236608398539524,1.045070306591165,-2.782412651139892
0.1218063601631831,0.06417577043494362,0.08890981482318991,0.9578051564119415,0.2504121900475415,0.09941903923018809,0.10009431584678728,False,0.5289034246983295,0.008551148758540794,0.9728876869400276,-1.1222218884620965,2.8951592352903797
-0.020814411429257912,-0.01806981446128528,0.2335793760445911,-0.164070406325074,0.7207015155736405,-0.6463407674005424,0.18950947104105606,False,-2.6382374722535094,-0.9425251170578304,0.22560180870508018,0.778030071727011,-1.6637629965457745
-0.1804715201912872,-0.18048491976648673,0.015140301274204314,-0.4856398104604259,0.16543129197760292,0.8418536379628313,-0.1675377998522389,False,-2.3883228423097114,1.1708619423883126,-0.785975491412988,0.4818852934677291,0.7500961517655202
0.1525151288031521,-0.07814237258643685,0.1143039906160218,-0.2934511013364443,0.5960151889726802,0.5706148854865356,0.4827535583498852,False,-0.5075248251478333,0.25101686787367417,0.016069875042680648,1.7303719658926882,-1.8581942531581939
0.014119087838920984,0.009825283223476495,0.29170545839389905,-0.3557588943041352,-0.4790099719128209,0.4151011716353056,0.6867867742164043,False,1.358373146252747,-0.7839421421524619,-0.35222104430536194,0.7651031182630945,-1.2566554097655136
0.10914312518940376,-0.2200054902869573,0.21689696240760037,0.8053766590168594,-0.5263598287897127,0.22581372071743597,0.15271519663430283,False,-1.1549927395092436,0.7555934772432065,-1.2896249679698437,-0.018092131989788873,3.1318816194839876
0.22924765183523793,-0.005329445699455411,0.23049451966329562,-0.20797493206383544,-0.1207652774029204,-0.03813639688913692,0.9699009179494331,False,3.1170659121071127,-1.280217836701101,-0.8818524944255829,-0.726714477866027,2.7222489583632914
-0.17193192203037622,0.17085368274362667,0.024050203765814956,0.40506236543808977,0.7523746069697135,0.5192972756565711,0.013684677143857217,False,2.3930401801377306,1.1378107274536284,-0.4283714426572365,-1.1210691252489586,2.0969813956119623
-0.016422507408654554,0.06336865364493753,0.16705661478301584,0.5938168829572625,0.385181877950326,-0.593498558836792,0.38311341802687054,False,1.9924240426033588,-0.6018637434000663,0.4238272734016242,1.7458731144124713,-2.2978166970486447
0.05456659791976207,0.037731750683218865,0.27241590061551507,0.6136732616693594,0.4512185573795148,0.4695921307802687,-0.44641927836697015,False,-2.4163329275852155,-1.178892066871747,0.10434855856596603,-0.700482060804624,0.6586652290364841
0.01826650333518179,0.03036758237400901,0.25568983254533784,0.35484716225612184,-0.4812713540375089,0.4893995933594226,0.6347829654624579,False,1.3672976968937096,-0.8892080630176412,0.3392900807667312,-0.7311790810163974,-0.07205649808500914
-0.21637275167234696,0.1544971402555858,0.1388696322139715,-0.06303742161446137,-0.6460354408733664,0.6878470189674962,0.3248553079592272,False,2.546804285213333,1.0383111398845664,-1.2323344436330732,-0.14547691469112434,-1.403159535723399
-0.17740911718628077,-0.0042203965263012955,0.002541087111578289,-0.15972358465137934,0.6703529565236018,0.7117410467562425,0.13616156781011263,False,-3.1193144320096122,0.8133576690588811,0.34762879417400083,-0.7386241868659421,1.5156984991672138
-0.03748156323950065,-0.016657146568269686,0.3137678488084959,0.07131177254032209,-0.3520993860046222,0.921791397234859,-0.14574386249901464,False,0.32471766269019486,-0.21693924305796197,-1.471957871135814,-1.423855033529275,2.4071284617843283
-0.07419872361332218,0.059432801439226676,0.04163319966015406,0.48603345510235924,0.5351815042863529,-0.494762544851881,0.4822470966244895,False,2.5379580659751584,0.13677086761656687,0.9203255576694485,0.4378101090175439,-2.2110919563162907
0.11236252927420619,-0.07395884851001962,0.2898059687472391,-0.6237899982857518,0.13504040525421673,-0.29195712381730005,0.7123279896506723,False,2.506517414895102,-0.8697703849807379,-0.7763637562535192,-1.3227474084645467,1.7600222554588232
-0.08231388875681987,0.08406459493038673,0.21683616464045802,0.4028455147513031,0.7330072725532003,0.35695963138946124,-0.4159274590444539,False,2.413589512134796,-0.2808678305036496,0.299918379437067,-1.132789248320809,2.701022081994613
-0.014461052420174302,0.06592447449018407,0.19396222094964835,0.6080956456879624,0.499702361836354,0.5607059255202183,-0.2571499569454076,False,1.952495540116299,-0.6995828712165839,0.7833860764928664,-1.3032890511011472,2.338392862481169
-0.03773656528141491,0.0612148637861029,0.15816602081130357,-0.2560251611472702,-0.5143636837259318,0.7420431710874843,0.34533034903673676,False,2.2531078480593063,-0.8326988473630067,0.8681011562310941,-0.010687128728282591,-1.224021880202328
0.06484675657689269,-0.18043677028952812,0.2578929558213563,0.7009387031201819,-0.49358395105394054,-0.34134223362085137,0.38541574601578865,False,1.8557105008188826,-0.8172135377766889,-1.4313731393657907,-0.9912136768373092,-1.0790619850591576
-0.08775985547205928,0.01187111960143053,0.06178252871015258,0.05632384303557177,0.9937013648925237,0.09101436545536809,0.03319047148198462,False,3.023152645158162,0.10864719743616558,1.2237877069416756,-1.2766957707052606,2.955614208049086
-0.09871420131694077,-0.22988706007752854,0.0035747422490940046,0.3656033346644599,0.0010561372819258934,0.8206116185471555,-0.439237586918158,False,-2.019617974679824,1.3876029472846665,-0.730147548683391,-1.3021626517220102,-0.4111480307973676
0.02599566601560284,0.10319162743267615,0.2216494169974295,-0.2271156815335199,-0.27539405277125173,0.5978927067081937,0.717705297573412,False,1.4359909671215387,-0.5589680574150263,0.2580056745878154,0.17692262898698452,-0.721338366499717
0.05087709920775368,0.020300008198329316,0.22470515848937553,0.6039319260547535,-0.04405692316365424,0.7940131118056738,-0.05355739438973989,False,0.4812168696034651,-0.7358324815842542,0.5554773231190948,-1.6937930089376299,2.6739676273135053
