success,solve_time,solution_count,iterations,residual,diversity
<<<<<<< HEAD
1,0.012670278549194336,1,1,1e-06,0.0
1,0.004017829895019531,1,1,1e-06,0.0
1,0.009462594985961914,1,1,1e-06,0.0
1,0.004075050354003906,1,1,1e-06,0.0
1,0.005476474761962891,1,1,1e-06,0.0
1,0.0058972835540771484,1,1,1e-06,0.0
1,0.0043354034423828125,1,1,1e-06,0.0
1,0.005500078201293945,1,1,1e-06,0.0
1,0.005827426910400391,1,1,1e-06,0.0
1,0.0052661895751953125,1,1,1e-06,0.0
1,0.003947257995605469,1,1,1e-06,0.0
1,0.0033609867095947266,1,1,1e-06,0.0
1,0.0036199092864990234,1,1,1e-06,0.0
1,0.004105567932128906,1,1,1e-06,0.0
1,0.01145315170288086,1,1,1e-06,0.0
1,0.004922628402709961,1,1,1e-06,0.0
1,0.03708982467651367,1,1,1e-06,0.0
1,0.0037555694580078125,1,1,1e-06,0.0
1,0.003473520278930664,1,1,1e-06,0.0
1,0.0036706924438476562,1,1,1e-06,0.0
1,0.02731633186340332,1,1,1e-06,0.0
1,0.0034019947052001953,1,1,1e-06,0.0
1,0.021044492721557617,1,1,1e-06,0.0
1,0.012789726257324219,1,1,1e-06,0.0
1,0.008351802825927734,1,1,1e-06,0.0
1,0.010072708129882812,1,1,1e-06,0.0
1,0.003864765167236328,1,1,1e-06,0.0
1,0.012902259826660156,1,1,1e-06,0.0
1,0.0040187835693359375,1,1,1e-06,0.0
1,0.013356447219848633,1,1,1e-06,0.0
1,0.004392862319946289,1,1,1e-06,0.0
1,0.013707876205444336,1,1,1e-06,0.0
1,0.11267495155334473,1,1,1e-06,0.0
1,0.004935741424560547,1,1,1e-06,0.0
1,0.00714874267578125,1,1,1e-06,0.0
1,0.0037889480590820312,1,1,1e-06,0.0
1,0.0038013458251953125,1,1,1e-06,0.0
1,0.0047969818115234375,1,1,1e-06,0.0
1,0.004053354263305664,1,1,1e-06,0.0
1,0.008066177368164062,1,1,1e-06,0.0
1,0.005404233932495117,1,1,1e-06,0.0
1,0.013210296630859375,1,1,1e-06,0.0
1,0.004559993743896484,1,1,1e-06,0.0
1,0.012432336807250977,1,1,1e-06,0.0
1,0.0037446022033691406,1,1,1e-06,0.0
1,0.004167318344116211,1,1,1e-06,0.0
1,0.004040241241455078,1,1,1e-06,0.0
1,0.013889789581298828,1,1,1e-06,0.0
1,0.004605293273925781,1,1,1e-06,0.0
1,0.004963397979736328,1,1,1e-06,0.0
1,0.025803327560424805,1,1,1e-06,0.0
