duration,joint_length,cart_length,efficiency,curvature,smoothness,jerk,energy,cost,deviation
1.783116809,2.6996689734866455,0.3857293952394763,0.6583778741293564,2.6618898203523893e-13,236.26652723306867,39.21262111457512,5.432967035089128,2.879707720012484,0.1317736960125076
2.270920584,3.132433841205313,0.2851240595893264,0.7107630085363942,3.043521413688258e-13,140.11067693577507,35.41715544824337,5.750347013737123,3.3114111728295503,0.08246842518950664
1.250558988,0.7974943384830553,0.15383967609264637,1.378948706547159,6.927986656347116e-13,111.79275077349234,28.10345426069433,0.6740367227382447,0.9540286751408711,0.05829734627094224
1.919622419,2.0839419179984846,0.24253200592564422,0.797835350330137,1.8876032311603373e-10,1213.9905526703735,236.10984186742934,3.008626124656368,2.2031509597306673,0.049031398011687016
1.722051864,2.439248243811375,0.514327248032479,0.5140447991220242,2.6418398987846482e-11,1786.6802755039416,263.6993582920284,4.59212063538032,2.5829441702006144,0.24994000113463982
1.722617316,2.024588247903504,0.2700703391900702,0.8602482070691281,4.467139559080819e-12,1137.8076214211726,206.41965257341562,3.1625189103380067,2.131386007629003,0.03774281411926103
2.292969583,2.6854332757852792,0.3922635556431405,0.5061125317340248,6.922068266739648e-14,99.04308350152634,30.595190066355165,4.185753848192285,2.828511913152569,0.19373405438960017
2.287760558,3.0026048174964846,0.2988113435414462,0.8994368581071572,5.888407092115753e-14,124.77016016521577,34.249533391620886,5.244784958369104,3.165103141872415,0.03004940753974944
1.967188068,2.1766157374826363,0.3453294345811502,0.5093195160841608,3.678277624729783e-13,111.43857482029478,28.66916626002245,3.2030713359164253,2.2981357893763397,0.16944641407066188
1.7422155,2.74194402560981,0.32279020401236436,0.8746642295821486,3.919334372178246e-12,439.06441064662886,58.580475814977994,5.73576142186807,2.940816094617538,0.0404571589032251
1.63479566,2.0463442172401063,0.23390257147720112,1.341584463575001,5.2123492176334094e-12,435.9025739436503,82.4723512893062,3.402982509848065,2.153052452865656,0.07989748440685307
1.343155617,1.1972211370025212,0.1624585377954113,1.4589791547752227,1.205452810364234e-12,229.24607306051382,40.51024168826089,1.4154673818070642,1.2992441779624213,0.07456508236335646
1.722633949,2.2131781708837113,0.19257945871142143,0.6698600503995397,3.446335572776313e-11,1356.5655423895705,225.26336600370476,3.7790991705293697,2.3301446820593585,0.0635781727930726
2.049572852,2.373885658268461,0.2728833348941474,1.072323588819159,1.5336394968253533e-12,139.51109202424504,31.032698978681246,3.6576305007294287,2.5009095042532703,0.019735902108485137
2.3654708700000002,3.4364061060292195,0.5118572256185243,0.5459297705373534,1.4020592238949299e-12,134.49138856662617,31.583311302246717,6.644671738186162,3.6496851380489206,0.23241912788871705
2.283919294,2.9765710126940195,0.2966716049896998,0.9590457254314372,7.22240647251744e-14,123.30775596657149,33.942729916510864,5.16288101741824,3.136772326161256,0.012149970367444363
2.486091659,3.430221872821028,0.4121107289359232,0.7364389077557549,2.778259208724309e-13,116.71224358188144,33.084926614402086,6.300709578527616,3.6266673284339346,0.10861635384392393
2.03302274,2.6714767987191377,0.2866701774207229,0.9753629601221447,2.346615744411973e-12,349.4732843681131,79.3959640922862,4.669542060867769,2.815708227661209,0.007062704592906199
2.422807477,3.2142812843646142,0.36614709052745154,0.7932912995316069,1.0772450060510614e-10,701.269326959007,162.5163713578925,5.676196372911002,3.3900747791280463,0.07568578926321257
1.884497104,2.540537313896392,0.41027525734015535,0.5329669262265141,2.1176497368053953e-13,193.82770005589109,42.578817876662754,4.554407778425804,2.6808953228437176,0.19161211452878069
2.389656778,3.1417747386379347,0.391472482372898,0.7843912450359337,1.333604363660204e-13,97.74136755149871,24.165273417887075,5.497922020005964,3.3121570106563665,0.08440489452711292
1.656915416,2.2781509345459696,0.17102904600870625,1.035871081095463,5.530057428263139e-13,275.4840278221687,46.70858495113998,4.162008825652546,2.406428305348897,0.006134996779057961
