planner_name,planning_time,attempts,states_explored,node_count,tree_depth,success
RRTConnect,0.050887346267700195,1,125,50,25,1
RRTConnect,0.05546259880065918,1,105,42,21,1
RRTConnect,0.026482820510864258,1,85,34,17,1
RRTConnect,0.033178091049194336,1,110,44,22,1
RRTConnect,0.052405357360839844,1,115,46,23,1
RRTConnect,0.05513286590576172,1,85,34,17,1
RRTConnect,0.054821014404296875,1,115,46,23,1
RRTConnect,0.03921318054199219,1,105,42,21,1
RRTConnect,0.03474926948547363,1,110,44,22,1
RRTConnect,0.045890092849731445,1,80,32,16,1
RRTConnect,0.06776905059814453,1,100,40,20,1
RRTConnect,0.03348183631896973,1,105,42,21,1
RRTConnect,0.023485660552978516,1,105,42,21,1
RRTConnect,0.04597043991088867,1,125,50,25,1
RRTConnect,0.03911423683166504,1,95,38,19,1
RRTConnect,0.05922555923461914,1,115,46,23,1
RRTConnect,0.05711770057678223,1,125,50,25,1
RRTConnect,0.06234312057495117,1,120,48,24,1
RRTConnect,0.036200523376464844,1,125,50,25,1
RRTConnect,0.07134079933166504,1,105,42,21,1
RRTConnect,0.05074262619018555,1,130,52,26,1
RRTConnect,0.049724578857421875,1,120,48,24,1
RRTConnect,0.04372072219848633,1,105,42,21,1
RRTConnect,0.039778947830200195,1,120,48,24,1
RRTConnect,0.031362056732177734,1,90,36,18,1
RRTConnect,0.07816863059997559,1,115,46,23,1
RRTConnect,0.05141258239746094,1,125,50,25,1
RRTConnect,0.039931297302246094,1,75,30,15,1
RRTConnect,0.026512622833251953,1,100,40,20,1
RRTConnect,0.040056705474853516,1,100,40,20,1
RRTConnect,0.05442023277282715,1,95,38,19,1
RRTConnect,0.03293919563293457,1,105,42,21,1
RRTConnect,0.04848480224609375,1,130,52,26,1
RRTConnect,0.017305374145507812,1,100,40,20,1
RRTConnect,0.02483987808227539,1,70,28,14,1
RRTConnect,0.023334026336669922,1,95,38,19,1
RRTConnect,0.06334733963012695,1,100,40,20,1
RRTConnect,0.05252790451049805,1,105,42,21,1
RRTConnect,0.07248234748840332,1,105,42,21,1
RRTConnect,0.10696601867675781,1,130,52,26,1
RRTConnect,0.08162283897399902,1,125,50,25,1
RRTConnect,0.048806190490722656,1,130,52,26,1
RRTConnect,0.0827481746673584,1,130,52,26,1
RRTConnect,0.057938575744628906,1,105,42,21,1
RRTConnect,0.07100796699523926,1,85,34,17,1
RRTConnect,0.08060288429260254,1,95,38,19,1
RRTConnect,0.0958707332611084,1,75,30,15,1
RRTConnect,0.08186769485473633,1,130,52,26,1
RRTConnect,0.08187580108642578,1,130,52,26,1
RRTConnect,0.06766223907470703,1,100,40,20,1
RRTConnect,0.0697636604309082,1,85,34,17,1
RRTConnect,0.06828093528747559,1,105,42,21,1
RRTConnect,0.0481870174407959,1,105,42,21,1
RRTConnect,0.05710959434509277,1,115,46,23,1
RRTConnect,0.04008126258850098,1,105,42,21,1
RRTConnect,0.05326414108276367,1,95,38,19,1
RRTConnect,0.0506134033203125,1,130,52,26,1
RRTConnect,0.08130931854248047,1,125,50,25,1
RRTConnect,0.055533409118652344,1,120,48,24,1
RRTConnect,0.034111738204956055,1,130,52,26,1
RRTConnect,0.04160881042480469,1,105,42,21,1
RRTConnect,0.03464937210083008,1,115,46,23,1
RRTConnect,0.04296374320983887,1,90,36,18,1
RRTConnect,0.03778982162475586,1,105,42,21,1
RRTConnect,0.04684042930603027,1,90,36,18,1
RRTConnect,0.033652544021606445,1,70,28,14,1
RRTConnect,0.02995920181274414,1,105,42,21,1
RRTConnect,0.04836392402648926,1,120,48,24,1
RRTConnect,0.026167869567871094,1,100,40,20,1
RRTConnect,0.04193282127380371,1,130,52,26,1
RRTConnect,0.05293607711791992,1,105,42,21,1
RRTConnect,0.027055025100708008,1,75,30,15,1
RRTConnect,0.03652548789978027,1,85,34,17,1
RRTConnect,1.0152323246002197,1,100,40,20,1
RRTConnect,0.06277155876159668,1,130,52,26,1
RRTConnect,0.027310609817504883,1,110,44,22,1
RRTConnect,0.04456734657287598,1,90,36,18,1
RRTConnect,0.027111291885375977,1,120,48,24,1
RRTConnect,0.03140425682067871,1,125,50,25,1
RRTConnect,0.05044198036193848,1,125,50,25,1
RRTConnect,0.7854437828063965,1,125,50,25,1
RRTConnect,0.03662919998168945,1,115,46,23,1
RRTConnect,0.08040213584899902,1,130,52,26,1
RRTConnect,0.0655512809753418,1,125,50,25,1
RRTConnect,0.0548398494720459,1,95,38,19,1
RRTConnect,0.04232907295227051,1,95,38,19,1
RRTConnect,0.02955341339111328,1,105,42,21,1
RRTConnect,0.03816342353820801,1,130,52,26,1
RRTConnect,0.02536630630493164,1,115,46,23,1
RRTConnect,0.017068862915039062,1,95,38,19,1
RRTConnect,0.018341064453125,1,125,50,25,1
RRTConnect,0.03358268737792969,1,95,38,19,1
RRTConnect,0.036101341247558594,1,130,52,26,1
RRTConnect,0.0299835205078125,1,120,48,24,1
RRTConnect,0.027095556259155273,1,125,50,25,1
RRTConnect,0.050771474838256836,1,105,42,21,1
RRTConnect,0.04210233688354492,1,125,50,25,1
RRTConnect,0.028102636337280273,1,120,48,24,1
RRTConnect,0.040210723876953125,1,100,40,20,1
RRTConnect,0.05692315101623535,1,100,40,20,1
RRTConnect,0.07305741310119629,1,130,52,26,1
RRTConnect,0.06334495544433594,1,110,44,22,1
RRTConnect,0.06869006156921387,1,125,50,25,1
RRTConnect,0.0883796215057373,1,110,44,22,1
RRTConnect,0.0470883846282959,1,110,44,22,1
RRTConnect,0.06741213798522949,1,120,48,24,1
RRTConnect,0.07089972496032715,1,95,38,19,1
RRTConnect,0.06573343276977539,1,95,38,19,1
RRTConnect,0.0686807632446289,1,85,34,17,1
RRTConnect,0.04242873191833496,1,125,50,25,1
RRTConnect,0.036383628845214844,1,125,50,25,1
RRTConnect,0.05304265022277832,1,85,34,17,1
RRTConnect,0.05071258544921875,1,130,52,26,1
RRTConnect,0.05015969276428223,1,125,50,25,1
RRTConnect,0.03742671012878418,1,130,52,26,1
RRTConnect,0.05968594551086426,1,125,50,25,1
RRTConnect,0.06644010543823242,1,125,50,25,1
RRTConnect,0.04091477394104004,1,110,44,22,1
RRTConnect,0.05939221382141113,1,130,52,26,1
RRTConnect,0.05930018424987793,1,130,52,26,1
RRTConnect,0.06087779998779297,1,80,32,16,1
RRTConnect,0.07703518867492676,1,135,54,27,1
RRTConnect,0.06909775733947754,1,120,48,24,1
RRTConnect,0.0640721321105957,1,90,36,18,1
RRTConnect,0.07244467735290527,1,100,40,20,1
RRTConnect,0.06554603576660156,1,95,38,19,1
RRTConnect,0.0585324764251709,1,95,38,19,1
RRTConnect,0.07520008087158203,1,105,42,21,1
RRTConnect,0.08119630813598633,1,120,48,24,1
RRTConnect,0.0831599235534668,1,120,48,24,1
RRTConnect,0.04991555213928223,1,100,40,20,1
RRTConnect,0.0790858268737793,1,130,52,26,1
RRTConnect,0.05532693862915039,1,110,44,22,1
RRTConnect,0.05066323280334473,1,105,42,21,1
RRTConnect,0.05631375312805176,1,125,50,25,1
RRTConnect,0.04195451736450195,1,120,48,24,1
RRTConnect,0.05000877380371094,1,120,48,24,1
RRTConnect,0.05387234687805176,1,105,42,21,1
RRTConnect,0.031200170516967773,1,90,36,18,1
RRTConnect,0.039559364318847656,1,110,44,22,1
RRTConnect,0.06277775764465332,1,115,46,23,1
RRTConnect,0.06853199005126953,1,105,42,21,1
RRTConnect,0.06354689598083496,1,85,34,17,1
RRTConnect,0.05243420600891113,1,120,48,24,1
RRTConnect,0.03744316101074219,1,85,34,17,1
RRTConnect,0.035399675369262695,1,85,34,17,1
RRTConnect,0.049851417541503906,1,120,48,24,1
RRTConnect,0.05527496337890625,1,125,50,25,1
RRTConnect,0.05011940002441406,1,120,48,24,1
RRTConnect,0.05141043663024902,1,125,50,25,1
RRTConnect,0.033109188079833984,1,120,48,24,1
RRTConnect,0.0493464469909668,1,125,50,25,1
RRTConnect,0.04151201248168945,1,125,50,25,1
RRTConnect,0.05098605155944824,1,90,36,18,1
RRTConnect,0.032317161560058594,1,95,38,19,1
RRTConnect,0.04176974296569824,1,130,52,26,1
RRTConnect,0.046212196350097656,1,105,42,21,1
RRTConnect,0.04375648498535156,1,115,46,23,1
RRTConnect,0.03442978858947754,1,125,50,25,1
RRTConnect,0.06096649169921875,1,105,42,21,1
RRTConnect,0.029378175735473633,1,110,44,22,1
RRTConnect,0.03570866584777832,1,120,48,24,1
RRTConnect,0.031071901321411133,1,125,50,25,1
RRTConnect,0.04479694366455078,1,115,46,23,1
RRTConnect,0.055258989334106445,1,125,50,25,1
RRTConnect,0.06503129005432129,1,120,48,24,1
RRTConnect,0.03533124923706055,1,125,50,25,1
RRTConnect,0.041985273361206055,1,100,40,20,1
RRTConnect,0.06949353218078613,1,125,50,25,1
RRTConnect,0.015777111053466797,1,95,38,19,1
RRTConnect,0.03430366516113281,1,105,42,21,1
RRTConnect,0.049889564514160156,1,70,28,14,1
RRTConnect,0.018528461456298828,1,75,30,15,1
RRTConnect,0.035245656967163086,1,115,46,23,1
RRTConnect,0.027289390563964844,1,130,52,26,1
RRTConnect,0.01874685287475586,1,125,50,25,1
RRTConnect,0.04390859603881836,1,90,36,18,1
RRTConnect,0.05052018165588379,1,110,44,22,1
RRTConnect,0.04919886589050293,1,125,50,25,1
RRTConnect,0.03219413757324219,1,115,46,23,1
RRTConnect,0.052002668380737305,1,110,44,22,1
RRTConnect,0.030780553817749023,1,100,40,20,1
RRTConnect,0.049564361572265625,1,125,50,25,1
RRTConnect,0.04352593421936035,1,130,52,26,1
RRTConnect,0.0486600399017334,1,120,48,24,1
RRTConnect,0.029860734939575195,1,130,52,26,1
RRTConnect,0.045235395431518555,1,115,46,23,1
RRTConnect,0.024165630340576172,1,110,44,22,1
RRTConnect,0.043387651443481445,1,130,52,26,1
RRTConnect,0.07697772979736328,1,125,50,25,1
RRTConnect,0.027747154235839844,1,115,46,23,1
RRTConnect,0.04509568214416504,1,115,46,23,1
RRTConnect,0.06403422355651855,1,110,44,22,1
RRTConnect,0.03384280204772949,1,100,40,20,1
RRTConnect,0.042215585708618164,1,125,50,25,1
RRTConnect,0.03817439079284668,1,120,48,24,1
RRTConnect,0.03835558891296387,1,85,34,17,1
RRTConnect,0.03712177276611328,1,130,52,26,1
RRTConnect,0.03823137283325195,1,60,24,12,1
RRTConnect,0.0720820426940918,1,125,50,25,1
RRTConnect,0.06433796882629395,1,115,46,23,1
RRTConnect,0.06822991371154785,1,130,52,26,1
RRTConnect,0.05955219268798828,1,130,52,26,1
RRTConnect,0.028717041015625,1,90,36,18,1
RRTConnect,0.041719913482666016,1,130,52,26,1
RRTConnect,0.06830048561096191,1,130,52,26,1
RRTConnect,0.06155991554260254,1,130,52,26,1
RRTConnect,0.06515836715698242,1,115,46,23,1
RRTConnect,0.05479574203491211,1,120,48,24,1
RRTConnect,0.059008121490478516,1,120,48,24,1
RRTConnect,0.04846668243408203,1,130,52,26,1
RRTConnect,0.0580294132232666,1,120,48,24,1
RRTConnect,0.017508983612060547,1,120,48,24,1
RRTConnect,0.04853987693786621,1,120,48,24,1
RRTConnect,0.025369882583618164,1,115,46,23,1
RRTConnect,0.03401947021484375,1,130,52,26,1
RRTConnect,0.017040252685546875,1,130,52,26,1
RRTConnect,0.01921868324279785,1,80,32,16,1
RRTConnect,0.02245497703552246,1,90,36,18,1
RRTConnect,0.020545244216918945,1,90,36,18,1
RRTConnect,0.02890300750732422,1,120,48,24,1
RRTConnect,0.04503488540649414,1,130,52,26,1
RRTConnect,0.024731159210205078,1,105,42,21,1
RRTConnect,0.03192138671875,1,115,46,23,1
RRTConnect,0.023923873901367188,1,110,44,22,1
RRTConnect,0.025850772857666016,1,100,40,20,1
RRTConnect,0.023223161697387695,1,120,48,24,1
RRTConnect,0.0398406982421875,1,125,50,25,1
RRTConnect,0.037020206451416016,1,130,52,26,1
RRTConnect,0.051520347595214844,1,85,34,17,1
RRTConnect,0.031594276428222656,1,90,36,18,1
RRTConnect,0.044225454330444336,1,90,36,18,1
RRTConnect,0.05352067947387695,1,115,46,23,1
RRTConnect,0.07598495483398438,1,120,48,24,1
RRTConnect,0.10794687271118164,1,125,50,25,1
RRTConnect,0.04288840293884277,1,100,40,20,1
RRTConnect,0.0780935287475586,1,115,46,23,1
RRTConnect,0.05198264122009277,1,130,52,26,1
RRTConnect,0.03923487663269043,1,110,44,22,1
RRTConnect,0.04222583770751953,1,115,46,23,1
RRTConnect,0.0625150203704834,1,130,52,26,1
RRTConnect,0.06758880615234375,1,125,50,25,1
RRTConnect,0.07341647148132324,1,130,52,26,1
RRTConnect,0.05049610137939453,1,105,42,21,1
RRTConnect,0.07744503021240234,1,125,50,25,1
RRTConnect,0.05661773681640625,1,120,48,24,1
RRTConnect,0.031217336654663086,1,95,38,19,1
RRTConnect,0.05776333808898926,1,120,48,24,1
RRTConnect,0.06080222129821777,1,105,42,21,1
RRTConnect,0.05496692657470703,1,130,52,26,1
