planner_name,planning_time,attempts,states_explored,node_count,tree_depth,success
RRTConnect,0.028064250946044922,1,125,50,25,1
RRTConnect,0.024645328521728516,1,80,32,16,1
RRTConnect,0.02985215187072754,1,125,50,25,1
RRTConnect,0.032607078552246094,1,125,50,25,1
RRTConnect,0.027834177017211914,1,110,44,22,1
RRTConnect,0.019015073776245117,1,105,42,21,1
RRTConnect,0.027796030044555664,1,75,30,15,1
RRTConnect,0.012325763702392578,1,95,38,19,1
RRTConnect,0.030365467071533203,1,90,36,18,1
RRTConnect,0.04542374610900879,1,85,34,17,1
RRTConnect,0.04968857765197754,1,110,44,22,1
RRTConnect,0.01626133918762207,1,125,50,25,1
RRTConnect,0.030999422073364258,1,120,48,24,1
RRTConnect,0.03045201301574707,1,85,34,17,1
RRTConnect,0.015041112899780273,1,95,38,19,1
RRTConnect,0.03399229049682617,1,100,40,20,1
RRTConnect,0.04099321365356445,1,120,48,24,1
RRTConnect,0.028282880783081055,1,120,48,24,1
RRTConnect,0.01862955093383789,1,70,28,14,1
RRTConnect,0.0210418701171875,1,120,48,24,1
RRTConnect,0.01984572410583496,1,80,32,16,1
RRTConnect,0.029135465621948242,1,105,42,21,1
RRTConnect,0.02925586700439453,1,80,32,16,1
RRTConnect,0.05618548393249512,1,125,50,25,1
RRTConnect,0.03832101821899414,1,130,52,26,1
RRTConnect,0.029102802276611328,1,100,40,20,1
RRTConnect,0.019824504852294922,1,75,30,15,1
RRTConnect,0.020647048950195312,1,90,36,18,1
RRTConnect,0.03500628471374512,1,115,46,23,1
RRTConnect,0.023142576217651367,1,110,44,22,1
RRTConnect,0.022347688674926758,1,105,42,21,1
RRTConnect,0.022330522537231445,1,85,34,17,1
RRTConnect,0.020397186279296875,1,105,42,21,1
RRTConnect,0.012855291366577148,1,90,36,18,1
RRTConnect,0.019392013549804688,1,95,38,19,1
RRTConnect,0.03861284255981445,1,80,32,16,1
RRTConnect,0.023897171020507812,1,115,46,23,1
RRTConnect,0.02373528480529785,1,110,44,22,1
RRTConnect,0.01695704460144043,1,90,36,18,1
RRTConnect,0.023632287979125977,1,60,24,12,1
RRTConnect,0.032004356384277344,1,95,38,19,1
RRTConnect,0.03877067565917969,1,115,46,23,1
RRTConnect,0.03818345069885254,1,120,48,24,1
RRTConnect,0.0464322566986084,1,70,28,14,1
RRTConnect,0.037103891372680664,1,120,48,24,1
RRTConnect,0.022719144821166992,1,105,42,21,1
RRTConnect,0.03240609169006348,1,95,38,19,1
RRTConnect,0.02765059471130371,1,80,32,16,1
RRTConnect,0.03391385078430176,1,120,48,24,1
RRTConnect,0.03754377365112305,1,95,38,19,1
RRTConnect,0.03883981704711914,1,115,46,23,1
RRTConnect,0.04310297966003418,1,90,36,18,1
RRTConnect,0.03711748123168945,1,100,40,20,1
RRTConnect,0.028771400451660156,1,90,36,18,1
RRTConnect,0.03464794158935547,1,100,40,20,1
RRTConnect,0.038750410079956055,1,90,36,18,1
RRTConnect,0.02858257293701172,1,130,52,26,1
RRTConnect,0.028744220733642578,1,115,46,23,1
RRTConnect,0.04244732856750488,1,120,48,24,1
RRTConnect,0.0378727912902832,1,90,36,18,1
RRTConnect,0.0418851375579834,1,90,36,18,1
RRTConnect,0.03076910972595215,1,90,36,18,1
RRTConnect,0.05354642868041992,1,90,36,18,1
RRTConnect,0.03949999809265137,1,120,48,24,1
RRTConnect,0.026193618774414062,1,85,34,17,1
RRTConnect,0.016928911209106445,1,85,34,17,1
RRTConnect,0.04235696792602539,1,110,44,22,1
RRTConnect,0.022040128707885742,1,115,46,23,1
RRTConnect,0.018462657928466797,1,60,24,12,1
RRTConnect,0.025660991668701172,1,95,38,19,1
RRTConnect,0.03431057929992676,1,95,38,19,1
RRTConnect,0.021337032318115234,1,125,50,25,1
RRTConnect,0.025429725646972656,1,95,38,19,1
RRTConnect,0.03167247772216797,1,95,38,19,1
RRTConnect,0.03198671340942383,1,85,34,17,1
RRTConnect,0.05558156967163086,1,85,34,17,1
RRTConnect,0.06929659843444824,1,130,52,26,1
RRTConnect,0.07613420486450195,1,90,36,18,1
RRTConnect,0.03747081756591797,1,90,36,18,1
RRTConnect,0.03607964515686035,1,90,36,18,1
RRTConnect,0.03009200096130371,1,95,38,19,1
RRTConnect,0.03613781929016113,1,90,36,18,1
RRTConnect,0.05772662162780762,1,120,48,24,1
RRTConnect,0.05445504188537598,1,95,38,19,1
RRTConnect,0.04783987998962402,1,110,44,22,1
RRTConnect,0.04914116859436035,1,105,42,21,1
RRTConnect,0.050653934478759766,1,95,38,19,1
RRTConnect,0.06760025024414062,1,115,46,23,1
RRTConnect,0.03756594657897949,1,80,32,16,1
RRTConnect,0.05915069580078125,1,90,36,18,1
RRTConnect,0.05687832832336426,1,80,32,16,1
RRTConnect,0.043808937072753906,1,85,34,17,1
RRTConnect,0.024520397186279297,1,55,22,11,1
RRTConnect,0.030837059020996094,1,75,30,15,1
RRTConnect,0.04338264465332031,1,90,36,18,1
RRTConnect,0.028002262115478516,1,100,40,20,1
RRTConnect,0.039251089096069336,1,115,46,23,1
RRTConnect,0.045323848724365234,1,110,44,22,1
RRTConnect,0.053266286849975586,1,110,44,22,1
RRTConnect,0.03797101974487305,1,80,32,16,1
RRTConnect,0.030725479125976562,1,90,36,18,1
RRTConnect,0.04806041717529297,1,95,38,19,1
RRTConnect,0.05108809471130371,1,105,42,21,1
RRTConnect,0.031037330627441406,1,75,30,15,1
RRTConnect,0.03428530693054199,1,100,40,20,1
RRTConnect,0.032785892486572266,1,90,36,18,1
RRTConnect,0.028667449951171875,1,105,42,21,1
RRTConnect,0.030822277069091797,1,130,52,26,1
RRTConnect,0.027870893478393555,1,80,32,16,1
RRTConnect,0.030483484268188477,1,125,50,25,1
RRTConnect,0.05491471290588379,1,105,42,21,1
RRTConnect,0.0250546932220459,1,120,48,24,1
RRTConnect,0.03524589538574219,1,95,38,19,1
RRTConnect,0.020458459854125977,1,95,38,19,1
RRTConnect,0.03363823890686035,1,85,34,17,1
RRTConnect,0.030758380889892578,1,95,38,19,1
RRTConnect,0.041225433349609375,1,90,36,18,1
RRTConnect,0.04911303520202637,1,100,40,20,1
RRTConnect,0.03178119659423828,1,100,40,20,1
RRTConnect,0.04762387275695801,1,95,38,19,1
RRTConnect,0.03646969795227051,1,125,50,25,1
RRTConnect,0.03398776054382324,1,55,22,11,1
RRTConnect,0.049182891845703125,1,125,50,25,1
RRTConnect,0.02126932144165039,1,120,48,24,1
RRTConnect,0.023944854736328125,1,95,38,19,1
