x,y,z,roll,pitch,yaw,source,reachable_by_5dof
0.2017288441870569,-0.1546174420043796,0.258109899665892,0.0,-0.268867247553803,-0.6837839646616025,5dof,True
0.021302370045252,-0.1099256099100019,0.2276336627498551,2.220446049250313e-16,-0.4842046577200474,-1.4863732390795246,5dof,False
0.0123314116170986,-0.3500849196219475,0.0836284417419141,1.1102230246251563e-16,-0.5274753397785557,-1.5698496664290156,5dof,True
-0.1789200865112576,-0.1110872896945098,0.0519339535651419,0.0,0.5839305722831432,-2.6146239440314543,5dof,True
0.1262936896618541,-0.0268294368623215,0.2202120951724464,5.551115123125783e-17,-1.050686333738991,-0.2305666822168142,5dof,True
0.3519727063813066,0.0266997375792837,-0.0015395102123028,-6.938893903907228e-18,0.2957388772075215,0.0783740782752895,5dof,True
-0.097295679975493,0.1970165945740312,0.3342601373577905,0.0,-1.3238304739222717,2.077281865200772,5dof,False
-0.1186449675649114,-0.2875702297730813,0.0365835115309876,0.0,-0.2213656996889295,-1.9972256000439483,5dof,True
0.030576323933776,0.3139696912691059,0.0065036387958406,0.0,0.4208739105961545,1.5116992429343952,5dof,True
-0.0808753684395981,-0.1319003573392567,0.3511919484012475,0.0,-0.3448027802997562,-2.184290603030271,5dof,True
0.0192131161365048,0.2258186102231776,-0.0698914085584075,-3.3306690738754696e-16,1.1786267843144342,1.53886510351031,5dof,True
-0.1237530487176432,-0.0458214994235556,0.0868770636547045,-2.220446049250313e-16,1.425106166810604,-2.8160647552922704,5dof,True
-0.1188275540599425,0.2115009844113612,0.013521008602544,-3.1086244689504387e-15,1.510551981449967,2.124756368566858,5dof,True
0.0331371942829833,0.2015897565867982,-0.0468933787109734,-1.7763568394002505e-15,1.4851747080124449,1.466325541693962,5dof,True
0.0778118373213449,0.0884983960738644,0.0664409993178926,2.275957200481571e-15,1.5349577605353295,0.93137158339628,5dof,True
0.0557677677851138,0.0991280288603531,0.3664129814402638,3.141592653589792,-1.4972990654412826,1.1550102874433603,5dof,True
0.261758686799701,0.2455041551778974,0.1553311872294035,-5.551115123125783e-17,0.1233802242611716,0.776807922801491,5dof,True
-0.0489664243563901,-0.0519690914680135,0.2380566553054934,0.0,0.1051658898213674,-2.435694457195348,5dof,True
0.0949023320796844,-0.3065007482340722,0.2592118472879526,2.220446049250313e-16,-0.7643293719588429,-1.306637131325059,5dof,True
-0.207690016784972,0.0698531816027044,0.2152974244297278,3.141592653589793,-1.4025203358905876,-0.3078535905283326,5dof,True
-0.0927062143727727,0.1202212671885765,0.2389271561570523,0.0,-0.6310866974213177,2.287325555141641,5dof,True
