x,y,z,roll,pitch,yaw
0.2017288441870569,-0.1546174420043796,0.258109899665892,0.0,-0.268867247553803,-0.6837839646616025
0.021302370045252057,-0.1099256099100019,0.22763366274985516,2.220446049250313e-16,-0.4842046577200474,-1.4863732390795246
0.0123314116170986,-0.35008491962194754,0.08362844174191411,1.1102230246251565e-16,-0.5274753397785557,-1.5698496664290156
-0.17892008651125768,-0.11108728969450987,0.051933953565141966,0.0,0.5839305722831432,-2.6146239440314543
0.12629368966185417,-0.02682943686232154,0.22021209517244644,5.551115123125783e-17,-1.050686333738991,-0.23056668221681423
0.3519727063813066,0.026699737579283768,-0.0015395102123028775,-6.938893903907228e-18,0.29573887720752157,0.07837407827528953
-0.097295679975493,0.19701659457403126,0.33426013735779053,0.0,-1.3238304739222717,2.077281865200772
-0.1186449675649114,-0.2875702297730813,0.03658351153098767,0.0,-0.2213656996889295,-1.9972256000439483
0.03057632393377606,0.3139696912691059,0.006503638795840622,0.0,0.42087391059615453,1.5116992429343952
-0.0808753684395981,-0.13190035733925679,0.35119194840124757,0.0,-0.3448027802997562,-2.184290603030271
0.019213116136504838,0.22581861022317762,-0.06989140855840754,-3.3306690738754696e-16,1.1786267843144342,1.53886510351031
-0.1237530487176432,-0.045821499423555644,0.08687706365470457,-2.220446049250313e-16,1.425106166810604,-2.8160647552922704
-0.1188275540599425,0.21150098441136123,0.013521008602544099,-3.1086244689504383e-15,1.510551981449967,2.124756368566858
0.03313719428298336,0.2015897565867982,-0.046893378710973446,-1.7763568394002505e-15,1.4851747080124449,1.466325541693962
0.07781183732134492,0.08849839607386442,0.06644099931789263,2.275957200481571e-15,1.5349577605353297,0.9313715833962799
0.055767767785113824,0.09912802886035314,0.3664129814402638,3.1415926535897913,-1.4972990654412826,1.1550102874433605
0.26175868679970105,0.24550415517789748,0.15533118722940353,-5.551115123125783e-17,0.12338022426117168,0.776807922801491
-0.04896642435639019,-0.05196909146801354,0.2380566553054934,0.0,0.10516588982136743,-2.435694457195348
0.09490233207968449,-0.3065007482340722,0.25921184728795266,2.220446049250313e-16,-0.7643293719588429,-1.3066371313250593
-0.207690016784972,0.06985318160270443,0.2152974244297278,3.141592653589793,-1.4025203358905876,-0.3078535905283326
-0.09270621437277271,0.12022126718857656,0.23892715615705234,0.0,-0.6310866974213177,2.287325555141641
-0.057850002085441325,0.0828537412523461,0.23102053179296678,0.0,0.5810295838740154,2.2712427917824574
0.12267735167134404,0.312263433902525,0.040980210763070096,-2.220446049250313e-16,0.6706142070533874,1.2301752378514428
0.25569685334311043,-0.12169476338750865,-0.028879840219415948,-2.7755575615628914e-16,1.2402482087169528,-0.46314304101583825
0.22644961491683455,-0.06483616761051039,0.022862517146851197,8.326672684688674e-17,1.3838724887314084,-0.29359993843252186
0.008477815457957685,-0.02068979912013312,-0.11601921984215131,3.1415926535897927,0.368784237045114,-1.739417532407327
0.09019303288640938,0.3013840570047177,-0.028470616349437677,0.0,1.0884204836597,1.3169468089098482
0.09383108688068328,-0.015244746596025772,0.2544026034384339,2.7755575615628914e-17,-1.0748339755577931,-0.18418390750514407
-0.17415987225353202,-0.1299166795382822,-0.02235462763835784,2.220446049250313e-16,0.7805337823331095,-2.5322929922080224
-0.025782896922033505,-0.032006172431526814,-0.13077666588374795,3.1415926535897927,1.4483297621148967,0.7028123751939126
0.3218029713021634,0.0002604681449411437,0.036910494341453395,1.0842021724855044e-19,0.8912320505503333,0.0008407539878465545
-0.05839733465778048,-0.09853210489940496,0.41853765303773277,0.0,-1.1270646434608518,-2.191161793178832
-0.18516273842915015,0.0760496774429703,0.2785324250603052,3.141592653589793,0.002184791831144839,2.7734566167441717
-0.02705820958825131,0.006594405576582562,-0.04801945265953428,3.141592653589793,0.8857027207766133,-0.1672579801079177
0.19037852271078104,0.007126384811520383,0.12059250654210044,0.0,0.2948954017260841,0.0399296782710281
0.32308207909951536,-0.16215668145066053,0.1760082511144872,-5.551115123125783e-17,-0.6582990697448005,-0.4805157427960046
0.09681416735012424,0.01915080868316221,-0.0007388206234072575,-3.141592653589793,0.9363758960634612,-2.919519473979313
0.04058827806723653,0.029842804176292554,-0.07493481757372426,-3.1415926535897927,1.3233845114751,-2.334727603932724
0.17743432304870335,-0.0742948717131773,0.15884344719728083,2.7755575615628914e-17,1.1127820650789078,-0.42209676874450597
0.10626906628551139,-0.1846914291282212,0.30574800288915993,3.3306690738754696e-16,-1.4659026427046753,-1.0988523752502841
-0.01781991023577955,0.09790557460911116,0.0780132925024604,3.1415926535897927,1.3793079677315343,-1.275144598004038
0.08903899883348326,-0.04335889343520248,0.3464473931645883,-1.6653345369377348e-16,-1.5156084644740262,-0.5126305820930674
-0.030666241290000527,-0.05272109136985063,0.39097681628776704,-3.1415926535897922,-1.418976175508367,0.8904210725056407
0.018232242008091856,-0.08949058547761529,-0.03342084811891864,3.141592653589793,0.633491830347662,1.640325383015747
-0.004013976905370621,-0.10058426625613687,0.05501596276993245,3.1415926535897927,1.4311452602812635,1.4129118680569053
0.10369482606632746,0.06790706130570265,0.41229295735506993,3.141592653589793,-1.2124335425908204,0.6374429357246751
0.027072174498773492,-0.24436168259063057,0.18854396158292738,-1.1102230246251565e-16,-0.5052715149094273,-1.5091945881429574
-0.17321205375577475,0.19346857915803617,0.1874353794917483,3.141592653589793,0.5680910028840187,2.3343945439948195
-0.037038756170734176,-0.05085216813154129,0.34501446973404837,0.0,-1.0343871390200865,-2.3380425629719963
-0.16982119263619141,-0.03198678063619595,0.17621360788584856,2.220446049250313e-16,0.9990273689655824,-2.9674502157957
0.11619540931498665,-0.07144264086367215,0.04954020115478064,1.1102230246251565e-16,1.351609680149724,-0.6010369374308664
-0.2772620160616198,0.036200609145079006,0.2854060965534691,0.0,-0.3100687181368138,3.0170917808264264
0.1330292151890655,0.25454647622988685,0.07717968541115569,0.0,-0.2643839461060342,1.1269645755707591
-0.014953850467814361,-0.029597824877752477,0.24233737246412596,0.0,0.018455048328325896,-2.3094752646613625
-0.10140713351039078,0.012084478516668447,0.2790666977544518,0.0,-0.7192118074557328,3.0354348770450565
-0.05141125552093895,-0.1950975986438574,0.35570071297460853,-3.141592653589793,-1.157758759620915,-1.8850492542988757
0.026109473698100308,0.05370865941389513,0.374112116656098,-4.440892098500626e-16,-0.9799554863821491,-1.827695393071644
-0.026539673354109033,-0.13664144667640027,0.2908626435516322,0.0,0.16686489979481678,-1.845704664242699
