planner_name,planning_time,attempts,states_explored,node_count,tree_depth,success
RRTConnect,0.023235559463500977,1,120,48,24,1
RRTConnect,0.03432321548461914,1,130,52,26,1
RRTConnect,0.024480581283569336,1,110,44,22,1
RRTConnect,0.02923870086669922,1,130,52,26,1
RRTConnect,0.047403812408447266,1,135,54,27,1
RRTConnect,0.02534317970275879,1,90,36,18,1
RRTConnect,0.05359482765197754,1,75,30,15,1
RRTConnect,0.04259634017944336,1,105,42,21,1
RRTConnect,0.04031038284301758,1,95,38,19,1
RRTConnect,0.05386209487915039,1,0,0,0,0
RRTConnect,0.03957819938659668,1,95,38,19,1
RRTConnect,0.033823251724243164,1,90,36,18,1
RRTConnect,0.04849815368652344,1,90,36,18,1
RRTConnect,0.14945745468139648,1,0,0,0,0
RRTConnect,0.0365147590637207,1,120,48,24,1
RRTConnect,0.04498028755187988,1,100,40,20,1
RRTConnect,0.05536246299743652,1,110,44,22,1
RRTConnect,0.056824684143066406,1,90,36,18,1
RRTConnect,0.04429340362548828,1,110,44,22,1
RRTConnect,0.06803727149963379,1,100,40,20,1
RRTConnect,0.05250740051269531,1,105,42,21,1
RRTConnect,0.05942487716674805,1,130,52,26,1
RRTConnect,0.3990349769592285,1,0,0,0,0
RRTConnect,0.07960200309753418,1,125,50,25,1
RRTConnect,0.037255048751831055,1,125,50,25,1
RRTConnect,0.02613544464111328,1,125,50,25,1
RRTConnect,0.06743717193603516,1,125,50,25,1
RRTConnect,0.1170341968536377,1,0,0,0,0
RRTConnect,0.05104255676269531,1,125,50,25,1
RRTConnect,0.0182037353515625,1,90,36,18,1
RRTConnect,0.05816960334777832,1,95,38,19,1
RRTConnect,0.04108166694641113,1,130,52,26,1
RRTConnect,0.03153586387634277,1,85,34,17,1
RRTConnect,0.042804718017578125,1,65,26,13,1
RRTConnect,0.0741581916809082,1,115,46,23,1
RRTConnect,0.041573286056518555,1,105,42,21,1
RRTConnect,0.06532955169677734,1,125,50,25,1
RRTConnect,0.040172576904296875,1,120,48,24,1
RRTConnect,0.03761768341064453,1,115,46,23,1
RRTConnect,0.052916765213012695,1,120,48,24,1
RRTConnect,0.0393071174621582,1,100,40,20,1
RRTConnect,0.17101597785949707,1,0,0,0,0
RRTConnect,0.04186558723449707,1,110,44,22,1
RRTConnect,0.12487626075744629,1,130,52,26,1
RRTConnect,0.05931830406188965,1,90,36,18,1
RRTConnect,0.11319446563720703,1,95,38,19,1
RRTConnect,0.09790825843811035,1,100,40,20,1
RRTConnect,0.11589431762695312,1,130,52,26,1
RRTConnect,0.08013749122619629,1,130,52,26,1
RRTConnect,0.07181906700134277,1,115,46,23,1
RRTConnect,0.07825756072998047,1,100,40,20,1
RRTConnect,0.04587697982788086,1,90,36,18,1
RRTConnect,0.1499156951904297,1,0,0,0,0
RRTConnect,0.03666186332702637,1,85,34,17,1
RRTConnect,0.06915640830993652,1,65,26,13,1
RRTConnect,0.24338150024414062,1,0,0,0,0
RRTConnect,0.13969969749450684,1,120,48,24,1
RRTConnect,0.08419227600097656,1,85,34,17,1
RRTConnect,0.10743856430053711,1,125,50,25,1
RRTConnect,0.04144859313964844,1,105,42,21,1
RRTConnect,0.11451840400695801,1,125,50,25,1
RRTConnect,0.05450582504272461,1,115,46,23,1
RRTConnect,0.07271432876586914,1,110,44,22,1
RRTConnect,0.09615850448608398,1,115,46,23,1
RRTConnect,0.0598142147064209,1,115,46,23,1
RRTConnect,0.06473922729492188,1,125,50,25,1
RRTConnect,0.07428836822509766,1,110,44,22,1
RRTConnect,0.06293296813964844,1,85,34,17,1
RRTConnect,0.0511021614074707,1,85,34,17,1
RRTConnect,0.06863045692443848,1,130,52,26,1
RRTConnect,0.05487871170043945,1,85,34,17,1
RRTConnect,0.05943036079406738,1,125,50,25,1
RRTConnect,0.05799722671508789,1,110,44,22,1
RRTConnect,0.0624690055847168,1,110,44,22,1
RRTConnect,0.05434155464172363,1,90,36,18,1
RRTConnect,0.06065034866333008,1,115,46,23,1
RRTConnect,0.055216073989868164,1,90,36,18,1
RRTConnect,0.052245140075683594,1,130,52,26,1
RRTConnect,0.049089908599853516,1,130,52,26,1
RRTConnect,0.05202531814575195,1,105,42,21,1
RRTConnect,0.058499813079833984,1,105,42,21,1
RRTConnect,0.049019575119018555,1,100,40,20,1
RRTConnect,0.04759955406188965,1,130,52,26,1
RRTConnect,0.08246397972106934,1,115,46,23,1
RRTConnect,0.06605362892150879,1,120,48,24,1
RRTConnect,0.06206846237182617,1,90,36,18,1
RRTConnect,0.052462100982666016,1,85,34,17,1
RRTConnect,0.05936312675476074,1,125,50,25,1
RRTConnect,0.04526948928833008,1,115,46,23,1
RRTConnect,0.042502403259277344,1,90,36,18,1
RRTConnect,0.04514575004577637,1,120,48,24,1
RRTConnect,0.050513505935668945,1,130,52,26,1
RRTConnect,0.049666404724121094,1,115,46,23,1
RRTConnect,0.05132603645324707,1,85,34,17,1
RRTConnect,0.03386211395263672,1,115,46,23,1
RRTConnect,0.06488752365112305,1,105,42,21,1
RRTConnect,0.05309295654296875,1,120,48,24,1
RRTConnect,0.04660463333129883,1,130,52,26,1
RRTConnect,0.035906314849853516,1,130,52,26,1
RRTConnect,0.030799388885498047,1,100,40,20,1
