manipulability_min,manipulability_max,manipulability_mean,manipulability_variance,condition_number_mean,isotropy_mean,kci_mean,ldi_mean,gdi,workspace_coverage_index,singularity_ratio
<<<<<<< HEAD
4.5589352743206703e-07,0.004677596970174191,0.00175190029798094,1.4527115777240715e-06,11.53554123864941,0.2495033702248604,0.2495033702248604,0.37452997963518436,0.37452997963518436,0.5374659864514727,0.0555
=======
3.9409441774239387e-07,0.004677596970174191,0.0017983730300480296,1.3698697094673637e-06,12.499468520375045,0.2269016512452893,0.2269016512452893,0.38446515198188597,0.38446515198188597,0.5497992466344206,0.0553
>>>>>>> 8c5b3af330cb859a3328a6355f3b194c5318c1a7
