success,solve_time,solution_count,iterations,residual,diversity
1,0.011591196060180664,1,1,1e-06,0.0
1,0.005418300628662109,1,1,1e-06,0.0
1,0.010926961898803711,1,1,1e-06,0.0
1,0.003735780715942383,1,1,1e-06,0.0
1,0.006622791290283203,1,1,1e-06,0.0
1,0.010717153549194336,1,1,1e-06,0.0
1,0.0019307136535644531,1,1,1e-06,0.0
1,0.006544828414916992,1,1,1e-06,0.0
1,0.005435466766357422,1,1,1e-06,0.0
1,0.010941505432128906,1,1,1e-06,0.0
1,0.006707429885864258,1,1,1e-06,0.0
1,0.009720087051391602,1,1,1e-06,0.0
1,0.00390934944152832,1,1,1e-06,0.0
1,0.006659746170043945,1,1,1e-06,0.0
1,0.01393890380859375,1,1,1e-06,0.0
1,0.006559610366821289,1,1,1e-06,0.0
1,0.009518146514892578,1,1,1e-06,0.0
1,0.0074462890625,1,1,1e-06,0.0
1,0.005343198776245117,1,1,1e-06,0.0
1,0.018429279327392578,1,1,1e-06,0.0
1,0.008622884750366211,1,1,1e-06,0.0
1,0.009682178497314453,1,1,1e-06,0.0
1,0.0069026947021484375,1,1,1e-06,0.0
1,0.00675654411315918,1,1,1e-06,0.0
1,0.006365060806274414,1,1,1e-06,0.0
1,0.007002115249633789,1,1,1e-06,0.0
1,0.05668520927429199,1,1,1e-06,0.0
1,0.006131410598754883,1,1,1e-06,0.0
1,0.006962776184082031,1,1,1e-06,0.0
1,0.0049321651458740234,1,1,1e-06,0.0
1,0.007064342498779297,1,1,1e-06,0.0
1,0.0060007572174072266,1,1,1e-06,0.0
1,0.005990028381347656,1,1,1e-06,0.0
1,0.00739741325378418,1,1,1e-06,0.0
1,0.004499673843383789,1,1,1e-06,0.0
1,0.004578590393066406,1,1,1e-06,0.0
1,0.006673336029052734,1,1,1e-06,0.0
1,0.015117406845092773,1,1,1e-06,0.0
1,0.005815029144287109,1,1,1e-06,0.0
1,0.009189367294311523,1,1,1e-06,0.0
1,0.03454113006591797,1,1,1e-06,0.0
1,0.003110647201538086,1,1,1e-06,0.0
1,0.010171890258789062,1,1,1e-06,0.0
1,0.014142036437988281,1,1,1e-06,0.0
1,0.013150215148925781,1,1,1e-06,0.0
1,0.06439948081970215,1,1,1e-06,0.0
1,0.008461475372314453,1,1,1e-06,0.0
1,0.004700899124145508,1,1,1e-06,0.0
1,0.0056421756744384766,1,1,1e-06,0.0
1,0.04178357124328613,1,1,1e-06,0.0
1,0.005950927734375,1,1,1e-06,0.0
1,0.0075550079345703125,1,1,1e-06,0.0
1,0.008986234664916992,1,1,1e-06,0.0
1,0.09717750549316406,1,1,1e-06,0.0
1,0.0223388671875,1,1,1e-06,0.0
1,0.003434419631958008,1,1,1e-06,0.0
1,0.0033872127532958984,1,1,1e-06,0.0
1,0.0026824474334716797,1,1,1e-06,0.0
1,0.008075714111328125,1,1,1e-06,0.0
1,0.0029261112213134766,1,1,1e-06,0.0
1,0.013564825057983398,1,1,1e-06,0.0
1,0.012612342834472656,1,1,1e-06,0.0
1,0.005804300308227539,1,1,1e-06,0.0
1,0.013225555419921875,1,1,1e-06,0.0
1,0.0029211044311523438,1,1,1e-06,0.0
1,0.01655268669128418,1,1,1e-06,0.0
1,0.006911039352416992,1,1,1e-06,0.0
1,0.011830806732177734,1,1,1e-06,0.0
1,0.006281614303588867,1,1,1e-06,0.0
1,0.010613441467285156,1,1,1e-06,0.0
1,0.014698266983032227,1,1,1e-06,0.0
1,0.0969233512878418,1,1,1e-06,0.0
1,0.0054814815521240234,1,1,1e-06,0.0
1,0.012631654739379883,1,1,1e-06,0.0
1,0.005950212478637695,1,1,1e-06,0.0
1,0.006363630294799805,1,1,1e-06,0.0
1,0.0040378570556640625,1,1,1e-06,0.0
1,0.004767894744873047,1,1,1e-06,0.0
1,0.013547420501708984,1,1,1e-06,0.0
1,0.006609916687011719,1,1,1e-06,0.0
1,0.004548311233520508,1,1,1e-06,0.0
1,0.010412454605102539,1,1,1e-06,0.0
1,0.0172574520111084,1,1,1e-06,0.0
1,0.004919767379760742,1,1,1e-06,0.0
1,0.004987001419067383,1,1,1e-06,0.0
1,0.006745338439941406,1,1,1e-06,0.0
1,0.014185428619384766,1,1,1e-06,0.0
1,0.004625797271728516,1,1,1e-06,0.0
1,0.003918647766113281,1,1,1e-06,0.0
1,0.010801315307617188,1,1,1e-06,0.0
1,0.004317760467529297,1,1,1e-06,0.0
1,0.011766195297241211,1,1,1e-06,0.0
1,0.0052754878997802734,1,1,1e-06,0.0
1,0.0623326301574707,1,1,1e-06,0.0
1,0.003081083297729492,1,1,1e-06,0.0
1,0.011898279190063477,1,1,1e-06,0.0
1,0.005456209182739258,1,1,1e-06,0.0
1,0.0030813217163085938,1,1,1e-06,0.0
1,0.007306575775146484,1,1,1e-06,0.0
1,0.008569717407226562,1,1,1e-06,0.0
1,0.013725757598876953,1,1,1e-06,0.0
1,0.013360261917114258,1,1,1e-06,0.0
1,0.0042035579681396484,1,1,1e-06,0.0
1,0.01490020751953125,1,1,1e-06,0.0
1,0.014356136322021484,1,1,1e-06,0.0
1,0.0037543773651123047,1,1,1e-06,0.0
1,0.005583286285400391,1,1,1e-06,0.0
1,0.014273405075073242,1,1,1e-06,0.0
1,0.10247063636779785,1,1,1e-06,0.0
1,0.008067607879638672,1,1,1e-06,0.0
1,0.005534172058105469,1,1,1e-06,0.0
1,0.013904333114624023,1,1,1e-06,0.0
1,0.003339052200317383,1,1,1e-06,0.0
1,0.012863397598266602,1,1,1e-06,0.0
1,0.005283355712890625,1,1,1e-06,0.0
1,0.00929570198059082,1,1,1e-06,0.0
1,0.010607004165649414,1,1,1e-06,0.0
1,0.00433039665222168,1,1,1e-06,0.0
1,0.011042118072509766,1,1,1e-06,0.0
1,0.003094911575317383,1,1,1e-06,0.0
1,0.007703304290771484,1,1,1e-06,0.0
1,0.0075414180755615234,1,1,1e-06,0.0
1,0.008895158767700195,1,1,1e-06,0.0
1,0.00753474235534668,1,1,1e-06,0.0
1,0.0030393600463867188,1,1,1e-06,0.0
1,0.006517648696899414,1,1,1e-06,0.0
1,0.0029790401458740234,1,1,1e-06,0.0
1,0.007375478744506836,1,1,1e-06,0.0
1,0.0030977725982666016,1,1,1e-06,0.0
1,0.048983097076416016,1,1,1e-06,0.0
1,0.0025386810302734375,1,1,1e-06,0.0
1,0.013620853424072266,1,1,1e-06,0.0
1,0.012737751007080078,1,1,1e-06,0.0
1,0.0036737918853759766,1,1,1e-06,0.0
1,0.012261152267456055,1,1,1e-06,0.0
1,0.0031931400299072266,1,1,1e-06,0.0
1,0.0021009445190429688,1,1,1e-06,0.0
1,0.0025489330291748047,1,1,1e-06,0.0
1,0.01029348373413086,1,1,1e-06,0.0
1,0.006903648376464844,1,1,1e-06,0.0
1,0.03059840202331543,1,1,1e-06,0.0
1,0.004079580307006836,1,1,1e-06,0.0
1,0.06358766555786133,1,1,1e-06,0.0
1,0.003481626510620117,1,1,1e-06,0.0
1,0.006575345993041992,1,1,1e-06,0.0
1,0.0029144287109375,1,1,1e-06,0.0
1,0.0034792423248291016,1,1,1e-06,0.0
1,0.010135650634765625,1,1,1e-06,0.0
1,0.002475261688232422,1,1,1e-06,0.0
1,0.0030052661895751953,1,1,1e-06,0.0
1,0.0033674240112304688,1,1,1e-06,0.0
1,0.00970005989074707,1,1,1e-06,0.0
1,0.0027799606323242188,1,1,1e-06,0.0
1,0.012556314468383789,1,1,1e-06,0.0
1,0.004345417022705078,1,1,1e-06,0.0
1,0.0025587081909179688,1,1,1e-06,0.0
1,0.01350092887878418,1,1,1e-06,0.0
1,0.003612041473388672,1,1,1e-06,0.0
1,0.01260232925415039,1,1,1e-06,0.0
1,0.0035691261291503906,1,1,1e-06,0.0
1,0.003098726272583008,1,1,1e-06,0.0
1,0.01038360595703125,1,1,1e-06,0.0
1,0.0030012130737304688,1,1,1e-06,0.0
1,0.7275536060333252,1,1,1e-06,0.0
1,0.002528667449951172,1,1,1e-06,0.0
1,0.02772998809814453,1,1,1e-06,0.0
1,0.02191019058227539,1,1,1e-06,0.0
1,0.007555484771728516,1,1,1e-06,0.0
1,0.004462003707885742,1,1,1e-06,0.0
1,0.003916501998901367,1,1,1e-06,0.0
1,0.0049114227294921875,1,1,1e-06,0.0
1,0.0033767223358154297,1,1,1e-06,0.0
1,0.0039598941802978516,1,1,1e-06,0.0
1,0.00484919548034668,1,1,1e-06,0.0
1,0.005646467208862305,1,1,1e-06,0.0
1,0.004830360412597656,1,1,1e-06,0.0
1,0.004491329193115234,1,1,1e-06,0.0
1,0.004777669906616211,1,1,1e-06,0.0
1,0.003211498260498047,1,1,1e-06,0.0
1,0.0041964054107666016,1,1,1e-06,0.0
1,0.0074956417083740234,1,1,1e-06,0.0
1,0.019281864166259766,1,1,1e-06,0.0
1,0.006799221038818359,1,1,1e-06,0.0
1,0.004182577133178711,1,1,1e-06,0.0
1,0.0038368701934814453,1,1,1e-06,0.0
1,0.025215625762939453,1,1,1e-06,0.0
1,0.004538774490356445,1,1,1e-06,0.0
1,0.009011030197143555,1,1,1e-06,0.0
1,0.012720823287963867,1,1,1e-06,0.0
1,0.0062448978424072266,1,1,1e-06,0.0
1,0.013090848922729492,1,1,1e-06,0.0
1,0.045188188552856445,1,1,1e-06,0.0
1,0.005232572555541992,1,1,1e-06,0.0
1,0.0030057430267333984,1,1,1e-06,0.0
1,0.008995294570922852,1,1,1e-06,0.0
1,0.00561833381652832,1,1,1e-06,0.0
1,0.005812406539916992,1,1,1e-06,0.0
1,0.007136344909667969,1,1,1e-06,0.0
1,0.005062103271484375,1,1,1e-06,0.0
1,0.005660057067871094,1,1,1e-06,0.0
1,0.0048639774322509766,1,1,1e-06,0.0
1,0.004790067672729492,1,1,1e-06,0.0
1,0.021198034286499023,1,1,1e-06,0.0
1,0.005053043365478516,1,1,1e-06,0.0
1,0.008368730545043945,1,1,1e-06,0.0
1,0.005147695541381836,1,1,1e-06,0.0
1,0.06964850425720215,1,1,1e-06,0.0
1,0.0036962032318115234,1,1,1e-06,0.0
1,0.005387306213378906,1,1,1e-06,0.0
1,0.006833076477050781,1,1,1e-06,0.0
1,0.005909919738769531,1,1,1e-06,0.0
1,0.006368160247802734,1,1,1e-06,0.0
1,0.0035381317138671875,1,1,1e-06,0.0
1,0.06644082069396973,1,1,1e-06,0.0
1,0.01020669937133789,1,1,1e-06,0.0
1,0.005951642990112305,1,1,1e-06,0.0
1,0.008239507675170898,1,1,1e-06,0.0
1,0.0089111328125,1,1,1e-06,0.0
1,0.005183696746826172,1,1,1e-06,0.0
1,0.0073893070220947266,1,1,1e-06,0.0
1,0.00549006462097168,1,1,1e-06,0.0
1,0.0046367645263671875,1,1,1e-06,0.0
1,0.004047870635986328,1,1,1e-06,0.0
1,0.008177995681762695,1,1,1e-06,0.0
1,0.00523686408996582,1,1,1e-06,0.0
1,0.0035996437072753906,1,1,1e-06,0.0
1,0.007416963577270508,1,1,1e-06,0.0
1,0.006090879440307617,1,1,1e-06,0.0
1,0.00437474250793457,1,1,1e-06,0.0
1,0.006124258041381836,1,1,1e-06,0.0
1,0.006022930145263672,1,1,1e-06,0.0
1,0.01295161247253418,1,1,1e-06,0.0
1,0.004635810852050781,1,1,1e-06,0.0
1,0.005712032318115234,1,1,1e-06,0.0
1,0.005976438522338867,1,1,1e-06,0.0
1,0.00800323486328125,1,1,1e-06,0.0
1,0.0070002079010009766,1,1,1e-06,0.0
1,0.007203102111816406,1,1,1e-06,0.0
1,0.0050640106201171875,1,1,1e-06,0.0
1,0.006570100784301758,1,1,1e-06,0.0
1,0.005889177322387695,1,1,1e-06,0.0
1,0.0069732666015625,1,1,1e-06,0.0
1,0.003991365432739258,1,1,1e-06,0.0
1,0.006630897521972656,1,1,1e-06,0.0
1,0.005004167556762695,1,1,1e-06,0.0
1,0.006196737289428711,1,1,1e-06,0.0
1,0.010286331176757812,1,1,1e-06,0.0
1,0.0033261775970458984,1,1,1e-06,0.0
1,0.004644870758056641,1,1,1e-06,0.0
1,0.005585670471191406,1,1,1e-06,0.0
1,0.002917766571044922,1,1,1e-06,0.0
1,0.007037162780761719,1,1,1e-06,0.0
1,0.006350994110107422,1,1,1e-06,0.0
1,0.004561185836791992,1,1,1e-06,0.0
1,0.005017280578613281,1,1,1e-06,0.0
1,0.00746464729309082,1,1,1e-06,0.0
1,0.005902290344238281,1,1,1e-06,0.0
1,0.008025646209716797,1,1,1e-06,0.0
1,0.00405120849609375,1,1,1e-06,0.0
1,0.003489971160888672,1,1,1e-06,0.0
1,0.0034341812133789062,1,1,1e-06,0.0
1,0.003041505813598633,1,1,1e-06,0.0
1,0.0040972232818603516,1,1,1e-06,0.0
1,0.003690481185913086,1,1,1e-06,0.0
1,0.0029687881469726562,1,1,1e-06,0.0
1,0.002796649932861328,1,1,1e-06,0.0
1,0.00482940673828125,1,1,1e-06,0.0
1,0.0044803619384765625,1,1,1e-06,0.0
1,0.004073143005371094,1,1,1e-06,0.0
1,0.05645632743835449,1,1,1e-06,0.0
1,0.0037310123443603516,1,1,1e-06,0.0
1,0.0033707618713378906,1,1,1e-06,0.0
1,0.0056989192962646484,1,1,1e-06,0.0
1,0.0030226707458496094,1,1,1e-06,0.0
1,0.004045724868774414,1,1,1e-06,0.0
1,0.002657651901245117,1,1,1e-06,0.0
1,0.0035719871520996094,1,1,1e-06,0.0
1,0.003358602523803711,1,1,1e-06,0.0
1,0.0048351287841796875,1,1,1e-06,0.0
1,0.02985548973083496,1,1,1e-06,0.0
1,0.004359722137451172,1,1,1e-06,0.0
1,0.004631519317626953,1,1,1e-06,0.0
1,0.0030679702758789062,1,1,1e-06,0.0
1,0.0032570362091064453,1,1,1e-06,0.0
1,0.003861665725708008,1,1,1e-06,0.0
1,0.0030410289764404297,1,1,1e-06,0.0
1,0.0034275054931640625,1,1,1e-06,0.0
1,0.0022971630096435547,1,1,1e-06,0.0
1,0.002961397171020508,1,1,1e-06,0.0
1,0.004047870635986328,1,1,1e-06,0.0
1,0.003561258316040039,1,1,1e-06,0.0
1,0.004067182540893555,1,1,1e-06,0.0
1,0.003730297088623047,1,1,1e-06,0.0
1,0.0060160160064697266,1,1,1e-06,0.0
1,0.003672361373901367,1,1,1e-06,0.0
1,0.002711772918701172,1,1,1e-06,0.0
1,0.18433165550231934,1,1,1e-06,0.0
1,0.0048220157623291016,1,1,1e-06,0.0
1,0.011987447738647461,1,1,1e-06,0.0
1,0.004970550537109375,1,1,1e-06,0.0
1,0.008392333984375,1,1,1e-06,0.0
1,0.003911733627319336,1,1,1e-06,0.0
1,0.004288911819458008,1,1,1e-06,0.0
1,0.0032761096954345703,1,1,1e-06,0.0
1,0.0047228336334228516,1,1,1e-06,0.0
1,0.002881765365600586,1,1,1e-06,0.0
1,0.012511491775512695,1,1,1e-06,0.0
1,0.003007650375366211,1,1,1e-06,0.0
1,0.0028841495513916016,1,1,1e-06,0.0
1,0.002861499786376953,1,1,1e-06,0.0
1,0.0029184818267822266,1,1,1e-06,0.0
1,0.008702754974365234,1,1,1e-06,0.0
1,0.0046977996826171875,1,1,1e-06,0.0
1,0.003670215606689453,1,1,1e-06,0.0
1,0.004139900207519531,1,1,1e-06,0.0
1,0.004042625427246094,1,1,1e-06,0.0
1,0.0037641525268554688,1,1,1e-06,0.0
1,0.002815723419189453,1,1,1e-06,0.0
1,0.004931926727294922,1,1,1e-06,0.0
1,0.0037755966186523438,1,1,1e-06,0.0
1,0.003127574920654297,1,1,1e-06,0.0
1,0.002572774887084961,1,1,1e-06,0.0
1,0.0030968189239501953,1,1,1e-06,0.0
1,0.003419637680053711,1,1,1e-06,0.0
1,0.004458427429199219,1,1,1e-06,0.0
1,0.003193378448486328,1,1,1e-06,0.0
1,0.003238201141357422,1,1,1e-06,0.0
1,0.003403902053833008,1,1,1e-06,0.0
1,0.0035321712493896484,1,1,1e-06,0.0
1,0.003421783447265625,1,1,1e-06,0.0
1,0.0034494400024414062,1,1,1e-06,0.0
1,0.003574371337890625,1,1,1e-06,0.0
1,0.003137826919555664,1,1,1e-06,0.0
1,0.004796743392944336,1,1,1e-06,0.0
1,0.002553701400756836,1,1,1e-06,0.0
1,0.0029375553131103516,1,1,1e-06,0.0
1,0.0039501190185546875,1,1,1e-06,0.0
1,0.0027472972869873047,1,1,1e-06,0.0
1,0.004719257354736328,1,1,1e-06,0.0
1,0.0034363269805908203,1,1,1e-06,0.0
1,0.0030553340911865234,1,1,1e-06,0.0
1,0.004487037658691406,1,1,1e-06,0.0
1,0.006692647933959961,1,1,1e-06,0.0
1,0.005459308624267578,1,1,1e-06,0.0
1,0.0107879638671875,1,1,1e-06,0.0
1,0.003895282745361328,1,1,1e-06,0.0
1,0.0024864673614501953,1,1,1e-06,0.0
1,0.0033957958221435547,1,1,1e-06,0.0
1,0.004778623580932617,1,1,1e-06,0.0
1,0.019013643264770508,1,1,1e-06,0.0
1,0.0031859874725341797,1,1,1e-06,0.0
1,0.00545191764831543,1,1,1e-06,0.0
1,0.004256010055541992,1,1,1e-06,0.0
1,0.0032994747161865234,1,1,1e-06,0.0
1,0.017049551010131836,1,1,1e-06,0.0
1,0.004527568817138672,1,1,1e-06,0.0
1,0.0020825862884521484,1,1,1e-06,0.0
1,0.004044771194458008,1,1,1e-06,0.0
1,0.0033180713653564453,1,1,1e-06,0.0
1,0.0026102066040039062,1,1,1e-06,0.0
1,0.002614259719848633,1,1,1e-06,0.0
1,0.0029773712158203125,1,1,1e-06,0.0
1,0.0033903121948242188,1,1,1e-06,0.0
1,0.004841804504394531,1,1,1e-06,0.0
1,0.0030934810638427734,1,1,1e-06,0.0
1,0.004664421081542969,1,1,1e-06,0.0
1,0.004981279373168945,1,1,1e-06,0.0
1,0.003947019577026367,1,1,1e-06,0.0
1,0.004822492599487305,1,1,1e-06,0.0
1,0.0059354305267333984,1,1,1e-06,0.0
1,0.004135847091674805,1,1,1e-06,0.0
1,0.0044956207275390625,1,1,1e-06,0.0
1,0.010532140731811523,1,1,1e-06,0.0
1,0.0040585994720458984,1,1,1e-06,0.0
1,0.004235744476318359,1,1,1e-06,0.0
1,0.0037491321563720703,1,1,1e-06,0.0
1,0.0068852901458740234,1,1,1e-06,0.0
1,0.004692554473876953,1,1,1e-06,0.0
1,0.010156631469726562,1,1,1e-06,0.0
1,0.03358912467956543,1,1,1e-06,0.0
1,0.004469394683837891,1,1,1e-06,0.0
1,0.0028285980224609375,1,1,1e-06,0.0
1,0.004279375076293945,1,1,1e-06,0.0
1,0.009982824325561523,1,1,1e-06,0.0
1,0.00486445426940918,1,1,1e-06,0.0
1,0.008090734481811523,1,1,1e-06,0.0
1,0.0053136348724365234,1,1,1e-06,0.0
1,0.0050563812255859375,1,1,1e-06,0.0
1,0.005717039108276367,1,1,1e-06,0.0
1,0.007780551910400391,1,1,1e-06,0.0
1,0.0026307106018066406,1,1,1e-06,0.0
1,0.010151863098144531,1,1,1e-06,0.0
1,0.0075609683990478516,1,1,1e-06,0.0
1,0.0051136016845703125,1,1,1e-06,0.0
1,0.0033702850341796875,1,1,1e-06,0.0
1,0.004254341125488281,1,1,1e-06,0.0
1,0.0031538009643554688,1,1,1e-06,0.0
1,0.9222061634063721,1,1,1e-06,0.0
1,0.0034890174865722656,1,1,1e-06,0.0
1,0.0033164024353027344,1,1,1e-06,0.0
1,0.0024077892303466797,1,1,1e-06,0.0
1,0.039040327072143555,1,1,1e-06,0.0
1,0.015130043029785156,1,1,1e-06,0.0
1,0.005304813385009766,1,1,1e-06,0.0
1,0.002410888671875,1,1,1e-06,0.0
1,0.001600027084350586,1,1,1e-06,0.0
1,0.0024385452270507812,1,1,1e-06,0.0
1,0.007211208343505859,1,1,1e-06,0.0
1,0.003745555877685547,1,1,1e-06,0.0
1,0.003526449203491211,1,1,1e-06,0.0
1,0.006295919418334961,1,1,1e-06,0.0
1,0.0031850337982177734,1,1,1e-06,0.0
1,0.003020763397216797,1,1,1e-06,0.0
1,0.0029244422912597656,1,1,1e-06,0.0
1,0.0029044151306152344,1,1,1e-06,0.0
1,0.004093647003173828,1,1,1e-06,0.0
1,0.0030786991119384766,1,1,1e-06,0.0
1,0.0020112991333007812,1,1,1e-06,0.0
1,0.002590179443359375,1,1,1e-06,0.0
1,0.003012418746948242,1,1,1e-06,0.0
1,0.0025086402893066406,1,1,1e-06,0.0
1,0.002596616744995117,1,1,1e-06,0.0
1,0.0037136077880859375,1,1,1e-06,0.0
1,0.0020635128021240234,1,1,1e-06,0.0
1,0.00243377685546875,1,1,1e-06,0.0
1,0.004509449005126953,1,1,1e-06,0.0
1,0.004703044891357422,1,1,1e-06,0.0
1,0.004467487335205078,1,1,1e-06,0.0
1,0.0036292076110839844,1,1,1e-06,0.0
1,0.005067348480224609,1,1,1e-06,0.0
1,0.006897449493408203,1,1,1e-06,0.0
1,0.004973411560058594,1,1,1e-06,0.0
1,0.006339311599731445,1,1,1e-06,0.0
1,0.003754854202270508,1,1,1e-06,0.0
1,0.0037431716918945312,1,1,1e-06,0.0
1,0.0033414363861083984,1,1,1e-06,0.0
1,0.0039234161376953125,1,1,1e-06,0.0
1,0.0029671192169189453,1,1,1e-06,0.0
1,0.21510934829711914,1,1,1e-06,0.0
1,0.0026197433471679688,1,1,1e-06,0.0
1,0.0033845901489257812,1,1,1e-06,0.0
1,0.003562450408935547,1,1,1e-06,0.0
1,0.034132957458496094,1,1,1e-06,0.0
1,0.003053903579711914,1,1,1e-06,0.0
1,0.003667116165161133,1,1,1e-06,0.0
1,0.0029671192169189453,1,1,1e-06,0.0
1,0.003237009048461914,1,1,1e-06,0.0
1,0.002854585647583008,1,1,1e-06,0.0
1,0.002210855484008789,1,1,1e-06,0.0
1,0.02645277976989746,1,1,1e-06,0.0
1,0.0031480789184570312,1,1,1e-06,0.0
1,0.0037169456481933594,1,1,1e-06,0.0
1,0.0030596256256103516,1,1,1e-06,0.0
1,0.002614736557006836,1,1,1e-06,0.0
1,0.003160238265991211,1,1,1e-06,0.0
1,0.0036427974700927734,1,1,1e-06,0.0
1,0.002225637435913086,1,1,1e-06,0.0
1,0.004556894302368164,1,1,1e-06,0.0
1,0.002485990524291992,1,1,1e-06,0.0
1,0.0032393932342529297,1,1,1e-06,0.0
1,0.002167940139770508,1,1,1e-06,0.0
1,0.004767894744873047,1,1,1e-06,0.0
1,0.0033283233642578125,1,1,1e-06,0.0
1,0.003729581832885742,1,1,1e-06,0.0
1,0.003943920135498047,1,1,1e-06,0.0
1,0.003850698471069336,1,1,1e-06,0.0
1,0.0021810531616210938,1,1,1e-06,0.0
1,0.0019729137420654297,1,1,1e-06,0.0
1,0.0024962425231933594,1,1,1e-06,0.0
1,0.002086162567138672,1,1,1e-06,0.0
1,0.0030350685119628906,1,1,1e-06,0.0
1,0.003827333450317383,1,1,1e-06,0.0
1,0.0027480125427246094,1,1,1e-06,0.0
1,0.0045146942138671875,1,1,1e-06,0.0
1,0.0025420188903808594,1,1,1e-06,0.0
1,0.003357410430908203,1,1,1e-06,0.0
1,0.0024871826171875,1,1,1e-06,0.0
1,0.0037615299224853516,1,1,1e-06,0.0
1,0.006850004196166992,1,1,1e-06,0.0
1,0.004023551940917969,1,1,1e-06,0.0
1,0.0036971569061279297,1,1,1e-06,0.0
1,0.0035092830657958984,1,1,1e-06,0.0
1,0.08346915245056152,1,1,1e-06,0.0
1,0.00254058837890625,1,1,1e-06,0.0
1,0.004335641860961914,1,1,1e-06,0.0
1,0.005914926528930664,1,1,1e-06,0.0
1,0.007466554641723633,1,1,1e-06,0.0
1,0.002755880355834961,1,1,1e-06,0.0
1,0.0030422210693359375,1,1,1e-06,0.0
1,0.0023996829986572266,1,1,1e-06,0.0
