x,y,z,roll,pitch,yaw
-0.010969276110689312,0.018316798989633794,-0.11734323286858965,3.141592653589793,0.9091197762388554,2.4684098618347825
-0.29084299374023737,-0.10507875682958812,0.23139495983783998,-3.141592653589793,-0.18734425470679383,-2.807615812087371
0.013607765188926214,-0.11884562457741993,0.1844756777729521,-2.220446049250313e-16,0.09394781387341755,-1.5572689703990177
0.10396157664365732,0.07741742631487548,-0.062240435869899066,3.1415926535897913,1.5327968253070772,-2.4418518716477564
-0.021800680663461063,-0.052015747105024324,0.41883764831301323,-3.141592653589793,-0.9884104561123191,-2.1470424022738435
0.015342089806395589,0.15708272800373577,0.38313109496242004,-1.5498713423767185e-13,-1.5694198527402956,-1.592069102615362
-0.1513533090951386,0.005889078774435219,-0.00943986329671892,0.0,0.7131133893613013,3.1055570845855636
-0.17295482127570078,-0.14621199844164123,0.16358286858839932,0.0,0.8766668724998494,-2.472653954587688
-0.2560325144295297,-0.2091944515540139,0.17897025944151243,-3.141592653589793,0.1268742597629533,-2.4788669881384546
0.01469931588198426,-0.09673789196896138,0.3896433755245401,-1.1102230246251565e-16,-1.110939739627731,-1.542900167471453
-0.008566935195628069,-0.27680451023151526,0.08507368421994856,0.0,-0.5197513921452033,-1.6449613474749827
0.1446151487131297,-0.01837552750690434,-0.15153779728969613,1.3877787807814457e-17,1.423764952571565,-0.1376861005361545
0.2777122575951593,-0.21193363384605335,-0.030112791896419796,-1.1102230246251565e-16,0.17940577831086135,-0.6732793491573966
0.03735640733387001,0.026644593611846137,-0.05335797565394634,-3.141592653589793,0.34791269046303785,-2.3314272194662653
-0.1927890384122335,-0.2694057336391509,0.05728725798034391,0.0,-0.011318811352486913,-2.2207624856206705
0.06570203948177371,-0.3305730306605943,0.10740843229370889,-3.3306690738754696e-16,-0.7680169609459074,-1.4097518081074276
-0.032508912818995775,-0.14267892746797015,-0.05176308774526614,-3.1415926535897927,1.541222238331938,1.268411190371665
0.02790559392826812,0.018695129263384694,-0.015278859469405631,3.1415926535897927,0.8210854030773285,-2.2757477589207586
