x,y,z,roll,pitch,yaw,source,joint1_5,joint2_5,joint3_5,joint4_5,joint1_6,joint2_6,joint3_6,joint4_6,joint5_roll_6,reachable_by_6dof
0.1358967793971919,-0.1246148603766033,0.0609643841788166,1.6653345369377348e-16,0.8799081231968877,-0.7882876818987485,5dof,-0.788287681898749,-0.3790775445999044,0.6169951018709141,0.6419905659258782,-0.7882876696938544,-0.5781122853844918,0.5452541201553969,0.9127662924065294,1.1214696411931545e-08,True
0.0273909960317429,-0.0049245792056309,0.4320953316282209,-2.220446049250313e-16,-1.480575619599038,2.8319215077704234,5dof,2.8319215077704234,-0.5012637113057902,-0.9649152127637364,-0.0143966955295111,-0.3096711810537679,-0.5845912305696976,-0.2727295993094798,-0.8036962041115709,3.141592654,True
0.2390422080465555,0.1620496185914425,0.1081999276225119,5.551115123125783e-17,-0.1510352276957089,0.6198895383354295,5dof,0.6198895383354297,0.3218000103044638,0.4235138468876729,-0.8963490848878458,0.6198896673710672,0.1655262844709551,0.740488364892174,-1.0570498781308588,-2.448237757205329e-08,True
-0.1316740557354926,-0.2143482325324204,0.1746284932942516,0.0,0.2853646273629906,-2.161298624315741,5dof,-2.1612986243157413,-0.0701275184741132,-0.1019409008790082,0.457433046716112,-2.1612986150451587,-0.301931534909567,0.0518958516301884,0.5354003106762877,2.6095891588147133e-09,True
0.0144675476352642,0.0036801438847735,-0.0897258396146833,3.141592653589793,0.5328629095624735,0.9801424781769555,5dof,-2.161450175412837,1.0971029769720109,0.6418560120411918,0.8697707550141172,-2.161450174938652,0.9502313490876224,0.5003952834278922,1.158103111095032,3.8234563510598254e-10,True
-0.0300265446024636,-0.0160568663692936,0.0007813416077064,0.0,1.2136533308900184,-2.7766425550266445,5dof,-2.776642555026645,-1.4036712585538251,1.2875029135462932,1.3298216758975503,-2.776642555026677,-1.4438465765515525,1.0225953188953485,1.6349045885462223,-3.1866017864972804e-14,True
-0.1496069572414413,0.1805989711852999,0.3499678279758358,0.0,-0.9368271412897624,2.3007525789727232,5dof,2.3007525789727232,0.4316037826653791,-1.1620146056259273,-0.206416318329214,2.300752578200398,0.0384682474157857,-0.3244396809296095,-0.6508557077769641,6.222534625269955e-10,True
0.0639068627226207,0.0382710033765546,-0.0924478575621436,-3.141592653589793,0.9739962393977764,-2.506268297469572,5dof,0.6353243561202211,0.7888466355346835,0.5577463775543765,0.821003401102957,0.6353243561202212,0.6329178487602503,0.4414018572981812,1.093276708133586,1.4000055760875612e-16,True
0.0983995912500801,0.32034734359717,0.2157458717899986,0.0,-0.6407928411216289,1.3073585636350946,5dof,1.3073585636350948,0.7784597075649211,-0.8320019486668679,-0.5872506000196822,1.30735856425812,0.532388006845065,-0.2276065953628904,-0.9455742526039086,-3.7246427713163957e-10,True
-0.2847346955294686,-0.0385939740350617,-0.0918091880719228,0.0,0.7584016697364064,-3.0122564614746845,5dof,-3.012256461474685,1.158221901286575,-0.2980174905180492,-0.1018027410321196,-3.012256634011586,0.8926574981826098,0.0908231080457824,-0.2250789364344769,-1.1867077605753836e-07,True
