reach_radius
0.30120912274640343
0.3069946505026964
0.33341527963957024
0.22397292621107803
0.2850768422725204
0.29789621151176743
0.1638724567831451
0.13770041768848412
0.3124473751293939
0.31181007843041497
0.28317011723384045
0.23126270234405202
0.1898588768358235
0.3322863770260849
0.061032500344916384
0.23303459371363675
0.21533049085444508
0.19146029317411423
0.12824283441314932
0.13196876266397672
0.14290958740212087
0.29747270328466185
0.29033863234251583
0.21987305535905466
0.1446856065663778
0.17189341031391273
0.28645172447935296
0.19407553388086066
0.2496170728092127
0.265552710759999
0.26586305940003463
0.2446471271532767
0.22101548182913547
0.3022291157145741
0.08203844231102654
0.2869280834107585
0.289830838541215
0.2940961338096709
0.07705554698716048
0.346105285229401
0.24175042294072285
0.1896284818669975
0.1986938494467952
0.1638910432543999
0.23520009105268688
0.2556834069429282
0.20599149782946669
0.292212181964783
0.3276567256049512
0.3251316847959412
0.24357746000255523
0.17942462918206156
0.28037764091724526
0.2581339684551402
0.29995217746277647
0.17747750204283166
0.3164373414446921
0.10378358148909174
0.3195039104288875
0.24669891507476052
0.20536918349554328
0.1737463612478584
0.3213585327532703
0.23033080794645405
0.10798053790794435
0.25021057674462555
0.2458714108616522
0.2312854898353617
0.12492328135582395
0.2899088373003904
0.3276555727322846
0.2526541158224949
0.2927836535701782
0.22848815637702427
0.24661729430722706
0.2661269224412091
0.17679659564955458
0.24878846931390322
0.3126421018579496
0.32080820095345547
0.29247161171504416
0.15583333355124127
0.19901519405773688
0.24010364573110002
0.20748849532809321
0.3334505311199328
0.19319009409291277
0.2997997076381027
0.2756596271200787
0.1662582517581818
0.2921487012555878
0.34282280089337713
0.2899840938450504
0.2837487707505898
0.19701606462653232
0.3093611267319326
0.18783352764811295
0.2589537230091227
0.22685167752713228
0.22427756113320937
0.26092485155438544
0.20270261841134907
0.3145016684581659
0.2891496828457006
0.10117212982759805
0.26631521085066656
0.11019945415985032
0.24027154298162115
0.3096991108732137
0.28073582761216415
0.1934741646489686
0.18818728193285034
0.2593595852730553
0.26583579960686565
0.30959146902121104
0.33245935251924524
0.308117480852037
0.33279507088408644
0.19846365026753826
0.1904058464269377
0.1325011196109556
0.24911627482893658
0.13102718434141455
0.3010476748185729
0.03258529474771198
0.0813724698573484
0.3044552300026468
0.32025813471702946
0.07564553334931706
0.10775376887460493
0.2211024829928454
0.05256970744382644
0.3030446431496707
0.046702584977604836
0.2865506133242656
0.11473550789126975
0.34530876986827697
0.24348081024712076
0.188469328528728
0.22097003029985499
0.2977499522824625
0.17046106334858174
0.21603131836547113
0.3338758576042355
0.03555129433726453
0.17630141892892978
0.24711902563577623
0.09505993739855553
0.20409699392242686
0.29390464362633817
0.32515828133329994
0.30247046253830956
0.17905844620170894
0.2669198825286367
0.2607796332916594
0.3332687521331767
0.14604059141496362
0.29819849205683524
0.3198971252842188
0.24610144069950887
0.15270888794268128
0.31177105704476205
0.3026771946060269
0.16510378328587355
0.32190581813688945
0.3024997793603517
0.29840227224921995
0.32786465223444533
0.18086555274409089
