manipulability
0.001922872632242463
0.0007975086722770207
0.0016271164314168778
0.00034811460498013056
0.001421243565048354
0.0026605347031478654
0.0001432490769525006
0.0014401457309210922
0.0026256432437648048
0.0010389916356893126
0.0016227716005890762
0.00036629821926344137
0.0007278982907228612
0.0018254948781204101
0.0012306241134967483
0.002912006558793046
0.0019784182156465787
0.0005045185896605143
0.0011885323836540375
0.0008778337177148042
0.0006845371781414438
0.0001500820206076621
0.0007254313755451216
4.052491989068148e-06
0.00038331466177524484
0.0023123797217759427
0.0005521699556310591
0.00040961549537800587
0.0002816978052679912
0.0027357700027827244
0.0016054944384700717
8.62370285146073e-05
0.002664471066061598
0.0005465075114005245
0.0016060727448671255
0.0014382498750821306
7.247423925664225e-05
0.000211812689744263
0.00033034880067858827
0.001367008880935346
0.00154532062528142
0.0015691070637306225
0.00016542440299303673
0.001238652315382313
0.0015545956855862774
0.0002994906501960322
0.0007735226422017329
0.001687588097173806
0.002833651199734198
2.435492601423865e-05
0.0006056199619196768
0.0005009597144140668
0.002189588639877624
0.000419543411081397
0.0011204766099132083
0.0027524510949793095
0.002776669287278186
0.00048084399053615045
0.0017685200879726602
0.0005744105754591501
0.0027799594328053157
0.0019300260398450605
6.487673872250876e-05
0.0002537418405279076
0.0008254287812404486
0.002908851734480741
0.0027607678988267846
0.00029179520716118536
0.0011015383562858136
0.0015113953787387064
0.00034209388095129517
0.0006788354634688917
0.0002177295742822021
0.0008381047561240108
0.00040054092383424577
0.0012238757599600692
0.001401315668333461
0.0005117877413028351
3.687395990345185e-05
0.0008642797650423322
0.0006269394128046022
0.0027117704922539365
0.001010025892070863
0.00014777648556414492
0.003121540636284036
0.00011467189490843631
0.0002364671241268547
0.00030490833707403785
0.00010421930586629431
0.00033121673704613854
0.0011418135847136718
0.0015044182032651324
0.0025325748231071737
0.0027071511606022816
0.000171724817221734
8.722845501396242e-05
0.0003065340201115773
0.0007289075165966208
0.00012541220874427519
0.002419413512553504
0.00019740747838494508
0.0003623992177038128
0.0009428772324296389
0.0007195647019876992
