x,y,z,qx,qy,qz,qw,joint1,joint2,joint3,joint4,joint5_roll
-0.02370377234410432,-0.036818207471491074,0.08413474479598954,-0.5258047937479972,0.40655383917256976,0.5209999492020264,0.5355393054269278,-2.340828839370386,-0.575224950209599,1.107046317353511,1.221768858939113,2.2663611637857377
0.11236252927420619,-0.07395884851001962,0.2898059687472391,-0.6237899982857518,0.13504040525421673,-0.29195712381730005,0.7123279896506723,2.506517414895102,-0.8697703849807379,-0.7763637562535192,-1.3227474084645467,1.7600222554588232
-0.08231388875681987,0.08406459493038673,0.21683616464045802,0.4028455147513031,0.7330072725532003,0.35695963138946124,-0.4159274590444539,2.413589512134796,-0.2808678305036496,0.299918379437067,-1.132789248320809,2.701022081994613
-0.0032834940743646374,0.017422545962752677,-0.019349793131798285,-0.06896406000269727,-0.330177150008909,-0.36491756328192515,0.8677915533400409,2.290885153403261,1.4286180987928887,0.851237987827151,1.5347974711144003,-2.98585534908253
0.015570138481487467,0.042190733802819895,0.07246055233351104,0.14762922855996874,0.5997003019366509,-0.39443435726291126,0.6804312577641274,1.4863784131322317,-0.503443596160714,1.1993660695401438,1.2442029598992999,2.2874817542588506
-0.014461052420174302,0.06592447449018407,0.19396222094964835,0.6080956456879624,0.499702361836354,0.5607059255202183,-0.2571499569454076,1.952495540116299,-0.6995828712165839,0.7833860764928664,-1.3032890511011472,2.338392862481169
-0.03773656528141491,0.0612148637861029,0.15816602081130357,-0.2560251611472702,-0.5143636837259318,0.7420431710874843,0.34533034903673676,2.2531078480593063,-0.8326988473630067,0.8681011562310941,-0.010687128728282591,-1.224021880202328
0.06484675657689269,-0.18043677028952812,0.2578929558213563,0.7009387031201819,-0.49358395105394054,-0.34134223362085137,0.38541574601578865,1.8557105008188826,-0.8172135377766889,-1.4313731393657907,-0.9912136768373092,-1.0790619850591576
-0.14012854459546306,0.17397675569054055,-0.05611025359252636,-0.645281231453223,0.02870024340026847,0.7527524764680239,0.12709106000909182,2.2892970519923503,1.4006673121450834,-0.690537521106573,0.6542379806899936,-0.6303393014636884
-0.08775985547205928,0.01187111960143053,0.06178252871015258,0.05632384303557177,0.9937013648925237,0.09101436545536809,0.03319047148198462,3.023152645158162,0.10864719743616558,1.2237877069416756,-1.2766957707052606,2.955614208049086
-0.09871420131694077,-0.22988706007752854,0.0035747422490940046,0.3656033346644599,0.0010561372819258934,0.8206116185471555,-0.439237586918158,-2.019617974679824,1.3876029472846665,-0.730147548683391,-1.3021626517220102,-0.4111480307973676
0.02599566601560284,0.10319162743267615,0.2216494169974295,-0.2271156815335199,-0.27539405277125173,0.5978927067081937,0.717705297573412,1.4359909671215387,-0.5589680574150263,0.2580056745878154,0.17692262898698452,-0.721338366499717
