success,solve_time,solution_count,iterations,residual,diversity
1,0.005116462707519531,1,1,1e-06,0.0
1,0.003713846206665039,1,1,1e-06,0.0
1,0.003834247589111328,1,1,1e-06,0.0
1,0.0033118724822998047,1,1,1e-06,0.0
1,0.0036673545837402344,1,1,1e-06,0.0
1,0.007138729095458984,1,1,1e-06,0.0
1,0.0036416053771972656,1,1,1e-06,0.0
1,0.004179477691650391,1,1,1e-06,0.0
1,0.004067420959472656,1,1,1e-06,0.0
1,0.0037238597869873047,1,1,1e-06,0.0
1,0.0035772323608398438,1,1,1e-06,0.0
1,0.003862619400024414,1,1,1e-06,0.0
1,0.004947662353515625,1,1,1e-06,0.0
1,0.005521297454833984,1,1,1e-06,0.0
1,0.010646820068359375,1,1,1e-06,0.0
1,0.003930330276489258,1,1,1e-06,0.0
1,0.008321762084960938,1,1,1e-06,0.0
1,0.004097700119018555,1,1,1e-06,0.0
1,0.004233121871948242,1,1,1e-06,0.0
1,0.006352663040161133,1,1,1e-06,0.0
1,0.00600433349609375,1,1,1e-06,0.0
1,0.005830526351928711,1,1,1e-06,0.0
1,0.011339426040649414,1,1,1e-06,0.0
1,0.005502462387084961,1,1,1e-06,0.0
1,0.006465911865234375,1,1,1e-06,0.0
1,0.0047130584716796875,1,1,1e-06,0.0
1,0.00693821907043457,1,1,1e-06,0.0
1,0.004102468490600586,1,1,1e-06,0.0
1,0.004786014556884766,1,1,1e-06,0.0
1,0.00594329833984375,1,1,1e-06,0.0
1,0.004854440689086914,1,1,1e-06,0.0
1,0.002602100372314453,1,1,1e-06,0.0
1,0.002019166946411133,1,1,1e-06,0.0
1,0.002260446548461914,1,1,1e-06,0.0
1,0.0032536983489990234,1,1,1e-06,0.0
1,0.0022139549255371094,1,1,1e-06,0.0
1,0.002802133560180664,1,1,1e-06,0.0
1,0.0017390251159667969,1,1,1e-06,0.0
1,0.0032176971435546875,1,1,1e-06,0.0
1,0.0018298625946044922,1,1,1e-06,0.0
1,0.0026023387908935547,1,1,1e-06,0.0
1,0.0027010440826416016,1,1,1e-06,0.0
1,0.002165555953979492,1,1,1e-06,0.0
1,0.0031430721282958984,1,1,1e-06,0.0
1,0.002370119094848633,1,1,1e-06,0.0
1,0.006697654724121094,1,1,1e-06,0.0
1,0.0029249191284179688,1,1,1e-06,0.0
1,0.0038557052612304688,1,1,1e-06,0.0
1,0.0018970966339111328,1,1,1e-06,0.0
1,0.0019309520721435547,1,1,1e-06,0.0
1,0.002830982208251953,1,1,1e-06,0.0
1,0.0024716854095458984,1,1,1e-06,0.0
1,0.0021708011627197266,1,1,1e-06,0.0
1,0.003557443618774414,1,1,1e-06,0.0
1,0.0031027793884277344,1,1,1e-06,0.0
1,0.0017385482788085938,1,1,1e-06,0.0
1,0.002557516098022461,1,1,1e-06,0.0
1,0.0016140937805175781,1,1,1e-06,0.0
1,0.0020873546600341797,1,1,1e-06,0.0
1,0.0015726089477539062,1,1,1e-06,0.0
1,0.03393697738647461,1,1,1e-06,0.0
1,0.0025539398193359375,1,1,1e-06,0.0
1,0.0019855499267578125,1,1,1e-06,0.0
1,0.002101421356201172,1,1,1e-06,0.0
1,0.0017206668853759766,1,1,1e-06,0.0
1,0.004140615463256836,1,1,1e-06,0.0
1,0.0020818710327148438,1,1,1e-06,0.0
1,0.0036461353302001953,1,1,1e-06,0.0
1,0.0016503334045410156,1,1,1e-06,0.0
1,0.0016789436340332031,1,1,1e-06,0.0
1,0.0015027523040771484,1,1,1e-06,0.0
1,0.0017170906066894531,1,1,1e-06,0.0
1,0.002741575241088867,1,1,1e-06,0.0
1,0.0021271705627441406,1,1,1e-06,0.0
1,0.0026226043701171875,1,1,1e-06,0.0
1,0.0027799606323242188,1,1,1e-06,0.0
1,0.0026438236236572266,1,1,1e-06,0.0
1,0.003551483154296875,1,1,1e-06,0.0
1,0.0027883052825927734,1,1,1e-06,0.0
1,0.0035784244537353516,1,1,1e-06,0.0
1,0.003407001495361328,1,1,1e-06,0.0
1,0.0026803016662597656,1,1,1e-06,0.0
1,0.008170843124389648,1,1,1e-06,0.0
1,0.004208803176879883,1,1,1e-06,0.0
1,0.0038704872131347656,1,1,1e-06,0.0
1,0.0034716129302978516,1,1,1e-06,0.0
1,0.0024640560150146484,1,1,1e-06,0.0
1,0.0028562545776367188,1,1,1e-06,0.0
1,0.0064809322357177734,1,1,1e-06,0.0
1,0.005748271942138672,1,1,1e-06,0.0
1,0.0040874481201171875,1,1,1e-06,0.0
1,0.005094289779663086,1,1,1e-06,0.0
1,0.0046503543853759766,1,1,1e-06,0.0
1,0.00799560546875,1,1,1e-06,0.0
1,0.0037126541137695312,1,1,1e-06,0.0
1,0.0059642791748046875,1,1,1e-06,0.0
1,0.0046498775482177734,1,1,1e-06,0.0
1,0.003694295883178711,1,1,1e-06,0.0
1,0.005698442459106445,1,1,1e-06,0.0
1,0.005677461624145508,1,1,1e-06,0.0
1,0.005086183547973633,1,1,1e-06,0.0
1,0.0045092105865478516,1,1,1e-06,0.0
1,0.004240989685058594,1,1,1e-06,0.0
1,0.0055272579193115234,1,1,1e-06,0.0
1,0.006983041763305664,1,1,1e-06,0.0
1,0.002563953399658203,1,1,1e-06,0.0
1,0.012844324111938477,1,1,1e-06,0.0
1,0.0016720294952392578,1,1,1e-06,0.0
1,0.009935855865478516,1,1,1e-06,0.0
1,0.004481315612792969,1,1,1e-06,0.0
1,0.00131988525390625,1,1,1e-06,0.0
1,0.008702516555786133,1,1,1e-06,0.0
1,0.0017478466033935547,1,1,1e-06,0.0
1,0.001943349838256836,1,1,1e-06,0.0
1,0.0284879207611084,1,1,1e-06,0.0
1,0.0020875930786132812,1,1,1e-06,0.0
1,0.0014481544494628906,1,1,1e-06,0.0
1,0.002010345458984375,1,1,1e-06,0.0
1,0.01142573356628418,1,1,1e-06,0.0
1,0.0018465518951416016,1,1,1e-06,0.0
1,0.016678810119628906,1,1,1e-06,0.0
1,0.002176523208618164,1,1,1e-06,0.0
1,0.003228425979614258,1,1,1e-06,0.0
1,0.002496004104614258,1,1,1e-06,0.0
1,0.003162384033203125,1,1,1e-06,0.0
1,0.0075147151947021484,1,1,1e-06,0.0
1,0.0026628971099853516,1,1,1e-06,0.0
1,0.0017712116241455078,1,1,1e-06,0.0
1,0.0012443065643310547,1,1,1e-06,0.0
1,0.0036160945892333984,1,1,1e-06,0.0
1,0.002507925033569336,1,1,1e-06,0.0
1,0.001413106918334961,1,1,1e-06,0.0
1,0.0018360614776611328,1,1,1e-06,0.0
1,0.002542257308959961,1,1,1e-06,0.0
1,0.002199888229370117,1,1,1e-06,0.0
1,0.0025467872619628906,1,1,1e-06,0.0
1,0.003182649612426758,1,1,1e-06,0.0
1,0.0031974315643310547,1,1,1e-06,0.0
1,0.0023877620697021484,1,1,1e-06,0.0
1,0.002447843551635742,1,1,1e-06,0.0
1,0.0028259754180908203,1,1,1e-06,0.0
1,0.0030469894409179688,1,1,1e-06,0.0
1,0.0045909881591796875,1,1,1e-06,0.0
1,0.003650665283203125,1,1,1e-06,0.0
1,0.036026716232299805,1,1,1e-06,0.0
1,0.004135608673095703,1,1,1e-06,0.0
1,0.004598855972290039,1,1,1e-06,0.0
1,0.0041046142578125,1,1,1e-06,0.0
1,0.0043866634368896484,1,1,1e-06,0.0
1,0.00437617301940918,1,1,1e-06,0.0
1,0.0029442310333251953,1,1,1e-06,0.0
1,0.0013980865478515625,1,1,1e-06,0.0
1,0.002123594284057617,1,1,1e-06,0.0
1,0.0025968551635742188,1,1,1e-06,0.0
1,0.003514528274536133,1,1,1e-06,0.0
1,0.00311279296875,1,1,1e-06,0.0
1,0.003635883331298828,1,1,1e-06,0.0
1,0.001979827880859375,1,1,1e-06,0.0
1,0.0020067691802978516,1,1,1e-06,0.0
1,0.0016186237335205078,1,1,1e-06,0.0
1,0.0017542839050292969,1,1,1e-06,0.0
1,0.0030634403228759766,1,1,1e-06,0.0
1,0.0020902156829833984,1,1,1e-06,0.0
1,0.06430625915527344,1,1,1e-06,0.0
1,0.0015940666198730469,1,1,1e-06,0.0
1,0.0016198158264160156,1,1,1e-06,0.0
1,0.002964496612548828,1,1,1e-06,0.0
1,0.0014166831970214844,1,1,1e-06,0.0
1,0.0017557144165039062,1,1,1e-06,0.0
1,0.0016529560089111328,1,1,1e-06,0.0
1,0.0022287368774414062,1,1,1e-06,0.0
1,0.002795696258544922,1,1,1e-06,0.0
1,0.002665996551513672,1,1,1e-06,0.0
1,0.002377033233642578,1,1,1e-06,0.0
1,0.002643108367919922,1,1,1e-06,0.0
1,0.0030431747436523438,1,1,1e-06,0.0
1,0.003063678741455078,1,1,1e-06,0.0
1,0.0023610591888427734,1,1,1e-06,0.0
1,0.0037021636962890625,1,1,1e-06,0.0
1,0.0029981136322021484,1,1,1e-06,0.0
1,0.0027234554290771484,1,1,1e-06,0.0
1,0.0048828125,1,1,1e-06,0.0
1,0.0027985572814941406,1,1,1e-06,0.0
1,0.0020475387573242188,1,1,1e-06,0.0
1,0.0029687881469726562,1,1,1e-06,0.0
1,0.0022325515747070312,1,1,1e-06,0.0
1,0.0030875205993652344,1,1,1e-06,0.0
1,0.002001523971557617,1,1,1e-06,0.0
1,0.002502918243408203,1,1,1e-06,0.0
1,0.005365610122680664,1,1,1e-06,0.0
1,0.0046575069427490234,1,1,1e-06,0.0
1,0.004579305648803711,1,1,1e-06,0.0
1,0.005099058151245117,1,1,1e-06,0.0
1,0.006297111511230469,1,1,1e-06,0.0
1,0.005584239959716797,1,1,1e-06,0.0
1,0.005531787872314453,1,1,1e-06,0.0
1,0.005629539489746094,1,1,1e-06,0.0
1,0.0037164688110351562,1,1,1e-06,0.0
1,0.005765676498413086,1,1,1e-06,0.0
1,0.0019714832305908203,1,1,1e-06,0.0
1,0.002535581588745117,1,1,1e-06,0.0
1,0.0028612613677978516,1,1,1e-06,0.0
1,0.002501249313354492,1,1,1e-06,0.0
1,0.002521514892578125,1,1,1e-06,0.0
1,0.004265308380126953,1,1,1e-06,0.0
1,0.0036792755126953125,1,1,1e-06,0.0
1,0.013339519500732422,1,1,1e-06,0.0
1,0.002508878707885742,1,1,1e-06,0.0
1,0.0023126602172851562,1,1,1e-06,0.0
1,0.002134084701538086,1,1,1e-06,0.0
1,0.0019931793212890625,1,1,1e-06,0.0
1,0.005396127700805664,1,1,1e-06,0.0
1,0.004774570465087891,1,1,1e-06,0.0
1,0.003867626190185547,1,1,1e-06,0.0
1,0.0038290023803710938,1,1,1e-06,0.0
1,0.0032367706298828125,1,1,1e-06,0.0
